"Postal code area","Aged 18 or over, total, 2013 (HR)","Average income of inhabitants, 2013 (HR)","Median income of inhabitants, 2013 (HR)","Inhabintants belonging to the lowest income category, 2013 (HR)","Inhabitants belonging to the middle income category, 2013 (HR)","Inhabintants belonging to the highest income category, 2013 (HR)","Accumulated purchasing power of inhabitants, 2013 (HR)"
"34180 Länsi-Teisko   (Ylöjärvi )",136,19207,15381,47,70,19,2612200
"34240 Kämmenteisko   (Tampere )",1176,25923,23028,203,665,308,30485340
"34260 Terälahti   (Tampere )",706,25676,20543,160,391,155,18127408
"34270 Velaatta   (Tampere )",258,20712,16782,80,129,49,5343789
"34300 Kuru Keskus   (Ylöjärvi )",1280,20378,17663,287,828,165,26084394
"34320 Parkkuu   (Ylöjärvi )",184,20585,18143,48,105,31,3787548
"34330 Poikelus   (Ylöjärvi )",212,21123,19609,58,121,33,4477997
"34410 Murole   (Ruovesi )",140,22327,18789,40,74,26,3125841
"34420 Muroleen Kanava   (Ruovesi )",36,25494,15148,12,15,9,917783
"34430 Kekkonen   (Ruovesi )",114,24065,20879,32,56,26,2743406
"34450 Jäminkipohja   (Ruovesi )",322,25698,16259,100,182,40,8274903
"34510 Luode   (Ylöjärvi )",83,19626,16881,20,53,10,1628925
"34530 Länsi-Aure   (Ylöjärvi )",57,21677,17546,15,31,11,1235612
"34550 Itä-Aure   (Ylöjärvi )",152,17609,15175,55,85,12,2676543
"34600 Ruovesi Keskus-Nenonen   (Ruovesi )",2271,20265,17746,485,1493,293,46022108
"34640 Mustajärvi   (Ruovesi )",187,21772,17878,46,106,35,4071387
"34710 Vaskivesi   (Virrat )",315,21150,17519,94,166,55,6662218
"34730 Vaskuu   (Virrat )",90,19669,16088,32,45,13,1770167
"34740 Koro   (Virrat )",78,22387,17083,26,38,14,1746162
"34770 Kurjenkylä   (Virrat )",196,17790,15330,61,118,17,3486853
"34800 Virrat Keskus   (Virrat )",4041,19945,17059,972,2595,474,80595732
"34870 Visuvesi   (Ruovesi )",525,18179,15060,154,321,50,9543893
"34910 Äijänneva   (Virrat )",99,18571,14750,42,46,11,1838509
"34930 Liedenpohja   (Virrat )",282,20271,17210,75,174,33,5716395
"34950 Ohtola   (Virrat )",168,18826,16521,47,108,13,3162747
"34970 Toisvesi   (Virrat )",93,20492,18824,29,54,10,1905773
"34980 Killinkoski   (Virrat )",334,18152,14939,101,210,23,6062618
"35100 Orivesi Asemanseutu   (Orivesi )",2390,21714,19912,447,1541,402,51896348
"35220 Eräjärvi   (Orivesi )",443,19735,16595,135,241,67,8742582
"35240 Ristakallio   (Orivesi )",173,19552,15406,58,89,26,3382496
"35260 Leväslahti   (Orivesi )",13,..,..,..,..,..,..
"35270 Västilä   (Orivesi )",141,20376,16721,44,70,27,2873070
"35300 Orivesi Keskus   (Orivesi )",3897,21153,18197,814,2476,607,82433721
"35320 Hirsilä   (Orivesi )",445,19605,17295,111,273,61,8724434
"35400 Länkipohja   (Jämsä )",837,20026,16306,225,492,120,16761918
"35420 Talviainen   (Orivesi )",99,19744,17362,28,57,14,1954640
"35480 Längelmäki   (Orivesi )",59,21993,14424,18,30,11,1297565
"35500 Korkeakoski   (Juupajoki )",898,19874,17431,187,625,86,17846669
"35520 Pirttikangas   (Juupajoki )",61,19704,15797,16,36,9,1201927
"35530 Lyly   (Juupajoki )",235,20853,18096,55,139,41,4900380
"35540 Juupajoki   (Juupajoki )",348,25335,20907,69,197,82,8816429
"35550 Salokunta   (Juupajoki )",137,21400,18862,33,77,27,2931861
"35600 Halli   (Jämsä )",1209,21643,19698,211,790,208,26166312
"35610 Pihlaisto   (Jämsä )",73,22567,18026,15,47,11,1647427
"35630 Suinula-Valkamanperä   (Jämsä )",140,20929,18943,26,93,21,2930053
"35700 Vilppula Keskus   (Mänttä-Vilppula )",2924,20428,18111,651,1904,369,59730675
"35740 Ylä-Vääri   (Ruovesi )",98,26867,22405,25,44,29,2632955
"35750 Väärinmaja   (Ruovesi )",255,21028,17601,64,156,35,5362143
"35800 Mänttä   (Mänttä-Vilppula )",3678,20321,18478,625,2576,477,74741227
"35820 Asemakulma-Mustalahti   (Jämsä )",1726,21531,19821,292,1172,262,37162504
"35990 Kolho   (Mänttä-Vilppula )",985,19547,16454,226,652,107,19253627
"36100 Kangasala Asemanseutu   (Kangasala )",800,27080,25890,131,392,277,21663976
"36110 Ruutana   (Kangasala )",1910,25960,24929,282,1068,560,49582997
"36120 Suinula-Haviseva   (Kangasala )",818,24606,22982,150,447,221,20127976
"36200 Kangasala Keskus   (Kangasala )",7734,23838,21407,1285,4775,1674,184360622
"36220 Suorama   (Kangasala )",3766,22610,21358,609,2497,660,85149537
"36240 Nattari   (Kangasala )",3413,24966,23067,508,2049,856,85207955
"36270 Huutijärvi   (Kangasala )",1034,24743,22046,197,582,255,25584441
"36280 Pikonlinna   (Kangasala )",91,23971,20044,2,74,15,2181341
"36340 Tohkala   (Kangasala )",190,23109,21371,36,112,42,4390730
"36420 Sahalahti Keskus   (Kangasala )",1380,23443,21199,266,857,257,32350663
"36430 Pakkala   (Kangasala )",378,22691,19788,77,225,76,8577245
"36450 Salmentaka   (Pälkäne )",197,21013,18421,60,110,27,4139624
"36520 Raikku   (Kangasala )",327,23374,19548,64,204,59,7643256
"36570 Kaivanto   (Kangasala )",232,24149,19456,64,110,58,5602512
"36600 Pälkäne Keskus   (Pälkäne )",2744,21937,19970,527,1738,479,60195375
"36640 Iltasmäki   (Pälkäne )",306,22779,21219,66,179,61,6970249
"36660 Laitikkala   (Pälkäne )",169,25904,21133,43,83,43,4377761
"36720 Aitoo   (Pälkäne )",483,20310,18120,123,280,80,9809506
"36760 Luopioinen Keskus   (Pälkäne )",702,20577,18158,132,477,93,14444754
"36810 Kuhmalahti Keskus   (Kangasala )",454,20474,18883,105,280,69,9294985
"36840 Kuhmajärvi   (Kangasala )",310,20073,16932,76,196,38,6222678
"36880 Vehkajärvi   (Kangasala )",136,18684,15124,53,69,14,2541076
"36910 Rautajärvi   (Pälkäne )",324,19461,16782,103,179,42,6305290
"36930 Kyynärö   (Pälkäne )",165,21241,16100,58,86,21,3504786
"37100 Nokia Keskus   (Nokia )",5598,20853,18479,992,3800,806,116734871
"37120 Koskenmäki   (Nokia )",7471,25336,23340,1111,4423,1937,189288503
"37130 Alhoniitty   (Nokia )",3487,24026,22986,526,2147,814,83777607
"37140 Harjuniitty   (Nokia )",1565,25421,24234,191,925,449,39783699
"37150 Kankaantaka   (Nokia )",3189,23145,21412,502,2026,661,73810632
"37180 Sarkola   (Nokia )",280,22639,19861,78,137,65,6339050
"37200 Siuro   (Nokia )",1901,23556,22023,345,1139,417,44780226
"37210 Kulovesi   (Nokia )",22,..,..,..,..,..,..
"37240 Linnavuori   (Nokia )",602,20545,18427,129,373,100,12368376
"37310 Tottijärvi   (Nokia )",635,24632,23622,120,326,189,15641177
"37350 Rämsöö   (Vesilahti )",133,24574,21956,23,77,33,3268309
"37370 Narva   (Vesilahti )",808,21818,18458,210,430,168,17629170
"37380 Krääkkiö   (Vesilahti )",153,19789,18171,42,89,22,3027655
"37420 Valkkinen   (Vesilahti )",613,23807,21904,132,332,149,14593690
"37470 Vesilahti Keskus   (Vesilahti )",1331,25842,23862,201,743,387,34395735
"37500 Lempäälä Keskus   (Lempäälä )",5918,23357,21108,1006,3646,1266,138228175
"37530 Säijä   (Lempäälä )",397,23728,22393,73,241,83,9420146
"37550 Kuivaspää   (Lempäälä )",3231,25506,23855,483,1890,858,82410742
"37560 Kulju   (Lempäälä )",2973,26444,24219,468,1601,904,78618694
"37570 Koivuniemi   (Lempäälä )",298,25299,23281,71,146,81,7539238
"37600 Valkeakoski Keskus   (Valkeakoski )",9400,21411,19693,1594,6332,1474,201263090
"37630 Vääräkoivu   (Valkeakoski )",5573,23028,21494,976,3423,1174,128333798
"37700 Sääksmäki   (Valkeakoski )",395,21857,18895,82,242,71,8633675
"37720 Ritvala   (Valkeakoski )",157,23376,20380,25,97,35,3669961
"37740 Haukila   (Valkeakoski )",233,21386,20209,54,146,33,4982949
"37770 Tarttila   (Valkeakoski )",384,21034,18638,97,230,57,8077101
"37800 Toijala keskus   (Akaa )",7407,22201,20163,1383,4736,1288,164443195
"37830 Viiala Keskus   (Akaa )",4317,21882,19955,771,2830,716,94464048
"37850 Metsäkansa   (Valkeakoski )",290,23431,21723,52,182,56,6795110
"37860 Kärjenniemi   (Valkeakoski )",582,24685,23720,81,350,151,14366396
"37900 Kylmäkoski Asemanseutu   (Akaa )",264,20333,18097,60,173,31,5368024
"37910 Kylmäkoski Keskus   (Akaa )",1071,21458,19393,220,680,171,22982002
"37960 Sotkia   (Akaa )",224,21302,18920,46,146,32,4771588
"38100 Karkku   (Sastamala )",692,21897,20273,147,411,134,15152713
"38120 Kutala   (Sastamala )",188,25963,18609,43,104,41,4881021
"38130 Ellivuori   (Sastamala )",18,..,..,..,..,..,..
"38140 Kärppälä   (Sastamala )",289,24779,20123,72,147,70,7161117
"38200 Vammala Keskus   (Sastamala )",5280,21545,18617,992,3488,800,113758416
"38210 Vammala Asemanseutu   (Sastamala )",3557,20668,18693,789,2307,461,73517776
"38220 Stormi   (Sastamala )",653,21800,19644,169,388,96,14235629
"38250 Roismala   (Sastamala )",1042,22218,20876,190,663,189,23151286
"38270 Sammaljoki   (Sastamala )",296,21016,16373,92,150,54,6220691
"38280 Illo   (Sastamala )",358,20979,18749,108,192,58,7510524
"38300 Kiikka   (Sastamala )",1533,21280,18644,373,948,212,32621913
"38360 Kiikoinen   (Sastamala )",974,19827,17051,280,555,139,19311453
"38420 Häijää   (Sastamala )",789,23555,21936,151,467,171,18585169
"38460 Mouhijärvi Keskus   (Sastamala )",1387,21290,19328,300,848,239,29529764
"38470 Hyynilä   (Sastamala )",221,20254,17918,66,123,32,4476118
"38490 Haukijärvi   (Hämeenkyrö )",61,19842,17750,19,33,9,1210374
"38510 Suodenniemi   (Sastamala )",1029,20695,17273,290,587,152,21295643
"38600 Lavia Keskus   (Pori )",1281,19483,16664,354,766,161,24957673
"38650 Yli-Putto   (Pori )",135,19190,15154,48,71,16,2590583
"38670 Kalliala-Haunia   (Pori )",156,18011,14480,57,81,18,2809683
"38680 Tuunajärvi   (Pomarkku )",80,19333,15207,28,42,10,1546648
"38700 Kankaanpää Keskus   (Kankaanpää )",4974,21346,19062,1124,3078,772,106176909
"38710 Myllymäki   (Kankaanpää )",1840,18051,16160,503,1181,156,33214737
"38720 Vihteljärvi   (Kankaanpää )",389,19577,15892,134,205,50,7615328
"38740 Hapuoja   (Kankaanpää )",336,20356,18042,84,200,52,6839580
"38750 Veneskoski   (Kankaanpää )",224,20035,17865,71,122,31,4487800
"38760 Venesjärvi   (Kankaanpää )",297,20174,18649,83,172,42,5991788
"38770 Lohikko   (Kankaanpää )",371,20727,18764,77,235,59,7689691
"38800 Jämijärvi Keskus   (Jämijärvi )",1388,19356,16846,407,814,167,26865923
"38840 Niinisalo   (Kankaanpää )",745,19753,19273,186,463,96,14716192
"38860 Suurimaa   (Jämijärvi )",161,20435,17723,43,98,20,3290091
"38910 Ala-Honkajoki   (Kankaanpää )",452,18933,16889,160,236,56,8557825
"38920 Vatajankoski   (Honkajoki )",213,18275,16024,66,122,25,3892565
"38950 Honkajoki Keskus   (Honkajoki )",1117,19779,16480,330,645,142,22092826
"38970 Lauhala   (Honkajoki )",241,19730,15204,93,104,44,4754904
"39100 Hämeenkyrö Keskus   (Hämeenkyrö )",2707,21892,20060,524,1701,482,59262565
"39110 Simuna   (Hämeenkyrö )",169,24005,21111,33,99,37,4056816
"39130 Sasi   (Hämeenkyrö )",563,23515,22429,122,301,140,13238675
"39150 Pinsiö   (Hämeenkyrö )",600,24609,23189,100,353,147,14765290
"39160 Julkujärvi   (Ylöjärvi )",2151,25272,24751,277,1288,586,54359077
"39170 Jumesniemi   (Hämeenkyrö )",134,23892,21898,35,63,36,3201573
"39180 Herttuala   (Hämeenkyrö )",71,23355,22060,14,44,13,1658223
"39195 Kaipio   (Hämeenkyrö )",136,20766,18646,37,77,22,2824134
"39200 Kyröskoski   (Hämeenkyrö )",3871,21855,19918,740,2472,659,84602228
"39230 Osara   (Hämeenkyrö )",168,21879,17938,40,106,22,3675608
"39290 Vesajärvi   (Hämeenkyrö )",154,22074,18825,36,88,30,3399388
"39310 Viljakkala Keskus   (Ylöjärvi )",786,21513,18817,181,497,108,16909210
"39340 Karhe   (Ylöjärvi )",221,24386,20662,48,124,49,5389243
"39360 Komi   (Ylöjärvi )",183,23077,20975,48,90,45,4223043
"39380 Lavajärvi   (Hämeenkyrö )",123,23116,21216,20,76,27,2843228
"39410 Luhalahti   (Ikaalinen )",277,22443,19280,70,156,51,6216846
"39430 Röyhiö   (Ikaalinen )",145,19241,17155,45,79,21,2789998
"39450 Sisättö   (Ikaalinen )",115,20694,16457,32,67,16,2379816
"39500 Ikaalinen Keskus   (Ikaalinen )",3925,20613,18395,858,2555,512,80906187
"39530 Kilvakkala   (Ikaalinen )",796,20060,17912,211,470,115,15967963
"39580 Riitiala   (Ikaalinen )",323,19036,16753,94,196,33,6148771
"39590 Tevaniemi   (Ikaalinen )",192,23883,18319,56,95,41,4585555
"39610 Kovelahti   (Ikaalinen )",171,19774,19128,50,98,23,3381430
"39620 Kovesjoki   (Parkano )",174,20092,17144,53,100,21,3495936
"39660 Lapinneva   (Parkano )",233,19148,15723,62,138,33,4461556
"39700 Parkano Keskus   (Parkano )",4600,20398,17843,980,3079,541,93831196
"39750 Vatajanjärvi   (Parkano )",312,19817,17024,87,185,40,6182955
"39770 Aureskoski   (Parkano )",67,18598,15128,21,38,8,1246089
"39780 Alaskylä   (Parkano )",177,21097,20629,37,115,25,3734192
"39810 Linnankylä   (Kihniö )",296,19011,16559,93,173,30,5627228
"39820 Kihniö Keskus   (Kihniö )",1372,19010,16583,375,871,126,26081905
"39880 Kihniö Asemanseutu   (Kihniö )",133,16520,14472,56,66,11,2197211
"39920 Suomijärvi   (Karvia )",136,22784,17915,35,80,21,3098659
"39930 Karvia Keskus   (Karvia )",971,18340,15823,275,611,85,17807728
"39940 Kantti   (Karvia )",223,18227,15403,76,123,24,4064574
"39960 Sarvela   (Karvia )",369,19427,17050,103,223,43,7168629
"39965 Karviankylä   (Karvia )",145,19856,16332,46,77,22,2879066
"39980 Sara   (Karvia )",164,17832,15508,55,89,20,2924395
"39990 Alkkia   (Karvia )",88,17551,14498,33,51,4,1544521
"40100 Jyväskylä Keskus   (Jyväskylä )",12751,19486,16235,4027,7113,1611,248460331
"40200 Mannila-Taulumäki   (Jyväskylä )",2959,22529,19834,700,1699,560,66664297
"40250 Ritoniemi-Lohikoski   (Jyväskylä )",4786,23899,21840,788,2978,1020,114381853
"40270 Pappilanrinne-Pappilanvuori   (Jyväskylä )",8154,23894,22065,1242,5153,1759,194835092
"40320 Seppälän Teollisuusalue   (Jyväskylä )",3988,20276,18563,873,2611,504,80860568
"40340 Huhtasuo   (Jyväskylä )",5094,17786,16557,1268,3514,312,90601144
"40400 Halssila   (Jyväskylä )",3206,22092,20951,541,2110,555,70825559
"40420 Jyskä   (Jyväskylä )",3699,22643,21765,654,2371,674,83756562
"40500 Keljo-Ristonmaa   (Jyväskylä )",2802,20335,18563,836,1499,467,56979924
"40520 Kuokkala-Ristikivi   (Jyväskylä )",12583,21320,19133,3261,7064,2258,268264946
"40530 Keljonkangas   (Jyväskylä )",3835,24433,23306,641,2232,962,93699312
"40600 Mattilanpelto   (Jyväskylä )",1933,21746,18722,470,1089,374,42034559
"40620 Keskussairaala-alue-Kukkumäki   (Jyväskylä )",342,19004,18604,82,236,24,6499298
"40630 Kypärämäki   (Jyväskylä )",3006,22731,20439,621,1737,648,68330032
"40640 Keltinmäki   (Jyväskylä )",5415,19354,17687,1565,3100,750,104802713
"40660 Länsi-Palokka   (Jyväskylä )",503,22646,22343,90,317,96,11390820
"40700 Mäki-Matti   (Jyväskylä )",3929,18516,15794,1318,2156,455,72749647
"40720 Nisula   (Jyväskylä )",2425,21457,17821,581,1454,390,52033980
"40740 Kortepohja   (Jyväskylä )",5942,17984,15945,2193,2996,753,106861099
"40800 Vaajakoski   (Jyväskylä )",6259,22634,20572,1042,4087,1130,141668620
"40820 Vuoritsalo   (Jyväskylä )",739,20558,18596,145,505,89,15192653
"40900 Säynätsalo   (Jyväskylä )",2664,22961,20846,438,1706,520,61169380
"40930 Kinkomaa   (Muurame )",918,24650,22785,120,595,203,22628335
"40950 Muurame Keskus   (Muurame )",5800,25547,22704,995,3365,1440,148172226
"41120 Puuppola   (Jyväskylä )",1283,24865,23760,201,749,333,31901543
"41140 Kuikka   (Jyväskylä )",414,23750,22416,77,241,96,9832530
"41160 Tikkakoski   (Jyväskylä )",3465,22529,21499,586,2188,691,78063600
"41180 Vehniä   (Laukaa )",546,21838,20797,119,333,94,11923689
"41210 Jokihaara   (Uurainen )",287,23502,23296,44,189,54,6745044
"41220 Höytiä   (Uurainen )",246,20965,17819,72,133,41,5157322
"41230 Uurainen Keskus   (Uurainen )",1287,20514,18712,298,807,182,26401447
"41240 Kyynämöinen   (Uurainen )",211,20081,15564,68,110,33,4237030
"41260 Hoikankylä   (Saarijärvi )",122,19423,16458,31,77,14,2369600
"41270 Lannevesi   (Saarijärvi )",434,19422,17226,115,261,58,8428971
"41290 Kangashäkki   (Uurainen )",448,23729,23618,74,266,108,10630521
"41310 Leppävesi   (Laukaa )",2064,24030,22900,281,1351,432,49598343
"41325 Laukkavirta   (Laukaa )",236,23096,20941,51,137,48,5450593
"41330 Vihtavuori   (Laukaa )",1835,23117,21569,331,1172,332,42419236
"41340 Laukaa Keskus   (Laukaa )",4086,22357,20353,675,2685,726,91352234
"41350 Laukaa Asemanseutu   (Laukaa )",533,21613,19914,113,343,77,11519498
"41360 Valkola   (Laukaa )",375,21816,18946,100,212,63,8180923
"41370 Kuusa   (Laukaa )",800,23674,21618,181,431,188,18939015
"41390 Äijälä   (Laukaa )",342,21812,20737,73,207,62,7459680
"41400 Lievestuore   (Laukaa )",2706,20818,19154,550,1816,340,56334201
"41410 Kankainen   (Toivakka )",151,21629,19853,37,85,29,3266008
"41440 Ruuhimäki   (Toivakka )",185,21840,19783,43,108,34,4040311
"41450 Leppälahti   (Jyväskylä )",531,23058,22278,105,308,118,12243907
"41490 Niemisjärvi   (Hankasalmi )",648,19752,18207,180,390,78,12799178
"41500 Hankasalmi Asemanseutu   (Hankasalmi )",1232,19075,16877,305,800,127,23500904
"41520 Hankasalmi Keskus   (Hankasalmi )",1627,20083,17070,395,1018,214,32675128
"41530 Veneranta   (Hankasalmi )",149,18547,16035,40,94,15,2763530
"41540 Ristimäki   (Hankasalmi )",223,18997,16655,64,132,27,4236352
"41550 Hannula   (Hankasalmi )",138,18822,15774,46,77,15,2597464
"41560 Säkinmäki   (Hankasalmi )",159,17684,14451,60,83,16,2811822
"41580 Sauvamäki   (Hankasalmi )",235,17556,14349,86,129,20,4125641
"41630 Oravasaari   (Jyväskylä )",295,21749,20239,73,171,51,6415823
"41660 Toivakka Keskus   (Toivakka )",1510,20809,18729,356,947,207,31421504
"41710 Rutalahti-Kivisuo   (Jyväskylä )",228,22139,19899,48,147,33,5047752
"41730 Kivisuo   (Joutsa )",30,18899,17238,11,14,5,566966
"41750 Havumäki   (Joutsa )",87,18632,14359,34,43,10,1620942
"41770 Leivonmäki   (Joutsa )",592,18607,15287,167,376,49,11015410
"41800 Korpilahti Keskus   (Jyväskylä )",2894,21581,18983,673,1712,509,62454509
"41820 Saakoski   (Jyväskylä )",240,22455,21400,49,136,55,5389125
"41840 Moksi   (Jyväskylä )",80,20790,22442,25,42,13,1663232
"41860 Rannila   (Jyväskylä )",182,24734,23073,27,108,47,4501657
"41870 Putkilahti   (Jyväskylä )",159,20872,16976,51,80,28,3318595
"41880 Oittila   (Jyväskylä )",109,21369,16687,32,61,16,2329171
"41900 Petäjävesi Keskus   (Petäjävesi )",2143,20458,18597,490,1344,309,43842469
"41920 Kintaus   (Petäjävesi )",412,22590,21610,81,253,78,9306881
"41925 Ylä-Kintaus   (Petäjävesi )",133,18797,16233,40,74,19,2500062
"41930 Kuohu   (Jyväskylä )",609,22375,21144,130,365,114,13626584
"41940 Vesanka   (Jyväskylä )",1027,22926,22034,200,617,210,23545306
"41970 Huttula   (Keuruu )",44,22525,16191,11,25,8,991115
"41980 Kuivasmäki   (Petäjävesi )",148,20100,15209,48,78,22,2974807
"42100 Jämsä Keskus   (Jämsä )",8728,21748,19291,1825,5310,1593,189815008
"42140 Juokslahti   (Jämsä )",229,32478,21365,52,124,53,7437553
"42220 Kaipola   (Jämsä )",879,21649,19948,184,544,151,19029141
"42300 Jämsänkoski Keskus   (Jämsä )",4657,20727,19148,916,3020,721,96527630
"42330 Haavisto   (Jämsä )",339,24213,24118,65,187,87,8208168
"42440 Koskenpää   (Jämsä )",572,19156,16293,161,335,76,10957011
"42520 Asunta   (Keuruu )",133,22606,16770,36,73,24,3006596
"42560 Pohjoisjärvi   (Keuruu )",36,21764,17139,11,20,5,783514
"42600 Multia Keskus-Väätäiskylä   (Multia )",1210,19942,16545,348,728,134,24129732
"42660 Sahrajärvi   (Multia )",109,17601,14400,42,55,12,1918510
"42700 Keuruu Keskus   (Keuruu )",6739,20625,18308,1300,4612,827,138992153
"42720 Valkealahti   (Keuruu )",51,25286,27268,5,36,10,1289593
"42800 Haapamäki   (Keuruu )",1024,19990,17519,235,691,98,20469919
"42820 Riiho   (Keuruu )",64,28343,23894,16,30,18,1813958
"42830 Ylä-Kolkki   (Mänttä-Vilppula )",50,18599,15666,15,31,4,929941
"42840 Kolkki   (Mänttä-Vilppula )",123,19804,17036,38,67,18,2435859
"42850 Pohjaslahti   (Mänttä-Vilppula )",130,21654,16777,38,67,25,2815018
"42870 Kotala   (Virrat )",370,19859,17464,105,224,41,7347764
"42910 Pihlajavesi   (Keuruu )",259,19168,16409,78,149,32,4964466
"42930 Katajamäki   (Keuruu )",93,19550,16383,27,58,8,1818173
"43100 Saarijärvi Keskus   (Saarijärvi )",5291,19572,17404,1247,3450,594,103556362
"43130 Tarvaala   (Saarijärvi )",326,20779,20267,75,196,55,6773909
"43170 Häkkilä   (Saarijärvi )",228,17235,14979,82,120,26,3929531
"43220 Mahlu   (Saarijärvi )",388,20907,17102,112,221,55,8112067
"43240 Lehtola   (Saarijärvi )",149,17916,14801,57,75,17,2669513
"43250 Kolkanlahti   (Saarijärvi )",327,19054,16228,80,209,38,6230496
"43270 Kalmari   (Saarijärvi )",427,19992,17282,107,276,44,8536715
"43300 Kannonkoski Keskus   (Kannonkoski )",1062,18510,16095,290,657,115,19657240
"43340 Kannonjärvi   (Kannonkoski )",133,18773,16514,39,81,13,2496874
"43390 Lokakylä   (Kivijärvi )",72,17976,15071,22,43,7,1294247
"43420 Kukko   (Saarijärvi )",56,17210,16420,18,36,2,963742
"43430 Väätäiskylä   (Multia )",40,18654,15949,16,19,5,746162
"43440 Pylkönmäki Keskus   (Saarijärvi )",459,17238,14212,152,274,33,7912418
