"Postal code area","Inhabitants, total, 2017 (HE)","Females, 2017 (HE)","Males, 2017 (HE)","Average age of inhabitants, 2017 (HE)","0-2 years, 2017 (HE)","3-6 years, 2017 (HE)","7-12 years, 2017 (HE)","13-15 years, 2017 (HE)","16-17 years, 2017 (HE)","18-19 years, 2017 (HE)","20-24 years, 2017 (HE)","25-29 years, 2017 (HE)","30-34 years, 2017 (HE)","35-39 years, 2017 (HE)","40-44 years, 2017 (HE)","45-49 years, 2017 (HE)","50-54 years, 2017 (HE)","55-59 years, 2017 (HE)","60-64 years, 2017 (HE)","65-69 years, 2017 (HE)","70-74 years, 2017 (HE)","75-79 years, 2017 (HE)","80-84 years, 2017 (HE)","85 years or over, 2017 (HE)"
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",121,50,71,55,1,3,5,1,2,2,2,1,3,6,5,7,8,13,17,11,13,10,9,2
"93195 Kokkokylä   (Pudasjärvi )",63,27,36,54,1,1,2,0,0,2,3,0,1,3,5,6,3,5,5,12,8,2,0,4
"93220 Livo   (Pudasjärvi )",91,46,45,51,0,5,5,4,3,1,1,1,1,5,4,1,8,8,13,11,7,3,7,3
"93225 Pärjänsuo   (Pudasjärvi )",230,106,124,40,6,14,22,17,11,6,6,7,12,8,12,8,12,27,13,20,13,9,4,3
"93240 Rytinki   (Pudasjärvi )",113,47,66,56,1,2,2,3,1,1,4,3,1,3,4,9,4,10,25,15,6,10,2,7
"93250 Sarajärvi   (Pudasjärvi )",231,108,123,52,1,3,10,11,8,7,9,2,2,6,9,7,14,27,29,31,20,22,8,5
"93270 Sotkajärvi   (Pudasjärvi )",445,197,248,48,10,10,27,14,11,5,15,22,17,10,20,21,45,56,43,40,26,27,14,12
"93277 Iinattijärvi   (Pudasjärvi )",155,60,95,50,2,6,8,7,2,1,1,2,4,6,7,12,12,15,28,21,12,3,3,3
"93280 Syöte   (Pudasjärvi )",233,108,125,46,3,9,17,8,6,4,9,4,12,7,18,18,25,10,30,20,13,13,5,2
"93290 Pintamo   (Pudasjärvi )",82,38,44,47,1,4,6,2,0,1,3,3,5,2,1,6,9,13,10,4,4,4,1,3
"93350 Jaurakkajärvi   (Pudasjärvi )",157,71,86,47,4,8,17,5,3,3,2,3,7,3,7,6,10,13,18,15,16,7,6,4
"93390 Puhoskylä   (Pudasjärvi )",194,77,117,54,3,5,5,1,2,4,5,10,6,2,8,13,15,19,24,23,19,15,10,5
"93400 Taivalkoski Keskus   (Taivalkoski )",3066,1501,1565,47,62,99,227,106,87,56,142,149,123,113,114,172,206,251,297,271,186,185,126,94
"93420 Jurmu   (Taivalkoski )",230,95,135,50,5,6,10,4,3,4,12,9,4,10,7,18,22,30,23,10,23,14,14,2
"93440 Loukusa   (Taivalkoski )",49,18,31,55,0,0,3,0,0,1,3,1,1,1,2,4,4,7,5,6,3,3,2,3
"93470 Inget   (Taivalkoski )",141,57,84,46,4,2,10,7,3,5,6,3,3,3,8,13,12,10,13,16,10,6,7,0
"93540 Tyrövaara   (Taivalkoski )",352,146,206,41,18,18,38,15,12,7,18,10,10,15,11,18,21,27,33,31,17,9,14,10
"93590 Vanhala   (Taivalkoski )",203,79,124,49,4,6,7,4,6,8,7,7,4,7,8,11,22,26,22,19,17,4,8,6
"93600 Kuusamo   (Kuusamo )",9873,5054,4819,46,256,375,610,303,209,260,412,455,501,472,466,523,770,778,856,726,605,556,421,319
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",1550,693,857,47,33,68,95,43,30,29,30,48,54,85,80,84,127,164,170,174,85,63,49,39
"93800 Muojärvi   (Kuusamo )",2251,1017,1234,43,84,113,195,79,56,54,42,74,108,118,116,105,161,219,235,182,120,89,55,46
"93830 Rukatunturi   (Kuusamo )",845,391,454,40,30,38,80,25,17,13,34,53,61,51,41,45,75,74,80,51,38,18,10,11
"93900 Oulangan kansallispuisto   (Kuusamo )",707,320,387,53,3,20,35,25,14,5,8,15,12,21,25,35,70,87,76,96,53,54,25,28
"93999 Lososaari   (Kuusamo )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94100 Kemi Keskus   (Kemi )",6398,3517,2881,48,121,165,236,111,94,175,564,414,343,267,263,289,317,444,555,526,465,349,341,359
"94200 Torvinen-Vainio   (Kemi )",2388,1175,1213,46,60,98,167,67,55,42,86,117,135,120,120,127,164,189,217,202,144,102,76,100
"94300 Pajusaari   (Kemi )",318,143,175,43,8,21,23,8,5,6,11,14,14,22,19,20,23,24,37,17,18,15,8,5
"94400 Keminmaa Keskus   (Keminmaa )",2730,1381,1349,47,69,106,154,83,71,64,107,129,140,127,148,145,177,202,197,239,219,124,110,119
"94430 Kaakamo   (Tornio )",981,465,516,41,24,58,88,43,28,22,23,51,54,62,67,52,58,76,76,59,51,41,25,23
"94450 Lassila-Jokisuu   (Keminmaa )",2378,1149,1229,37,76,154,220,130,72,53,92,117,155,186,153,168,170,172,160,120,90,55,30,5
"94460 Ruottala   (Tornio )",171,79,92,50,1,3,13,7,2,2,2,10,5,5,14,6,22,10,17,13,15,14,3,7
"94500 Lautiosaari   (Keminmaa )",2135,1031,1104,45,65,90,142,68,51,41,65,112,105,131,97,97,151,153,217,211,143,82,71,43
"94600 Ristikangas-Kivikko   (Kemi )",2771,1368,1403,40,92,154,234,116,83,70,110,140,167,185,152,196,193,197,201,159,115,95,61,51
"94700 Takajärvi-Haukkari   (Kemi )",5981,2918,3063,43,179,281,463,177,124,134,212,284,345,355,327,300,440,484,554,467,333,220,149,153
"94720 Peurasaari   (Kemi )",1036,528,508,43,23,34,66,25,17,23,69,79,63,50,57,54,85,96,105,77,42,31,25,15
"94800 Veitsiluoto   (Kemi )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",1746,868,878,50,28,53,92,47,25,21,52,69,70,85,95,90,120,148,186,206,140,100,62,57
"94900 Ajos   (Kemi )",337,159,178,44,11,14,31,9,4,5,7,11,24,25,18,21,24,26,33,22,21,11,11,9
"95100 Kuivaniemi Keskus   (Ii )",921,451,470,51,14,23,40,35,16,13,38,32,30,31,46,37,72,84,94,88,74,59,38,57
"95110 Kuivaniemi kk   (Ii )",322,149,173,50,6,13,19,9,3,6,9,6,10,14,15,19,26,33,33,26,34,18,12,11
"95130 Hyryoja   (Ii )",139,70,69,44,4,6,13,10,7,2,3,6,1,7,2,5,7,21,6,10,8,7,9,5
"95160 Oijärvi-Lamminperä   (Ii )",186,76,110,58,0,0,5,5,2,1,2,2,4,8,5,5,17,31,26,21,18,18,11,5
"95200 Simo Keskus   (Simo )",1293,656,637,49,19,40,90,52,30,19,35,33,48,49,63,57,89,118,136,124,99,78,63,51
"95210 Filpus   (Simo )",231,107,124,48,3,13,13,9,7,3,6,7,9,10,11,7,18,17,31,25,12,14,9,7
"95220 Simoniemi   (Simo )",325,152,173,44,8,19,28,12,10,7,4,2,21,21,15,27,13,26,25,31,28,23,1,4
"95225 Viantie   (Simo )",216,96,120,50,1,5,15,9,5,6,7,8,7,4,9,10,15,14,24,32,17,11,13,4
"95230 Maksniemi   (Simo )",776,392,384,46,15,28,56,36,21,19,24,23,28,45,37,52,60,60,51,94,44,45,24,14
"95255 Alaniemi   (Simo )",79,34,45,51,4,4,6,0,1,0,2,3,2,5,3,1,5,6,6,5,8,5,9,4
"95260 Tainionjoki   (Simo )",52,21,31,57,0,0,0,1,2,0,2,3,2,0,2,1,4,7,8,4,7,3,5,1
"95270 Yli-Kärppä-Tainionjoki   (Simo )",106,51,55,50,2,6,1,2,2,1,2,9,5,1,5,2,11,13,13,14,9,2,3,3
"95300 Tervola Keskus   (Tervola )",1702,841,861,46,61,72,104,59,35,46,74,88,69,67,62,81,120,132,143,98,123,99,83,86
"95310 Liedakkala   (Keminmaa )",447,215,232,44,15,19,36,20,11,12,13,15,25,18,18,29,48,37,28,33,29,13,11,17
"95315 Törmä   (Keminmaa )",207,92,115,46,7,7,11,5,3,5,11,5,8,17,10,16,16,14,13,27,15,6,5,6
"95325 Paakkola   (Tervola )",160,77,83,51,2,2,9,4,3,2,7,4,6,5,9,9,7,27,13,21,12,10,5,3
"95330 Tervola   (Tervola )",496,221,275,47,13,18,24,18,12,14,19,22,21,17,18,27,32,58,49,40,28,34,19,13
"95340 Loue   (Tervola )",261,111,150,46,5,12,16,10,6,5,18,7,12,9,10,18,20,27,15,15,20,12,10,14
"95350 Peura   (Tervola )",17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",246,111,135,52,1,6,14,9,2,6,5,8,5,7,6,24,32,19,20,18,23,22,11,8
"95365 Maula   (Keminmaa )",264,133,131,47,8,15,9,11,4,8,7,11,13,6,15,22,21,19,21,22,17,10,13,12
"95370 Itäkoski   (Keminmaa )",182,97,85,50,2,7,13,1,3,2,2,6,10,7,10,14,15,19,16,21,17,3,5,9
"95375 Yli-Paakkola   (Tervola )",108,47,61,43,5,5,12,4,3,2,4,6,4,4,3,3,5,10,7,11,8,3,4,5
"95400 Tornio Keskus   (Tornio )",2657,1518,1139,50,41,39,64,20,28,95,355,224,85,93,83,89,109,136,205,223,180,161,177,250
"95410 Kiviranta   (Tornio )",3199,1582,1617,41,119,171,246,116,71,58,138,186,177,199,200,175,164,203,256,305,211,112,52,40
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3729,1841,1888,42,112,150,231,140,83,86,210,255,237,193,240,224,233,284,309,268,211,120,93,50
"95430 Suensaari   (Tornio )",1220,664,556,42,35,48,71,36,26,41,113,80,68,55,58,64,69,75,98,104,71,45,35,28
"95440 Kyläjoki   (Tornio )",928,450,478,40,34,49,92,38,39,21,35,26,54,42,72,58,62,57,66,65,51,32,13,22
"95450 Kirkonmäki   (Tornio )",3528,1724,1804,36,124,202,381,187,106,100,126,176,198,278,254,271,259,232,205,208,133,45,28,15
"95460 Kantojärvi   (Tornio )",1084,516,568,38,47,80,109,47,41,20,36,51,63,74,75,50,58,83,53,79,46,22,22,28
"95470 Pirkkiö-Röyttä   (Tornio )",923,414,509,42,27,41,72,37,30,26,32,31,51,54,52,65,79,74,78,66,55,37,10,6
"95490 Terästehtaanalue   (Tornio )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",1118,528,590,42,33,61,71,53,40,27,35,35,65,64,70,68,73,85,104,100,62,27,24,21
"95520 Kukkola   (Tornio )",321,149,172,50,6,11,19,10,2,2,10,5,20,26,10,15,19,34,38,18,30,17,15,14
"95530 Karunki   (Tornio )",784,380,404,43,22,45,86,49,19,11,17,24,40,32,36,33,49,51,64,61,49,34,28,34
"95540 Korpikylä   (Tornio )",70,35,35,54,0,4,1,3,2,0,0,2,3,2,3,1,8,6,8,10,3,9,2,3
"95560 Aapajoki   (Tornio )",202,108,94,41,4,14,18,7,11,4,10,8,3,14,7,13,22,15,19,8,8,5,6,6
"95590 Arpela   (Tornio )",805,380,425,46,19,25,56,33,23,23,22,23,52,32,42,36,51,71,91,78,46,28,32,22
"95600 Ylitornio Keskus   (Ylitornio )",2056,1047,1009,50,33,62,87,53,53,45,100,91,54,93,83,97,137,164,208,193,130,132,118,123
"95610 Kainuunkylä   (Ylitornio )",208,91,117,52,5,7,6,4,2,3,8,11,14,3,3,8,18,20,23,27,10,15,10,11
"95615 Pekanpää   (Ylitornio )",100,50,50,52,2,2,2,5,3,2,4,3,4,2,4,3,12,12,8,7,8,4,7,6
"95620 Aavasaksa   (Ylitornio )",402,200,202,50,4,12,24,14,6,9,15,11,9,18,25,11,25,51,46,39,25,20,22,16
"95630 Kuivakangas   (Ylitornio )",146,73,73,48,4,2,11,5,4,2,4,5,7,6,6,8,13,13,21,6,13,4,5,7
"95635 Kaulinranta   (Ylitornio )",237,118,119,51,4,8,14,7,5,2,5,9,10,12,8,10,14,25,25,24,13,19,15,8
"95640 Juoksenki   (Pello )",202,98,104,61,2,1,2,4,0,3,5,6,5,1,1,7,17,29,29,17,20,19,15,19
"95645 Turtola   (Pello )",263,122,141,50,7,8,10,8,5,5,10,11,10,7,6,18,16,21,36,28,18,20,12,7
"95655 Etelä-Portimojärvi   (Ylitornio )",122,54,68,45,1,3,11,6,3,3,3,2,6,6,6,11,11,9,13,12,5,5,4,2
"95660 Kantomaanpää   (Ylitornio )",158,69,89,57,1,1,6,3,2,1,4,2,2,6,5,5,14,22,15,20,21,10,11,7
"95670 Pessalompolo   (Ylitornio )",106,40,66,62,0,2,3,3,0,1,2,2,1,2,3,4,5,9,7,11,16,14,17,4
"95675 Meltosjärvi   (Ylitornio )",132,64,68,61,2,2,5,3,3,0,3,0,5,3,4,2,8,6,8,16,15,21,15,11
"95680 Lohijärvi   (Ylitornio )",49,26,23,62,0,1,0,1,1,0,1,1,1,2,1,1,5,2,3,6,10,5,4,4
"95690 Mellakoski   (Ylitornio )",175,88,87,53,1,6,10,3,5,2,2,7,4,3,4,9,7,23,29,22,11,15,6,6
"95700 Pello Keskus   (Pello )",2224,1112,1112,52,43,58,84,56,31,37,66,99,87,80,76,96,141,205,229,281,182,149,123,101
"95710 Naamijoki   (Pello )",37,17,20,53,0,0,0,1,0,1,2,2,1,1,1,2,7,7,4,3,1,1,2,1
"95720 Jarhoinen   (Pello )",41,20,21,47,0,0,7,0,0,2,0,0,2,5,0,2,4,4,4,6,2,0,2,1
"95750 Orajärvi   (Pello )",113,51,62,54,2,2,6,1,2,3,6,5,1,3,2,4,10,8,15,12,5,9,9,8
"95760 Konttajärvi   (Pello )",101,49,52,57,1,0,5,3,2,1,2,0,2,3,6,5,9,8,11,13,9,9,4,8
"95770 Lankojärvi   (Pello )",176,80,96,56,1,2,8,6,5,4,2,3,3,4,11,5,12,13,21,21,16,16,12,11
"95780 Sirkkakoski   (Pello )",105,50,55,57,1,2,0,1,2,0,3,2,3,4,3,4,13,17,15,9,10,4,5,7
"95790 Lampsijärvi   (Pello )",82,38,44,55,2,0,4,3,2,2,1,2,1,1,0,7,7,6,12,11,5,10,3,3
"95800 Sieppijärvi-Taapajärvi   (Kolari )",486,224,262,52,12,14,25,10,8,6,14,14,17,16,17,26,31,50,56,44,43,39,27,17
"95830 Vaattojärvi   (Kolari )",168,68,100,47,4,7,14,4,1,4,8,2,5,9,8,12,20,11,8,10,13,19,7,2
"95840 Venejärvenkylä   (Kolari )",59,24,35,59,0,0,1,0,3,3,0,1,0,1,1,3,5,8,9,7,3,6,3,5
"95850 Ruokojärvi   (Kolari )",30,12,18,50,1,2,0,1,0,0,0,3,0,0,2,2,1,6,5,3,0,2,2,0
"95860 Pasmajärvi   (Kolari )",34,18,16,58,0,0,0,1,0,2,1,0,0,1,0,1,3,7,7,6,1,1,0,3
"95900 Kolari Keskus   (Kolari )",1759,886,873,48,49,70,83,50,31,19,76,94,91,74,63,74,137,173,151,183,119,94,70,58
"95920 Saaripudas   (Kolari )",171,82,89,49,4,8,11,2,2,4,4,7,8,10,8,7,11,13,16,14,17,13,8,4
"95930 Äkäsjoensuu   (Kolari )",121,60,61,50,2,5,4,2,1,3,3,8,4,3,4,11,14,11,9,9,13,8,4,3
"95940 Tapojärvi   (Muonio )",44,18,26,55,0,1,1,3,0,0,0,0,2,1,1,4,8,4,5,2,2,7,1,2
"95950 Kihlanki-Tapojärvi   (Muonio )",55,22,33,45,2,2,5,2,1,1,1,4,1,1,4,3,4,5,6,6,3,0,1,3
"95970 Äkäslompolo   (Muonio )",548,262,286,39,12,27,48,15,3,10,28,41,40,49,35,36,45,53,40,32,20,7,4,3
"95980 Ylläsjärvi   (Kolari )",270,141,129,35,10,21,25,7,3,2,19,19,25,34,21,12,14,15,17,17,4,3,0,2
"95990 Kurtakko   (Kolari )",83,40,43,48,1,4,2,2,1,0,6,2,8,5,3,4,10,8,7,4,3,8,3,2
"96100 Rovaniemi Keskus   (Rovaniemi )",10237,5822,4415,43,237,261,383,163,174,277,1250,1106,738,502,403,408,571,666,695,614,474,487,410,418
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",4325,2169,2156,34,207,353,437,176,98,87,195,323,402,397,275,205,238,233,224,211,114,60,56,34
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4835,2698,2137,44,129,146,175,74,64,117,580,481,351,240,171,194,253,315,330,336,262,240,197,180
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",5793,2985,2808,35,164,214,261,112,87,176,1271,804,476,296,195,217,253,297,279,227,167,122,99,76
"96320 Teollisuuskylä   (Rovaniemi )",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",3565,1863,1702,41,79,140,198,116,112,144,321,237,213,170,175,204,262,301,276,173,123,113,92,116
"96440 Ounasrinne   (Rovaniemi )",3240,1650,1590,37,99,165,310,133,78,102,181,219,226,222,236,200,203,214,188,193,138,71,40,22
"96460 Pöykkölä   (Rovaniemi )",2796,1418,1378,35,120,208,286,106,75,61,117,148,208,244,203,158,181,203,198,145,70,37,14,14
"96500 Korkalovaara   (Rovaniemi )",5657,2873,2784,42,156,256,386,189,154,127,282,319,420,348,326,265,365,423,495,412,329,202,105,98
"96600 Koskenkylä   (Rovaniemi )",1212,590,622,39,37,69,116,58,39,34,38,55,62,68,98,77,104,94,80,70,42,39,18,14
"96700 Niskanperä   (Rovaniemi )",759,349,410,37,27,30,87,50,31,16,25,23,30,61,63,54,53,52,79,29,23,14,4,8
"96800 Ylikylä-Patosaari   (Rovaniemi )",1839,917,922,34,78,162,227,69,47,34,63,117,145,153,143,93,109,121,101,57,45,28,29,18
"96900 Saarenkylä   (Rovaniemi )",7053,3575,3478,40,228,368,696,320,197,167,197,289,399,504,431,478,556,530,410,423,296,222,165,177
"96910 Syväsenvaara   (Rovaniemi )",2921,1480,1441,41,92,160,210,97,67,74,114,174,205,192,143,167,215,209,217,209,187,108,62,19
"96930 Napapiiri Rovaniemi   (Rovaniemi )",59,28,31,37,2,1,7,3,2,1,4,3,3,9,3,5,4,1,1,3,2,3,2,0
"96960 Someroharju   (Rovaniemi )",149,75,74,29,10,12,10,2,3,0,15,30,16,14,9,13,5,2,3,4,0,1,0,0
"97110 Rautionsaari   (Rovaniemi )",480,237,243,42,11,20,49,24,19,17,24,9,20,29,28,20,33,36,31,41,25,12,16,16
"97130 Hirvas   (Rovaniemi )",888,414,474,36,49,72,89,34,22,8,28,45,79,79,47,40,64,65,57,37,31,28,6,8
"97140 Muurola   (Rovaniemi )",1193,579,614,46,23,53,84,36,32,16,36,59,51,53,64,54,84,133,106,111,67,51,34,46
"97145 Totonvaara   (Rovaniemi )",10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",122,58,64,45,3,6,5,2,2,2,4,8,5,12,5,7,15,10,12,9,7,3,5,0
"97170 Jaatila   (Rovaniemi )",164,76,88,47,5,8,9,2,3,5,3,6,4,14,8,14,18,12,14,9,10,7,8,5
"97220 Sinettä   (Rovaniemi )",818,391,427,40,24,54,75,32,21,18,24,31,45,70,51,48,61,74,56,46,46,18,13,11
"97240 Sonka   (Rovaniemi )",284,127,157,54,5,11,6,10,4,1,2,9,10,12,4,6,19,28,45,39,37,22,6,8
"97250 Raanujärvi   (Ylitornio )",186,91,95,54,2,4,9,5,1,4,8,5,3,5,4,6,18,17,21,23,20,8,8,15
"97280 Tapio   (Rovaniemi )",299,135,164,52,6,14,12,4,3,2,4,10,15,15,11,8,26,31,28,29,35,23,13,10
"97290 Marraskoski   (Rovaniemi )",109,54,55,48,3,5,8,0,2,1,1,2,5,6,8,6,7,13,11,13,8,6,3,1
"97310 Patokoski   (Rovaniemi )",153,68,85,49,6,3,8,4,1,2,5,4,6,8,9,3,13,15,15,24,13,8,4,2
"97320 Marrasjärvi   (Rovaniemi )",68,31,37,56,1,0,1,2,0,0,0,3,4,4,1,2,5,9,8,9,11,5,2,1
"97330 Rattosjärvi   (Pello )",45,22,23,60,1,2,0,0,0,0,0,0,0,2,1,2,8,4,5,4,4,7,4,1
"97335 Ruuhivaara   (Pello )",85,41,44,47,2,5,6,3,1,1,4,0,3,3,4,0,11,14,5,9,4,3,6,1
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",262,127,135,55,1,8,5,6,6,3,7,7,4,3,14,13,31,26,22,32,22,17,24,11
"97370 Unarin-Luusua   (Sodankylä )",44,16,28,58,0,0,1,0,1,0,2,2,1,2,1,0,6,4,6,5,0,8,3,2
"97380 Kukasranta   (Sodankylä )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",125,42,83,58,0,1,3,2,1,3,3,5,2,2,5,1,12,13,15,23,10,11,9,4
"97420 Lohiniva   (Kittilä )",416,195,221,53,9,9,21,13,7,3,7,11,9,14,12,23,30,48,53,46,36,24,25,16
"97430 Taapajärvi   (Kolari )",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",140,65,75,53,2,4,2,3,4,0,7,7,4,2,6,5,12,17,19,14,8,10,10,4
"97510 Vikajärvi   (Rovaniemi )",177,72,105,48,4,7,7,5,4,3,4,7,7,9,9,7,13,23,24,23,7,5,4,5
"97520 Nampa   (Rovaniemi )",47,22,25,59,0,0,0,2,1,1,1,1,2,0,0,1,6,5,6,4,6,4,6,1
"97530 Nampa-Yli-Nampa   (Rovaniemi )",86,35,51,54,2,1,3,2,1,2,2,2,5,1,3,5,5,6,11,17,6,3,4,5
"97540 Tiainen   (Rovaniemi )",90,36,54,56,1,0,1,2,1,1,1,5,2,0,1,8,10,10,11,15,10,6,4,1
"97580 Misi   (Rovaniemi )",77,29,48,58,0,1,1,0,1,1,2,1,2,1,3,3,10,9,9,12,6,9,5,1
"97590 Raajärvi   (Kemijärvi )",11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",430,205,225,45,7,16,27,14,18,10,11,18,21,15,28,32,30,46,41,33,20,17,17,9
"97615 Tennirova   (Rovaniemi )",28,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",73,32,41,51,1,0,6,1,1,0,0,3,1,5,3,6,7,9,11,7,6,0,5,1
"97625 Vanttauskoski   (Rovaniemi )",337,134,203,50,8,9,22,13,5,3,9,5,8,20,13,14,20,37,43,29,27,21,21,10
"97630 Pekkala   (Rovaniemi )",101,46,55,50,3,8,4,1,0,0,2,2,5,4,5,4,11,7,9,12,12,9,1,2
"97635 Juuniemi   (Rovaniemi )",80,34,46,60,0,0,0,1,0,0,1,2,0,5,2,5,12,8,14,12,4,8,3,3
"97645 Juujärvi   (Kemijärvi )",105,46,59,63,1,0,3,0,0,0,0,1,4,2,1,5,8,9,16,16,13,7,10,9
"97650 Juotas   (Rovaniemi )",127,60,67,54,0,1,4,6,2,0,2,4,2,7,8,4,8,25,12,19,8,7,3,5
"97655 Autti   (Rovaniemi )",141,68,73,59,2,2,1,2,2,0,5,7,1,4,1,3,11,17,21,15,14,12,14,7
"97665 Pohjasperä   (Ranua )",166,60,106,56,1,1,9,3,0,3,2,0,2,5,11,11,16,18,18,32,10,14,6,4
"97670 Kivitaipale   (Rovaniemi )",257,118,139,43,7,13,22,13,5,2,7,11,12,17,12,13,17,18,33,25,12,9,7,2
"97675 Narkaus-Kämät   (Rovaniemi )",139,63,76,49,2,7,8,2,0,0,5,4,5,10,4,6,8,16,24,17,14,4,2,1
"97680 Saari-Kämä   (Rovaniemi )",84,37,47,39,2,5,6,8,2,1,2,3,6,6,4,7,7,9,4,5,5,0,2,0
"97685 Siika-Kämä   (Rovaniemi )",36,17,19,66,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,6,3,3,3,2
"97690 Sulaoja   (Rovaniemi )",117,52,65,44,2,4,10,3,4,2,5,10,3,3,6,5,8,21,9,2,7,9,4,0
"97700 Ranua Keskus   (Ranua )",3066,1522,1544,43,81,159,272,149,98,94,135,124,105,126,129,125,198,241,268,250,154,145,113,100
"97715 Raiskio   (Ranua )",186,86,100,51,2,8,8,7,3,3,3,9,4,10,1,7,11,28,23,24,12,10,8,5
"97720 Yli-Simo-Raiskio   (Ranua )",90,35,55,49,2,4,5,2,0,0,6,2,6,3,4,0,6,13,12,7,9,4,3,2
"97760 Saariharju   (Ranua )",129,56,73,48,0,4,13,6,1,0,5,3,2,8,3,12,8,15,8,17,12,5,4,3
"97765 Kuha-Impiö-Itäranua   (Ranua )",87,43,44,46,1,2,10,6,5,2,0,3,0,3,1,6,7,9,7,12,2,5,4,2
"97770 Petäjäjärvi   (Ranua )",14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",113,50,63,35,7,11,17,6,3,3,3,4,4,5,8,3,7,7,1,4,9,6,4,1
"97785 Kelankylä   (Ranua )",70,27,43,50,0,3,2,3,2,0,2,4,5,1,1,7,4,8,7,8,4,5,3,1
"97810 Suorsa   (Posio )",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",62,26,36,47,1,4,5,2,2,0,3,1,1,3,5,1,4,6,5,6,3,3,5,2
"97820 Perä-Posio   (Posio )",97,42,55,59,0,2,2,2,2,0,4,2,2,4,2,5,5,6,5,12,13,15,12,2
"97840 Lehtiniemi   (Posio )",102,44,58,49,1,2,7,2,3,1,1,2,6,2,2,15,14,8,8,12,6,6,3,1
"97850 Ristilä   (Posio )",88,38,50,61,0,1,1,2,1,2,0,2,1,2,2,3,6,7,12,16,9,13,5,3
"97870 Jumisko   (Posio )",38,16,22,58,0,0,1,1,0,1,1,0,0,1,1,1,4,4,8,7,3,2,2,1
"97880 Nolimo-Jumisko   (Posio )",35,17,18,59,0,0,1,1,0,0,0,0,0,1,0,5,2,10,5,2,2,1,3,2
"97890 Karjalaisenniemi   (Posio )",238,107,131,46,7,11,16,4,6,3,9,9,11,10,11,14,29,23,18,21,14,10,6,6
"97895 Mourujärvi   (Posio )",99,41,58,53,0,2,0,4,3,1,2,1,4,4,1,10,10,16,11,10,11,6,3,0
"97900 Posio Keskus   (Posio )",1784,924,860,54,14,40,77,49,24,31,40,41,43,71,55,93,138,170,199,232,162,119,98,88
"97920 Suonnankylä   (Posio )",94,40,54,46,0,4,4,5,1,3,4,1,5,6,7,6,8,5,12,10,4,6,2,1
"97925 Tolva   (Posio )",55,27,28,59,0,0,0,2,1,1,1,2,0,0,0,5,7,5,4,10,6,6,5,0
"97940 Lohiranta   (Posio )",78,35,43,53,0,1,2,2,1,1,6,3,2,0,5,3,11,7,5,10,5,11,3,0
"97950 Säikkä   (Posio )",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",92,41,51,56,0,0,2,2,3,1,0,2,2,7,3,3,13,9,8,17,8,10,2,0
"97965 Kynsilä   (Posio )",90,39,51,55,1,4,3,2,0,0,1,1,0,6,3,6,5,9,8,20,11,9,1,0
"97970 Sirniö   (Posio )",67,31,36,53,2,1,2,1,2,2,0,1,6,1,4,3,3,8,3,6,12,7,2,1
"97980 Anetjärvi   (Posio )",128,56,72,53,0,2,3,4,4,3,5,1,2,4,5,7,13,17,17,18,10,5,5,3
