"Postal code area","Aged 18 or over, total, 2013 (KO)","Basic level studies, 2013 (KO)","With education, total, 2013 (KO)","Matriculation examination, 2013 (KO)","Vocational diploma, 2013 (KO)","Academic degree - Lower level university degree, 2013 (KO)","Academic degree - Higher level university degree, 2013 (KO)"
"92930 Pyhäntä   (Pyhäntä )",853,290,563,34,438,65,26
"93100 Pudasjärvi Keskus   (Pudasjärvi )",4069,1532,2537,131,2039,243,124
"93140 Kipinä   (Pudasjärvi )",359,118,241,10,211,12,8
"93160 Hetejärvi   (Pudasjärvi )",195,76,119,6,105,5,3
"93170 Yli-Kollaja   (Pudasjärvi )",84,31,53,3,42,7,1
"93180 Ikosenniemi   (Pudasjärvi )",26,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",128,56,72,2,68,2,0
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",110,54,56,2,50,2,2
"93195 Kokkokylä   (Pudasjärvi )",61,25,36,0,32,3,1
"93220 Livo   (Pudasjärvi )",86,38,48,3,41,4,0
"93225 Pärjänsuo   (Pudasjärvi )",180,76,104,5,89,8,2
"93240 Rytinki   (Pudasjärvi )",117,66,51,1,47,2,1
"93250 Sarajärvi   (Pudasjärvi )",219,101,118,2,104,5,7
"93270 Sotkajärvi   (Pudasjärvi )",402,116,286,17,230,27,12
"93277 Iinattijärvi   (Pudasjärvi )",137,55,82,3,73,5,1
"93280 Syöte   (Pudasjärvi )",223,81,142,1,120,16,5
"93290 Pintamo   (Pudasjärvi )",76,29,47,3,41,2,1
"93350 Jaurakkajärvi   (Pudasjärvi )",123,48,75,5,65,4,1
"93390 Puhoskylä   (Pudasjärvi )",198,90,108,1,99,6,2
"93400 Taivalkoski Keskus   (Taivalkoski )",2561,853,1708,99,1378,149,82
"93420 Jurmu   (Taivalkoski )",212,73,139,6,125,4,4
"93440 Loukusa   (Taivalkoski )",50,20,30,2,25,3,0
"93470 Inget   (Taivalkoski )",113,38,75,5,64,2,4
"93540 Tyrövaara   (Taivalkoski )",256,94,162,12,137,10,3
"93590 Vanhala   (Taivalkoski )",185,62,123,8,106,8,1
"93600 Kuusamo Keskus   (Kuusamo )",8711,2485,6226,240,4947,648,391
"93630 Kuoliovaara   (Kuusamo )",137,48,89,1,82,6,0
"93680 Vasaraperä   (Kuusamo )",119,40,79,1,69,4,5
"93730 Poussu   (Kuusamo )",35,14,21,0,18,3,0
"93760 Kemilä-Murtovaara-Teeriranta   (Kuusamo )",31,12,19,0,17,1,1
"93780 Teeriranta   (Kuusamo )",23,..,..,..,..,..,..
"93820 Aikkila-Rukatunturi   (Kuusamo )",119,36,83,6,63,10,4
"93825 Rukatunturi   (Kuusamo )",202,28,174,15,129,20,10
"93840 Patoniemi   (Kuusamo )",20,..,..,..,..,..,..
"93850 Käylä-Patoniemi   (Kuusamo )",195,67,128,1,119,6,2
"93920 Määttälänvaara   (Kuusamo )",92,35,57,0,51,4,2
"93940 Vuotunki   (Kuusamo )",72,22,50,1,40,6,3
"93990 Kärpänkylä   (Kuusamo )",15,..,..,..,..,..,..
"93999 Kuusamo   (Kuusamo )",3021,905,2116,57,1844,145,70
"94100 Kemi Keskus   (Kemi )",5758,1827,3931,403,2654,540,334
"94200 Torvinen-Vainio   (Kemi )",2114,684,1430,63,1152,150,65
"94300 Pajusaari   (Kemi )",252,51,201,8,166,24,3
"94400 Keminmaa Keskus   (Keminmaa )",2304,623,1681,69,1247,229,136
"94430 Kaakamo   (Tornio )",746,212,534,22,407,78,27
"94450 Lassila-Jokisuu   (Keminmaa )",1720,284,1436,65,962,277,132
"94460 Ruottala   (Tornio )",159,68,91,1,80,5,5
"94500 Lautiosaari   (Keminmaa )",1753,486,1267,55,1003,162,47
"94600 Ristikangas-Kivikko   (Kemi )",2148,534,1614,70,1162,266,116
"94700 Takajärvi-Haukkari   (Kemi )",4964,1389,3575,189,2815,404,167
"94720 Peurasaari   (Kemi )",892,175,717,42,517,114,44
"94800 Veitsiluoto   (Kemi )",0,0,0,0,0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",1593,588,1005,41,853,90,21
"94900 Ajos   (Kemi )",285,85,200,4,172,17,7
"95100 Kuivaniemi Keskus   (Ii )",854,352,502,9,433,42,18
"95110 Kuivaniemi kk   (Ii )",255,78,177,4,146,22,5
"95130 Hyryoja   (Ii )",114,47,67,2,62,2,1
"95160 Oijärvi-Lamminperä   (Ii )",202,96,106,2,98,3,3
"95200 Simo Keskus   (Simo )",1111,401,710,19,596,55,40
"95210 Filpus   (Simo )",203,60,143,6,105,19,13
"95220 Simoniemi   (Simo )",251,62,189,6,136,33,14
"95225 Viantie   (Simo )",186,67,119,3,100,11,5
"95230 Maksniemi   (Simo )",649,180,469,23,375,52,19
"95255 Alaniemi   (Simo )",75,40,35,3,26,4,2
"95260 Tainionjoki   (Simo )",50,16,34,2,30,1,1
"95270 Yli-Kärppä-Tainionjoki   (Simo )",115,41,74,2,68,3,1
"95300 Tervola Keskus   (Tervola )",1531,520,1011,42,818,94,57
"95310 Liedakkala   (Keminmaa )",352,93,259,10,211,21,17
"95315 Törmä   (Keminmaa )",164,32,132,4,115,9,4
"95325 Paakkola   (Tervola )",143,35,108,4,94,5,5
"95330 Tervola   (Tervola )",435,135,300,6,267,20,7
"95340 Loue   (Tervola )",228,80,148,2,124,14,8
"95350 Peura   (Tervola )",13,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",235,98,137,5,119,10,3
"95365 Maula   (Keminmaa )",222,52,170,6,125,27,12
"95370 Itäkoski   (Keminmaa )",163,51,112,1,95,11,5
"95375 Yli-Paakkola   (Tervola )",84,24,60,4,50,5,1
"95400 Tornio Keskus   (Tornio )",2473,907,1566,205,1058,203,100
"95410 Kiviranta   (Tornio )",2492,574,1918,105,1423,243,147
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3119,887,2232,115,1712,267,138
"95430 Suensaari   (Tornio )",1016,245,771,49,531,115,76
"95440 Kyläjoki   (Tornio )",692,190,502,20,396,52,34
"95450 Kirkonmäki   (Tornio )",2519,419,2100,96,1443,324,237
"95460 Kantojärvi   (Tornio )",755,196,559,31,421,77,30
"95470 Pirkkiö-Röyttä   (Tornio )",744,180,564,18,465,56,25
"95490 Terästehtaanalue   (Tornio )",0,0,0,0,0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",846,216,630,28,485,81,36
"95520 Kukkola   (Tornio )",287,91,196,4,164,20,8
"95530 Karunki   (Tornio )",585,188,397,9,336,38,14
"95540 Korpikylä   (Tornio )",73,31,42,1,36,3,2
"95560 Aapajoki   (Tornio )",159,49,110,4,91,11,4
"95590 Arpela   (Tornio )",677,219,458,14,395,32,17
"95600 Ylitornio Keskus   (Ylitornio )",1872,632,1240,70,968,128,74
"95610 Kainuunkylä   (Ylitornio )",218,82,136,11,115,6,4
"95615 Pekanpää   (Ylitornio )",94,36,58,2,51,4,1
"95620 Aavasaksa   (Ylitornio )",382,155,227,13,184,18,12
"95630 Kuivakangas   (Ylitornio )",120,30,90,6,75,6,3
"95635 Kaulinranta   (Ylitornio )",198,65,133,11,104,10,8
"95640 Juoksenki   (Pello )",210,85,125,5,109,5,6
"95645 Turtola   (Pello )",225,84,141,7,120,10,4
"95655 Etelä-Portimojärvi   (Ylitornio )",104,56,48,0,38,6,4
"95660 Kantomaanpää   (Ylitornio )",171,76,95,7,81,5,2
"95670 Pessalompolo   (Ylitornio )",116,49,67,0,62,4,1
"95675 Meltosjärvi   (Ylitornio )",122,60,62,2,52,6,2
"95680 Lohijärvi   (Ylitornio )",58,25,33,0,32,1,0
"95690 Mellakoski   (Ylitornio )",162,57,105,0,95,10,0
"95700 Pello Keskus   (Pello )",2044,686,1358,72,1078,133,75
"95710 Naamijoki   (Pello )",41,15,26,2,23,1,0
"95720 Jarhoinen   (Pello )",28,..,..,..,..,..,..
"95750 Orajärvi   (Pello )",107,47,60,0,54,4,2
"95760 Konttajärvi   (Pello )",97,37,60,4,52,3,1
"95770 Lankojärvi   (Pello )",169,66,103,1,93,7,2
"95780 Sirkkakoski   (Pello )",116,38,78,5,65,8,0
"95790 Lampsijärvi   (Pello )",85,36,49,4,43,1,1
"95800 Sieppijärvi-Taapajärvi   (Kolari )",435,164,271,16,224,18,13
"95830 Vaattojärvi   (Kolari )",145,51,94,4,88,1,1
"95840 Venejärvenkylä   (Kolari )",66,22,44,1,42,1,0
"95850 Ruokojärvi   (Kolari )",29,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",40,17,23,1,17,5,0
"95900 Kolari Keskus   (Kolari )",1591,499,1092,69,857,108,58
"95920 Saaripudas   (Kolari )",146,44,102,6,81,13,2
"95930 Äkäsjoensuu   (Kolari )",114,40,74,3,63,4,4
"95940 Tapojärvi   (Muonio )",44,12,32,1,30,1,0
"95950 Kihlanki-Tapojärvi   (Muonio )",36,15,21,0,19,1,1
"95970 Äkäslompolo   (Muonio )",423,105,318,28,222,38,30
"95980 Ylläsjärvi   (Kolari )",195,30,165,12,104,36,13
"95990 Kurtakko   (Kolari )",70,18,52,7,39,4,2
"96100 Rovaniemi Keskus   (Rovaniemi )",8358,2002,6356,903,3794,924,735
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",2714,410,2304,126,1474,436,268
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4340,985,3355,474,2021,440,420
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",4691,851,3840,862,1923,608,447
"96320 Teollisuuskylä   (Rovaniemi )",34,11,23,2,21,0,0
"96400 Pullinranta-Kiiruna   (Rovaniemi )",2863,609,2254,224,1262,326,442
"96440 Ounasrinne   (Rovaniemi )",2441,570,1871,121,1338,229,183
"96460 Pöykkölä   (Rovaniemi )",1851,221,1630,90,953,316,271
"96500 Korkalovaara   (Rovaniemi )",4576,1107,3469,189,2568,438,274
"96600 Koskenkylä   (Rovaniemi )",914,173,741,49,450,119,123
"96700 Niskanperä   (Rovaniemi )",546,96,450,24,300,74,52
"96800 Ylikylä-Patosaari   (Rovaniemi )",1142,212,930,44,588,157,141
"96900 Saarenkylä   (Rovaniemi )",5244,1072,4172,206,2725,650,591
"96910 Syväsenvaara   (Rovaniemi )",2302,423,1879,57,1401,270,151
"96930 Napapiiri Rovaniemi   (Rovaniemi )",49,17,32,3,23,4,2
"96960 Someroharju   (Rovaniemi )",96,13,83,6,60,15,2
"97110 Rautionsaari   (Rovaniemi )",391,120,271,13,201,32,25
"97130 Hirvas   (Rovaniemi )",588,110,478,15,357,73,33
"97140 Muurola   (Rovaniemi )",1004,319,685,19,577,50,39
"97145 Totonvaara   (Rovaniemi )",11,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",88,17,71,2,57,7,5
"97170 Jaatila   (Rovaniemi )",132,31,101,0,81,12,8
"97220 Sinettä   (Rovaniemi )",612,151,461,14,348,61,38
"97240 Sonka   (Rovaniemi )",259,97,162,3,138,13,8
"97250 Raanujärvi   (Ylitornio )",178,64,114,7,101,3,3
"97280 Tapio   (Rovaniemi )",282,101,181,3,152,19,7
"97290 Marraskoski   (Rovaniemi )",88,28,60,3,46,6,5
"97310 Patokoski   (Rovaniemi )",119,33,86,4,76,5,1
"97320 Marrasjärvi   (Rovaniemi )",68,27,41,1,38,1,1
"97330 Rattosjärvi   (Pello )",53,29,24,0,20,2,2
"97335 Ruuhivaara   (Pello )",75,34,41,3,35,1,2
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",296,125,171,5,155,6,5
"97370 Unarin-Luusua   (Sodankylä )",46,17,29,0,25,4,0
"97380 Kukasranta   (Sodankylä )",26,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",124,54,70,2,65,1,2
"97420 Lohiniva   (Kittilä )",388,156,232,10,206,12,4
"97430 Taapajärvi   (Kolari )",3,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",125,44,81,2,76,2,1
"97510 Vikajärvi   (Rovaniemi )",161,57,104,2,85,6,11
"97520 Nampa   (Rovaniemi )",46,10,36,4,31,1,0
"97530 Nampa-Yli-Nampa   (Rovaniemi )",85,38,47,1,37,5,4
"97540 Tiainen   (Rovaniemi )",78,41,37,0,31,3,3
"97580 Misi   (Rovaniemi )",73,27,46,0,43,3,0
"97590 Raajärvi   (Kemijärvi )",8,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",369,91,278,10,208,38,22
"97615 Tennirova   (Rovaniemi )",26,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",75,23,52,1,45,4,2
"97625 Vanttauskoski   (Rovaniemi )",288,108,180,3,158,11,8
"97630 Pekkala   (Rovaniemi )",90,38,52,1,46,5,0
"97635 Juuniemi   (Rovaniemi )",84,28,56,2,50,2,2
"97645 Juujärvi   (Kemijärvi )",109,47,62,3,55,2,2
"97650 Juotas   (Rovaniemi )",126,49,77,1,72,4,0
"97655 Autti   (Rovaniemi )",145,70,75,2,64,5,4
"97665 Pohjasperä   (Ranua )",167,68,99,2,91,5,1
"97670 Kivitaipale   (Rovaniemi )",212,62,150,5,127,14,4
"97675 Narkaus-Kämät   (Rovaniemi )",137,39,98,4,84,6,4
"97680 Saari-Kämä   (Rovaniemi )",61,16,45,2,40,3,0
"97685 Siika-Kämä   (Rovaniemi )",44,19,25,1,21,3,0
"97690 Sulaoja   (Rovaniemi )",97,31,66,3,59,3,1
"97700 Ranua Keskus   (Ranua )",2337,855,1482,60,1184,144,94
"97715 Raiskio   (Ranua )",168,80,88,3,77,7,1
"97720 Yli-Simo-Raiskio   (Ranua )",79,23,56,0,51,2,3
"97760 Saariharju   (Ranua )",121,40,81,1,73,6,1
"97765 Kuha-Impiö-Itäranua   (Ranua )",75,26,49,5,39,3,2
"97770 Petäjäjärvi   (Ranua )",11,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",68,19,49,1,35,6,7
"97785 Kelankylä   (Ranua )",60,24,36,1,33,1,1
"97810 Suorsa   (Posio )",16,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",48,15,33,1,31,1,0
"97820 Perä-Posio   (Posio )",101,57,44,3,36,3,2
"97840 Lehtiniemi   (Posio )",91,27,64,3,55,2,4
"97850 Ristilä   (Posio )",87,44,43,1,39,2,1
"97870 Jumisko   (Posio )",45,23,22,1,21,0,0
"97880 Nolimo-Jumisko   (Posio )",43,19,24,2,21,1,0
"97890 Karjalaisenniemi   (Posio )",209,82,127,5,104,15,3
"97895 Mourujärvi   (Posio )",93,41,52,0,49,2,1
"97900 Posio Keskus   (Posio )",1688,622,1066,39,867,98,62
"97920 Suonnankylä   (Posio )",83,33,50,2,45,2,1
"97925 Tolva   (Posio )",69,36,33,2,28,2,1
"97940 Lohiranta   (Posio )",74,30,44,0,40,3,1
"97950 Säikkä   (Posio )",17,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",91,38,53,3,47,2,1
"97965 Kynsilä   (Posio )",90,40,50,1,47,1,1
"97970 Sirniö   (Posio )",71,27,44,1,40,1,2
"97980 Anetjärvi   (Posio )",124,50,74,3,65,5,1
"97999 Köngäs   (Kittilä )",0,0,0,0,0,0,0
"98100 Kemijärvi Keskus   (Kemijärvi )",2405,861,1544,54,1227,150,113
"98120 Särkikangas   (Kemijärvi )",1626,545,1081,27,960,59,35
"98230 Luusua-Karsimus   (Kemijärvi )",193,69,124,4,104,13,3
"98310 Karvakko   (Kemijärvi )",481,168,313,19,250,34,10
"98350 Tapionniemi   (Kemijärvi )",134,45,89,3,76,9,1
"98360 Vuostimo   (Kemijärvi )",124,48,76,3,66,5,2
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",540,126,414,20,338,32,24
"98420 Ryti-Lehtola   (Kemijärvi )",118,43,75,1,69,3,2
"98440 Kallaanvaara   (Kemijärvi )",664,200,464,9,378,45,32
"98450 Kostamo   (Kemijärvi )",245,87,158,8,133,9,8
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",456,157,299,10,255,19,15
"98510 Saunavaara   (Pelkosenniemi )",49,17,32,3,24,1,4
"98530 Pyhätunturi   (Pelkosenniemi )",195,42,153,8,119,18,8
"98550 Suvanto   (Pelkosenniemi )",25,..,..,..,..,..,..
"98560 Kairala-Luiro   (Pelkosenniemi )",82,24,58,1,48,6,3
"98570 Aapajärvi   (Pelkosenniemi )",39,18,21,0,21,0,0
"98580 Luiro   (Pelkosenniemi )",34,13,21,0,21,0,0
"98600 Kursu   (Salla )",257,117,140,7,126,4,3
"98620 Pahkakumpu   (Salla )",62,30,32,2,27,3,0
"98630 Ahvenselkä   (Pelkosenniemi )",67,32,35,2,30,2,1
"98660 Salmivaara   (Salla )",123,47,76,2,65,5,4
"98710 Joutsijärvi   (Kemijärvi )",105,35,70,3,61,3,3
"98720 Suomutunturi   (Kemijärvi )",96,38,58,1,50,3,4
"98760 Hirvasvaara-Paloperä   (Salla )",73,34,39,2,34,2,1
"98770 Aholanvaara   (Salla )",45,25,20,0,20,0,0
"98780 Maaninkavaara   (Posio )",77,27,50,3,45,1,1
"98790 Paloperä   (Salla )",40,16,24,1,23,0,0
"98800 Savukoski Keskus-Värriö   (Savukoski )",494,158,336,17,256,36,27
"98810 Lunkkaus   (Savukoski )",36,19,17,1,15,1,0
"98820 Värriö   (Savukoski )",46,10,36,2,31,2,1
"98830 Martti-Ruuvaoja   (Savukoski )",151,55,96,4,83,5,4
"98840 Ruuvaoja   (Savukoski )",15,..,..,..,..,..,..
"98850 Kuosku   (Savukoski )",102,28,74,3,63,6,2
"98900 Salla Keskus   (Salla )",1974,749,1225,62,1002,104,57
"98920 Kelloselkä   (Salla )",137,62,75,3,60,9,3
"98930 Kotalankylä   (Salla )",88,35,53,2,44,2,5
"98950 Saija   (Salla )",133,50,83,4,69,6,4
"98960 Naruska   (Salla )",42,17,25,1,19,2,3
"98970 Onkamojärvi   (Salla )",70,16,54,3,45,5,1
"98980 Kallunki-Niemelä   (Salla )",38,20,18,2,16,0,0
"98995 Hautajärvi   (Salla )",241,90,151,4,139,5,3
"99100 Kittilä Keskus   (Kittilä )",2216,634,1582,86,1211,169,116
"99110 Kaukonen   (Kittilä )",280,72,208,13,167,21,7
"99120 Kallo   (Kittilä )",123,56,67,3,57,6,1
"99130 Sirkka-Rauhala   (Kittilä )",1026,180,846,53,611,128,54
"99135 Rauhala   (Kittilä )",19,..,..,..,..,..,..
"99140 Köngäs-Hanhivaara   (Kittilä )",186,42,144,12,99,24,9
"99150 Tepasto   (Kittilä )",87,25,62,3,51,6,2
"99160 Lompolo-Pulju   (Kittilä )",63,29,34,0,33,1,0
"99170 Pulju   (Kittilä )",24,..,..,..,..,..,..
"99180 Rautusjärvi   (Kittilä )",59,21,38,1,34,2,1
"99190 Hanhimaa   (Kittilä )",38,10,28,0,27,1,0
"99195 Pokka   (Kittilä )",10,..,..,..,..,..,..
"99230 Jeesiöjärvi   (Kittilä )",46,21,25,0,24,0,1
"99240 Kuivasalmi   (Kittilä )",24,..,..,..,..,..,..
"99250 Kiistala-Jeesiöjärvi   (Kittilä )",67,26,41,2,36,2,1
"99270 Hormakumpu   (Kittilä )",29,..,..,..,..,..,..
"99280 Tepsa   (Kittilä )",63,25,38,2,33,2,1
"99290 Kelontekemä   (Kittilä )",81,31,50,4,43,3,0
"99300 Muonio Keskus   (Muonio )",1497,423,1074,56,840,113,65
"99310 Yli-Muonio   (Muonio )",136,42,94,4,79,3,8
"99320 Kätkäsuvanto   (Muonio )",99,27,72,2,61,2,7
"99330 Pallastunturi   (Muonio )",0,0,0,0,0,0,0
"99340 Raattama-Pallastunturi   (Kittilä )",128,32,96,6,77,8,5
"99360 Kangosjärvi   (Muonio )",105,26,79,3,70,4,2
"99400 Enontekiö Keskus   (Enontekiö )",600,188,412,27,304,44,37
"99410 Vuontisjärvi   (Enontekiö )",93,25,68,5,53,4,6
"99420 Peltovuoma   (Enontekiö )",141,37,104,4,83,11,6
"99430 Nunnanen   (Enontekiö )",79,20,59,6,49,4,0
"99440 Leppäjärvi   (Enontekiö )",129,43,86,3,70,8,5
"99450 Palojoensuu-Kuttanen   (Enontekiö )",96,36,60,1,53,4,2
"99460 Kuttanen   (Enontekiö )",51,24,27,1,22,2,2
"99470 Karesuvanto   (Enontekiö )",231,89,142,6,112,13,11
"99490 Kilpisjärvi   (Enontekiö )",123,22,101,19,61,13,8
"99510 Raudanjoki-Seipäjärvi   (Sodankylä )",67,21,46,4,35,4,3
"99520 Seipäjärvi   (Sodankylä )",36,17,19,0,19,0,0
"99530 Vuojärvi   (Sodankylä )",69,23,46,3,38,4,1
"99540 Torvinen   (Sodankylä )",122,34,88,2,73,12,1
"99550 Aska-Orakylä   (Sodankylä )",72,19,53,3,42,3,5
"99555 Luosto   (Sodankylä )",77,13,64,0,55,2,7
"99560 Orakylä   (Sodankylä )",235,58,177,15,144,13,5
"99600 Sodankylä Keskus   (Sodankylä )",4614,1290,3324,189,2537,329,269
"99610 Siurunmaa   (Sodankylä )",31,10,21,3,15,2,1
"99620 Kelujärvi   (Sodankylä )",203,71,132,3,118,9,2
"99640 Tanhua   (Savukoski )",76,31,45,1,38,3,3
"99645 Lokka   (Sodankylä )",77,29,48,4,38,3,3
"99650 Sattanen   (Sodankylä )",234,56,178,13,129,22,14
"99655 Sattasvaara   (Sodankylä )",111,46,65,6,48,7,4
"99660 Kersilö   (Sodankylä )",43,23,20,3,13,2,2
"99665 Moskuvaara   (Sodankylä )",37,13,24,1,16,5,2
"99670 Petkula   (Sodankylä )",37,10,27,4,20,2,1
"99690 Vuotso   (Sodankylä )",239,81,158,15,125,5,13
"99695 Tankavaara   (Sodankylä )",3,..,..,..,..,..,..
"99710 Vaalajärvi   (Sodankylä )",264,77,187,9,158,14,6
"99720 Riipi   (Sodankylä )",167,65,102,5,84,8,5
"99740 Syväjärvi   (Sodankylä )",157,56,101,2,93,6,0
"99750 Sassali   (Sodankylä )",44,12,32,0,32,0,0
"99760 Uimaniemi   (Sodankylä )",26,..,..,..,..,..,..
"99770 Jeesiö   (Sodankylä )",116,50,66,3,57,3,3
"99800 Ivalo   (Inari )",4009,1237,2772,152,2182,244,194
"99830 Saariselkä   (Inari )",307,71,236,25,178,22,11
"99860 Nellim   (Inari )",132,51,81,3,67,8,3
"99870 Inari Keskus-Lemmenjoki   (Inari )",839,245,594,63,381,70,80
"99885 Lemmenjoki   (Inari )",48,18,30,4,20,2,4
"99910 Kaamanen-Partakko   (Inari )",161,58,103,6,78,12,7
"99930 Sevettijärvi-Näätämö   (Inari )",113,32,81,9,59,8,5
"99940 Näätämö   (Inari )",15,..,..,..,..,..,..
"99950 Karigasniemi   (Utsjoki )",243,80,163,20,118,16,9
"99980 Utsjoki Keskus   (Utsjoki )",625,211,414,35,274,47,58
"99990 Nuorgam   (Utsjoki )",178,71,107,12,71,16,8
