"Postal code area","Households, total, 2012 (TR)","Average income of households, 2012 (TR)","Median income of households, 2012 (TR)","Households belonging to the lowest income category, 2012 (TR)","Households belonging to the middle income category, 2012 (TR)","Households belonging to the highest income category, 2012 (TR)","Accumulated purchasing power of households, 2012 (TR)"
"37770 Tarttila  (Valkeakoski)",207,37679,35020,56,120,31,7799642
"37800 Toijala keskus  (Akaa)",4406,36665,30749,1087,2655,664,161544513
"37830 Viiala Keskus  (Akaa)",2540,36975,32169,646,1557,337,93915775
"37850 Metsäkansa  (Valkeakoski)",162,41456,37670,33,94,35,6715891
"37860 Kärjenniemi  (Valkeakoski)",291,47578,45791,34,192,65,13845176
"37900 Kylmäkoski Asemanseutu  (Akaa)",149,34288,29115,45,87,17,5108981
"37910 Kylmäkoski Keskus  (Akaa)",605,37433,31435,146,354,105,22646879
"37960 Sotkia  (Akaa)",118,38211,35115,26,80,12,4508932
"38100 Karkku  (Sastamala)",382,38860,34447,80,240,62,14844613
"38120 Kutala  (Sastamala)",97,44462,36250,23,56,18,4312789
"38130 Ellivuori  (Sastamala)",8,..,..,..,..,..,..
"38140 Kärppälä  (Sastamala)",157,42764,36352,38,94,25,6713970
"38200 Vammala Keskus  (Sastamala)",3329,32942,25792,1038,1862,429,109662339
"38210 Vammala Asemanseutu  (Sastamala)",2156,34158,28788,644,1249,263,73645631
"38220 Stormi  (Sastamala)",358,38881,31803,86,240,32,13919375
"38250 Roismala  (Sastamala)",543,42493,40325,108,350,85,23073887
"38270 Sammaljoki  (Sastamala)",156,38937,30373,46,85,25,6074151
"38280 Illo  (Sastamala)",196,38525,35406,50,120,26,7550962
"38300 Kiikka  (Sastamala)",872,36504,30494,256,507,109,31831598
"38360 Kiikoinen  (Sastamala)",557,36916,29389,177,297,83,20562320
"38370 Tervahauta  (Sastamala)",1,..,..,..,..,..,..
"38420 Häijää  (Sastamala)",430,42278,40221,88,253,89,18179479
"38460 Mouhijärvi Keskus  (Sastamala)",782,36956,31061,224,439,119,28899472
"38470 Hyynilä  (Sastamala)",117,36195,34016,37,68,12,4234849
"38490 Haukijärvi  (Hämeenkyrö)",35,35392,31634,9,20,6,1238705
"38510 Suodenniemi  (Sastamala)",592,35961,30335,195,314,83,21289062
"38600 Lavia Keskus  (Lavia)",750,33401,27710,259,401,90,25050687
"38650 Yli-Putto  (Lavia)",76,32018,27511,29,37,10,2433332
"38670 Kalliala-Haunia  (Lavia)",92,34781,26395,34,44,14,3199819
"38680 Tuunajärvi  (Pomarkku)",51,33705,28614,16,27,8,1718945
"38700 Kankaanpää Keskus  (Kankaanpää)",3052,33366,26924,980,1670,402,101832642
"38710 Myllymäki  (Kankaanpää)",1202,27542,23790,485,627,90,33105887
"38720 Vihteljärvi  (Kankaanpää)",210,37550,30942,71,106,33,7885513
"38740 Hapuoja  (Kankaanpää)",185,37954,35988,45,111,29,7021533
"38750 Veneskoski  (Kankaanpää)",117,37895,30644,33,65,19,4433676
"38760 Venesjärvi  (Kankaanpää)",146,40431,36058,32,98,16,5902982
"38770 Lohikko  (Kankaanpää)",166,41668,39111,38,108,20,6916808
"38800 Jämijärvi Keskus  (Jämijärvi)",764,34953,29322,239,441,84,26703802
"38840 Niinisalo  (Kankaanpää)",436,33611,29460,127,253,56,14654494
"38860 Suurimaa  (Jämijärvi)",85,39007,34401,28,45,12,3315607
"38910 Ala-Honkajoki  (Kankaanpää)",237,36821,33575,70,141,26,8726634
"38920 Vatajankoski  (Honkajoki)",111,35477,32772,28,73,10,3937939
"38950 Honkajoki Keskus  (Honkajoki)",642,34328,28075,218,357,67,22038613
"38970 Lauhala  (Honkajoki)",125,33729,27837,44,67,14,4216146
"39100 Hämeenkyrö Keskus  (Hämeenkyrö)",1580,35970,29514,427,918,235,56832861
"39110 Simuna  (Hämeenkyrö)",91,43723,38937,27,45,19,3978820
"39130 Sasi  (Hämeenkyrö)",275,47012,44755,50,170,55,12928342
"39150 Pinsiö  (Hämeenkyrö)",306,47730,48532,42,190,74,14605411
"39160 Julkujärvi  (Ylöjärvi)",1079,48652,48887,107,740,232,52495858
"39170 Jumesniemi  (Hämeenkyrö)",65,48595,44025,9,40,16,3158692
"39180 Herttuala  (Hämeenkyrö)",37,44908,40346,9,15,13,1661580
"39195 Kaipio  (Hämeenkyrö)",69,42498,34588,19,38,12,2932332
"39200 Kyröskoski  (Hämeenkyrö)",2298,36303,31238,570,1404,324,83423303
"39230 Osara  (Hämeenkyrö)",91,43391,31916,22,55,14,3948600
"39290 Vesajärvi  (Hämeenkyrö)",76,42192,37010,15,46,15,3206594
"39310 Viljakkala Keskus  (Ylöjärvi)",457,35102,31042,133,273,51,16041759
"39340 Karhe  (Ylöjärvi)",118,43762,40693,25,67,26,5163867
"39360 Komi  (Ylöjärvi)",107,46312,35700,21,61,25,4955336
"39380 Lavajärvi  (Hämeenkyrö)",66,42305,40398,17,36,13,2792152
"39410 Luhalahti  (Ikaalinen)",155,47159,29092,47,78,30,7309634
"39430 Röyhiö  (Ikaalinen)",73,36180,31264,17,48,8,2641153
"39450 Sisättö  (Ikaalinen)",67,34734,27396,20,35,12,2327149
"39500 Ikaalinen Keskus  (Ikaalinen)",2438,32508,27347,775,1368,295,79254491
"39530 Kilvakkala  (Ikaalinen)",432,37303,32280,129,257,46,16114690
"39580 Riitiala  (Ikaalinen)",185,35298,31857,53,115,17,6530220
"39590 Tevaniemi  (Ikaalinen)",99,39429,36084,27,57,15,3903495
"39610 Kovelahti  (Ikaalinen)",91,39236,34054,22,53,16,3570501
"39620 Kovesjoki  (Parkano)",83,39747,37269,21,48,14,3299040
"39660 Lapinneva  (Parkano)",127,34672,28341,41,77,9,4403390
"39700 Parkano Keskus  (Parkano)",2779,33154,27662,861,1601,317,92134902
"39750 Vatajanjärvi  (Parkano)",166,37381,29262,61,81,24,6205247
"39770 Aureskoski  (Parkano)",36,37292,28595,10,22,4,1342515
"39780 Alaskylä  (Parkano)",92,40347,37641,21,60,11,3711892
"39810 Linnankylä  (Kihniö)",152,36699,33595,51,80,21,5578253
"39820 Kihniö Keskus  (Kihniö)",777,33318,28124,272,425,80,25888335
"39880 Kihniö Asemanseutu  (Kihniö)",48,30693,23986,20,25,3,1473253
"39920 Suomijärvi  (Karvia)",82,36835,25091,33,35,14,3020457
"39930 Karvia Keskus  (Karvia)",572,29807,23787,234,289,49,17049795
"39940 Kantti  (Karvia)",120,31891,26446,48,58,14,3826893
"39960 Sarvela  (Karvia)",191,38018,31656,57,115,19,7261388
"39965 Karviankylä  (Karvia)",78,35645,30102,25,45,8,2780343
"39980 Sara  (Karvia)",90,31070,26234,39,44,7,2796279
"39990 Alkkia  (Karvia)",50,32409,25461,16,31,3,1620453
"40100 Jyväskylä Keskus  (Jyväskylä)",8235,28655,23139,3016,4096,1123,235978003
"40200 Mannila-Taulumäki  (Jyväskylä)",1936,34278,26661,556,1049,331,66362947
"40250 Ritoniemi-Lohikoski  (Jyväskylä)",2766,40312,34839,544,1691,531,111504333
"40270 Pappilanrinne-Pappilanvuori  (Jyväskylä)",4598,41302,36811,846,2907,845,189904590
"40320 Seppälän Teollisuusalue  (Jyväskylä)",2471,31218,26313,750,1437,284,77139495
"40340 Huhtasuo  (Jyväskylä)",3561,25759,21963,1486,1917,158,91728526
"40400 Halssila  (Jyväskylä)",1954,36164,31411,436,1244,274,70664496
"40420 Jyskä  (Jyväskylä)",2231,37666,32839,457,1403,371,84032459
"40500 Keljo-Ristonmaa  (Jyväskylä)",1639,34011,28026,544,838,257,55743738
"40520 Kuokkala-Ristikivi  (Jyväskylä)",7724,34494,27777,2458,4040,1226,266429527
"40530 Keljonkangas  (Jyväskylä)",2070,43634,40985,373,1266,431,90322670
"40600 Mattilanpelto  (Jyväskylä)",1148,34430,26551,378,565,205,39525987
"40620 Keskussairaala-alue-Kukkumäki  (Jyväskylä)",251,26002,22411,83,153,15,6526558
"40630 Kypärämäki  (Jyväskylä)",1812,37306,30685,504,1004,304,67598640
"40640 Keltinmäki  (Jyväskylä)",3412,30703,25636,1258,1832,322,104759789
"40660 Länsi-Palokka  (Jyväskylä)",257,42814,42412,43,163,51,11003208
"40700 Mäki-Matti  (Jyväskylä)",2721,26245,21015,1163,1281,277,71413300
"40720 Nisula  (Jyväskylä)",1630,30160,23531,557,844,229,49160084
"40740 Kortepohja  (Jyväskylä)",3956,26302,20925,1775,1811,370,104049074
"40800 Vaajakoski  (Jyväskylä)",3705,37388,31813,875,2297,533,138521687
"40820 Vuoritsalo  (Jyväskylä)",473,32267,27502,147,281,45,15262466
"40900 Säynätsalo  (Jyväskylä)",1533,39230,34337,333,919,281,60139719
"40930 Kinkomaa  (Muurame)",462,45564,42529,57,315,90,21050467
"40950 Muurame Keskus  (Muurame)",3224,45188,38958,575,1964,685,145685184
"41120 Puuppola  (Jyväskylä)",622,50183,51214,103,371,148,31213549
"41140 Kuikka  (Jyväskylä)",219,44168,43803,39,147,33,9672832
"41160 Tikkakoski  (Jyväskylä)",2040,38508,35654,496,1248,296,78555543
"41180 Vehniä  (Laukaa)",306,39276,37637,81,189,36,12018470
"41210 Jokihaara  (Uurainen)",143,44599,44035,24,88,31,6377677
"41220 Höytiä  (Uurainen)",129,38343,33807,40,70,19,4946247
"41230 Uurainen Keskus  (Uurainen)",710,36207,30850,212,407,91,25706692
"41240 Kyynämöinen  (Uurainen)",103,40795,33871,31,58,14,4201927
"41260 Hoikankylä  (Saarijärvi)",64,36413,30608,17,43,4,2330448
"41270 Lannevesi  (Saarijärvi)",234,38847,32168,84,118,32,9090236
"41290 Kangashäkki  (Uurainen)",266,43930,42317,58,173,35,11685376
"41310 Leppävesi  (Laukaa)",1074,45548,44190,127,734,213,48918809
"41325 Laukkavirta  (Laukaa)",119,43512,36657,24,69,26,5177908
"41330 Vihtavuori  (Laukaa)",1047,39472,35759,233,664,150,41327031
"41340 Laukaa Keskus  (Laukaa)",2369,37444,31804,593,1430,346,88705004
"41350 Laukaa Asemanseutu  (Laukaa)",291,38132,34640,78,176,37,11096508
"41360 Valkola  (Laukaa)",188,41739,38517,43,123,22,7846871
"41370 Kuusa  (Laukaa)",417,44156,43227,84,242,91,18412876
"41390 Äijälä  (Laukaa)",173,41041,38122,34,117,22,7100050
"41400 Lievestuore  (Laukaa)",1564,35145,30628,408,967,189,54966843
"41410 Kankainen  (Toivakka)",78,41648,40005,23,42,13,3248516
"41440 Ruuhimäki  (Toivakka)",100,36726,32506,24,64,12,3672630
"41450 Leppälahti  (Jyväskylä)",268,42687,41594,35,181,52,11440020
"41490 Niemisjärvi  (Hankasalmi)",364,34959,31221,126,194,44,12725003
"41500 Hankasalmi Asemanseutu  (Hankasalmi)",747,31110,24844,292,394,61,23238988
"41520 Hankasalmi Keskus  (Hankasalmi)",959,32611,26445,348,519,92,31274224
"41530 Veneranta  (Hankasalmi)",77,35242,29601,21,47,9,2713628
"41540 Ristimäki  (Hankasalmi)",118,36141,30912,40,63,15,4264691
"41550 Hannula  (Hankasalmi)",80,35402,28942,28,42,10,2832136
"41560 Säkinmäki  (Hankasalmi)",87,35186,25344,33,45,9,3061140
"41580 Sauvamäki  (Hankasalmi)",122,33645,28001,51,61,10,4104742
"41630 Oravasaari  (Jyväskylä)",153,39210,35844,37,93,23,5999054
"41660 Toivakka Keskus  (Toivakka)",860,35777,28847,249,516,95,30768171
"41710 Rutalahti-Kivisuo  (Joutsa)",132,38376,32207,42,73,17,5065663
"41730 Kivisuo  (Joutsa)",17,..,..,..,..,..,..
"41750 Havumäki  (Joutsa)",47,33985,26762,11,31,5,1597286
"41770 Leivonmäki  (Joutsa)",369,29085,23699,151,185,33,10732521
"41800 Korpilahti Keskus  (Jyväskylä)",1680,35622,29943,525,921,234,59845601
"41820 Saakoski  (Jyväskylä)",138,39944,35062,29,74,35,5512243
"41840 Moksi  (Jyväskylä)",53,32556,30173,16,30,7,1725489
"41860 Rannila  (Jyväskylä)",89,48690,47448,6,58,25,4333366
"41870 Putkilahti  (Jyväskylä)",94,34093,29484,34,47,13,3204696
"41880 Oittila  (Jyväskylä)",62,36826,33816,19,35,8,2283183
"41900 Petäjävesi Keskus  (Petäjävesi)",1259,33821,28720,416,683,160,42581199
"41920 Kintaus  (Petäjävesi)",228,40798,38426,49,142,37,9301852
"41925 Ylä-Kintaus  (Petäjävesi)",67,32289,28100,25,41,1,2163357
"41930 Kuohu  (Jyväskylä)",331,41721,41314,76,202,53,13809561
"41940 Vesanka  (Jyväskylä)",506,44785,41954,79,325,102,22661252
"41970 Huttula  (Keuruu)",26,..,..,..,..,..,..
"41980 Kuivasmäki  (Petäjävesi)",80,36404,30165,29,39,12,2912300
"42100 Jämsä Keskus  (Jämsä)",5312,35073,29259,1486,3021,805,186307539
"42140 Juokslahti  (Jämsä)",127,41016,38018,17,82,28,5209070
"42220 Kaipola  (Jämsä)",537,35854,32649,128,331,78,19253529
"42300 Jämsänkoski Keskus  (Jämsä)",2894,32905,29410,828,1709,357,95228077
"42330 Haavisto  (Jämsä)",164,47340,48059,20,105,39,7763754
"42440 Koskenpää  (Jämsä)",342,33935,27001,119,173,50,11605651
"42520 Asunta  (Keuruu)",76,38367,31471,24,41,11,2915898
"42560 Pohjoisjärvi  (Keuruu)",16,..,..,..,..,..,..
"42600 Multia Keskus-Väätäiskylä  (Multia)",711,33337,25998,276,358,77,23702302
"42660 Sahrajärvi  (Multia)",58,31259,27742,25,29,4,1813006
"42700 Keuruu Keskus  (Keuruu)",4110,33157,27875,1180,2471,459,136275111
"42720 Valkealahti  (Keuruu)",34,42220,36019,3,24,7,1435474
"42800 Haapamäki  (Keuruu)",626,32091,27062,207,371,48,20088872
"42820 Riiho  (Keuruu)",35,46596,33422,7,24,4,1630849
"42830 Ylä-Kolkki  (Mänttä-Vilppula)",23,..,..,..,..,..,..
"42840 Kolkki  (Mänttä-Vilppula)",67,38578,33962,20,36,11,2584696
"42850 Pohjaslahti  (Mänttä-Vilppula)",76,32673,29061,22,41,13,2483156
"42870 Kotala  (Virrat)",204,34710,29253,64,118,22,7080895
"42910 Pihlajavesi  (Keuruu)",150,32742,28014,53,83,14,4911341
"42930 Katajamäki  (Keuruu)",54,34213,26001,15,34,5,1847520
"43100 Saarijärvi Keskus  (Saarijärvi)",3221,32036,26730,1084,1826,311,103186816
"43130 Tarvaala  (Saarijärvi)",167,38943,38035,39,105,23,6503466
"43170 Häkkilä  (Saarijärvi)",138,28344,24102,56,72,10,3911501
"43220 Mahlu  (Saarijärvi)",217,36524,27097,71,119,27,7925706
"43240 Lehtola  (Saarijärvi)",78,34079,28405,30,38,10,2658188
"43250 Kolkanlahti  (Saarijärvi)",144,35425,31551,42,78,24,5101179
"43270 Kalmari  (Saarijärvi)",236,35111,28703,79,137,20,8286169
"43300 Kannonkoski Keskus  (Kannonkoski)",623,32451,26908,222,333,68,20217244
"43340 Kannonjärvi  (Kannonkoski)",81,30632,26040,33,43,5,2481166
"43390 Lokakylä  (Kivijärvi)",42,38023,30253,12,22,8,1596971
"43420 Kukko  (Saarijärvi)",31,31407,27497,12,17,2,973626
"43430 Väätäiskylä  (Multia)",19,..,..,..,..,..,..
"43440 Pylkönmäki Keskus  (Saarijärvi)",280,27207,20607,147,112,21,7617890
"43480 Pääjärvi  (Saarijärvi)",65,32282,23967,29,31,5,2098342
"43490 Kangasaho  (Karstula)",75,41284,33488,21,43,11,3096267
"43500 Karstula Keskus  (Karstula)",1427,32922,27630,461,821,145,46979435
"43520 Kiminki  (Karstula)",119,31719,25607,54,51,14,3774523
"43540 Rantakylä-Pirttilahti  (Karstula)",57,34859,30557,18,34,5,1986949
"43560 Vahanka  (Karstula)",85,44208,30671,27,50,8,3757696
"43610 Aho  (Karstula)",51,33029,30838,16,28,7,1684468
"43640 Humppi  (Karstula)",65,34283,28847,27,28,10,2228370
"43660 Vastinki  (Karstula)",118,34555,25807,51,53,14,4077449
"43700 Kyyjärvi Keskus  (Kyyjärvi)",570,36237,29346,190,321,59,20655083
"43720 Kumpulainen  (Kyyjärvi)",64,28861,24076,31,28,5,1847124
"43800 Kivijärvi Keskus-Sompala  (Kivijärvi)",507,31268,26038,180,300,27,15852957
"43840 Sompala  (Kivijärvi)",23,..,..,..,..,..,..
"43900 Kinnula Keskus  (Kinnula)",598,34071,28765,213,331,54,20374265
"43940 Muhola-Saarensalmi  (Kinnula)",102,32658,24534,47,49,6,3331143
"43960 Saarensalmi  (Kinnula)",35,29161,28242,9,25,1,1020630
"44100 Äänekoski Keskus  (Äänekoski)",2354,30243,24415,810,1289,255,71191551
"44120 Mämmensalmi-Mustaniemi  (Äänekoski)",1112,40427,37676,188,732,192,44955209
"44150 Likolahti-Karhunlähde  (Äänekoski)",1659,33298,28748,522,941,196,55242091
"44160 Huutomäki  (Äänekoski)",182,43779,41305,37,114,31,7967701
"44170 Hietama  (Äänekoski)",200,42567,40696,38,128,34,8513418
"44190 Parantala  (Äänekoski)",105,41608,37020,19,64,22,4368802
"44200 Suolahti Keskus  (Äänekoski)",2455,30670,25738,805,1447,203,75294494
"44220 Sörkänmäki  (Äänekoski)",189,42920,38447,48,113,28,8111862
"44250 Äänekoivisto  (Äänekoski)",170,40189,37825,38,107,25,6832073
"44260 Vihijärvi  (Äänekoski)",117,40324,38063,32,64,21,4717931
"44280 Sumiainen Keskus  (Äänekoski)",446,33139,28592,165,223,58,14779948
"44300 Konnevesi Keskus  (Konnevesi)",900,34099,27700,298,482,120,30688880
"44320 Sirkkamäki  (Konnevesi)",57,41125,33475,15,31,11,2344141
"44330 Hytölä  (Konnevesi)",120,39382,33775,36,68,16,4725808
"44350 Istunmäki  (Konnevesi)",179,36301,30027,58,99,22,6497802
"44370 Mäntymäki  (Konnevesi)",87,34970,27913,34,40,13,3042418
"44400 Konginkangas Keskus  (Äänekoski)",354,31326,27106,125,193,36,11089433
"44420 Liimattala  (Äänekoski)",147,42814,41168,29,97,21,6293715
"44440 Räihä  (Äänekoski)",52,33311,30526,15,37,0,1732165
"44460 Kalaniemi  (Äänekoski)",69,40619,32931,19,35,15,2802707
"44480 Niinilahti  (Viitasaari)",84,36072,28906,30,38,16,3030006
"44500 Viitasaari Keskus  (Viitasaari)",2279,31499,25896,757,1350,172,71786174
"44530 Ilmolahti  (Viitasaari)",74,45924,35735,15,45,14,3398394
"44580 Huopanankoski  (Viitasaari)",107,32844,26127,43,51,13,3514326
"44590 Vuorilahti  (Viitasaari)",39,34390,32631,8,28,3,1341207
"44610 Kärnä  (Viitasaari)",74,39933,34834,25,38,11,2955074
"44630 Kumpumäki  (Viitasaari)",106,30887,27380,39,58,9,3274032
"44640 Kymönkoski  (Viitasaari)",174,36539,33515,48,107,19,6357779
"44670 Suovanlahti  (Viitasaari)",74,36514,33657,22,37,15,2702015
"44680 Lahnanen  (Viitasaari)",34,34271,26307,10,19,5,1165228
"44730 Löytänä  (Viitasaari)",48,37005,29560,17,25,6,1776249
"44740 Keitelepohja-Kotvala  (Viitasaari)",89,35115,30372,27,53,9,3125279
"44760 Keihärinkoski  (Viitasaari)",166,32266,27062,68,87,11,5356200
"44770 Valkeisjärvi  (Viitasaari)",9,..,..,..,..,..,..
"44790 Kotvala  (Viitasaari)",27,..,..,..,..,..,..
"44800 Pihtipudas Keskus  (Pihtipudas)",1278,30143,25087,453,725,100,38522685
"44860 Alvajärvi  (Pihtipudas)",116,37177,30848,36,67,13,4312517
"44880 Muurasjärvi  (Pihtipudas)",264,36261,29566,103,137,24,9572987
"44910 Elämäjärvi  (Pihtipudas)",121,32947,26019,51,64,6,3986580
"44920 Peninki  (Pihtipudas)",95,33305,29018,32,57,6,3163940
"44950 Kärväsjärvi  (Pihtipudas)",83,33464,29656,30,49,4,2777507
"44970 Korppinen  (Pihtipudas)",79,31847,29400,25,49,5,2515895
"45100 Kouvola Keskus  (Kouvola)",5377,32281,25706,1558,2993,826,173573058
"45120 Kotkankallio-Vahteranmäki  (Kouvola)",1751,43479,39118,241,1073,437,76131417
"45130 Korjala-Kaunisnurmi  (Kouvola)",1087,28239,22138,414,561,112,30696021
"45150 Kankaronmäki-Eskolanmäki  (Kouvola)",2572,32090,26691,844,1358,370,82534983
"45160 Lehtomäki  (Kouvola)",2939,30647,24812,1034,1574,331,90071024
"45200 Tornionmäki  (Kouvola)",3509,30328,24917,1085,2012,412,106421663
"45330 Harju  (Kouvola)",141,44976,39273,26,82,33,6341663
"45360 Kukkuramäki  (Kouvola)",1640,41358,38713,285,1061,294,67826527
"45370 Valkeala kk  (Kouvola)",1137,41025,36524,260,683,194,46645508
"45410 Utti  (Kouvola)",372,41441,38575,66,247,59,15416011
"45460 Savero  (Kouvola)",85,37319,37390,21,56,8,3172147
"45610 Koria  (Kouvola)",2304,38276,33037,496,1443,365,88188748
"45700 Kuusankoski Keskus  (Kouvola)",5038,32124,26284,1430,2965,643,161842075
"45720 Kotiharju-Ruhjonmäki  (Kouvola)",1314,38827,35904,277,802,235,51019306
"45740 Maunuksela  (Kouvola)",1411,37067,34202,316,872,223,52301443
"45750 Kuusankosken Sairaala-alue  (Kouvola)",53,24703,21978,24,25,4,1309270
"45810 Pilkanmaa  (Kouvola)",669,40733,38934,103,462,104,27250574
"45910 Voikkaa  (Kouvola)",1414,31058,26935,454,835,125,43916588
"45940 Oravala  (Kouvola)",132,41741,37668,29,77,26,5509855
"46110 Tuohikotti  (Kouvola)",179,37431,33982,48,101,30,6700115
"46140 Vekaranjärvi  (Kouvola)",91,32936,27860,16,69,6,2997177
"46230 Aro  (Kouvola)",215,39214,35805,59,112,44,8431021
"46400 Kaipiainen  (Kouvola)",242,33893,30293,73,138,31,8202224
"46430 Tirva-Inkerilä  (Kouvola)",132,40162,39019,33,78,21,5301444
"46450 Enäjärvi  (Kouvola)",79,40415,33146,19,45,15,3192756
"46530 Kannuskoski  (Luumäki)",81,41440,33391,23,45,13,3356640
"46570 Saaramaa  (Kouvola)",23,..,..,..,..,..,..
"46710 Sippola  (Kouvola)",370,34520,29767,118,201,51,12772444
"46730 Ruotila  (Kouvola)",55,41255,35280,14,30,11,2269033
"46750 Liikkala  (Kouvola)",135,38057,32941,30,84,21,5137661
"46800 Myllykoski  (Kouvola)",2486,33753,29575,654,1494,338,83910893
"46810 Ummeljoki  (Kouvola)",707,38599,33243,140,450,117,27289736
"46860 Anjalankoski Keskus  (Kouvola)",289,32522,28793,78,185,26,9398931
"46900 Inkeroinen  (Kouvola)",1979,33920,29775,484,1206,289,67128466
"46910 Anjala  (Kouvola)",976,36952,32735,209,622,145,36065105
"46930 Huruksela  (Kotka)",112,35971,32844,28,72,12,4028803
"46950 Ahvio  (Kouvola)",30,43759,35623,8,17,5,1312768
"46960 Muhniemi  (Kouvola)",137,45092,44326,22,85,30,6177542
"47110 Löytty  (Kouvola)",45,36530,33898,11,29,5,1643836
"47150 Raussila  (Kouvola)",76,40073,32760,16,45,15,3045523
"47200 Elimäki kk  (Kouvola)",1191,33846,27156,407,611,173,40311072
"47260 Ratula  (Kouvola)",57,39784,36454,18,28,11,2267712
"47310 Haapa-Kimola  (Iitti)",119,39091,31017,38,56,25,4651795
"47350 Kimonkylä  (Lapinjärvi)",59,39702,40239,18,31,10,2342391
"47400 Kausala  (Iitti)",2441,33315,27504,735,1372,334,81322083
"47440 Sääskjärvi  (Iitti)",61,41093,36250,17,31,13,2506699
"47450 Erottaja  (Iitti)",123,38913,33994,36,60,27,4786337
"47460 Hiisiö  (Iitti)",32,33715,29683,13,14,5,1078875
"47490 Mankala-Hiisiö  (Iitti)",169,36443,29371,54,91,24,6158871
"47520 Iitti kk  (Iitti)",66,47168,39392,7,36,23,3113095
"47540 Löyttilä  (Iitti)",86,41931,36344,22,45,19,3606069
"47610 Kymentaka  (Iitti)",73,37819,32933,20,44,9,2760819
"47650 Kimola  (Kouvola)",93,38438,33185,22,55,16,3574693
"47710 Jaala kk  (Kouvola)",568,33872,28583,194,292,82,19239195
"47760 Huhdasjärvi  (Kouvola)",74,34085,28891,23,38,13,2522272
"47810 Selänpää  (Kouvola)",146,41715,35480,38,83,25,6090362
"47830 Hasula  (Kouvola)",54,35303,32832,15,33,6,1906385
"47850 Verla  (Kouvola)",84,33671,32611,19,54,11,2828377
"47900 Vuohijärvi  (Kouvola)",172,29366,26290,65,85,22,5050895
"47910 Hillosensalmi  (Kouvola)",21,..,..,..,..,..,..
"48100 Kotkansaari  (Kotka)",6915,27298,22303,2254,3902,759,188768500
"48130 Katariina  (Kotka)",368,38535,30331,105,183,80,14180766
"48200 Hovinsaari  (Kotka)",1153,22864,18526,569,512,72,26362208
"48210 Toukolan Sairaala-Alue  (Kotka)",179,37573,33870,42,93,44,6725656
"48220 Metsola  (Kotka)",590,39284,30221,162,350,78,23177793
"48230 Korela-Jylppy  (Kotka)",718,31359,25966,234,413,71,22515860
"48300 Ruonala  (Kotka)",519,42125,39050,86,346,87,21862864
"48310 Mussalo  (Kotka)",1826,48095,45543,253,1059,514,87820654
"48350 Karhuvuori  (Kotka)",2136,22338,19391,1119,948,69,47713358
"48400 Sutela  (Kotka)",1949,39737,35931,300,1282,367,77447428
"48410 Kaukola  (Kotka)",699,45382,41970,81,459,159,31721718
