"Postal code area","Inhabitants, total, 2016 (HE)","Females, 2016 (HE)","Males, 2016 (HE)","Average age of inhabitants, 2016 (HE)","0-2 years, 2016 (HE)","3-6 years, 2016 (HE)","7-12 years, 2016 (HE)","13-15 years, 2016 (HE)","16-17 years, 2016 (HE)","18-19 years, 2016 (HE)","20-24 years, 2016 (HE)","25-29 years, 2016 (HE)","30-34 years, 2016 (HE)","35-39 years, 2016 (HE)","40-44 years, 2016 (HE)","45-49 years, 2016 (HE)","50-54 years, 2016 (HE)","55-59 years, 2016 (HE)","60-64 years, 2016 (HE)","65-69 years, 2016 (HE)","70-74 years, 2016 (HE)","75-79 years, 2016 (HE)","80-84 years, 2016 (HE)","85 years or over, 2016 (HE)"
"48930 Tiutinen   (Kotka )",329,153,176,44,9,11,27,13,6,8,5,7,20,20,22,23,27,34,30,25,22,12,5,3
"49200 Heinlahti   (Pyhtää )",783,393,390,40,31,56,85,23,13,11,18,22,46,69,71,47,52,34,37,50,53,29,17,19
"49210 Huutjärvi   (Pyhtää )",1017,545,472,44,29,49,77,41,22,20,37,40,56,53,49,63,62,66,89,84,83,51,17,29
"49220 Siltakylä   (Pyhtää )",1815,908,907,45,45,91,119,65,43,45,40,45,105,111,124,152,148,140,115,143,78,75,60,71
"49240 Purolanlahti   (Pyhtää )",366,180,186,47,10,16,20,11,7,5,3,8,23,19,23,25,26,33,34,31,35,20,11,6
"49270 Pyhtää kk   (Pyhtää )",866,426,440,47,20,34,51,14,21,10,29,39,48,54,42,53,59,96,83,73,52,31,31,26
"49290 Vastila   (Pyhtää )",416,205,211,48,7,18,22,5,9,10,17,14,20,19,19,33,35,35,44,39,20,19,16,15
"49300 Tavastila   (Kotka )",680,320,360,43,13,32,56,32,20,8,22,18,36,41,54,53,53,52,42,40,34,37,18,19
"49340 Juurikorpi   (Kotka )",132,55,77,43,1,8,11,5,7,5,1,3,6,12,11,6,5,12,10,8,9,3,5,4
"49400 Hamina Keskus   (Hamina )",10047,5295,4752,48,212,365,521,322,214,195,405,410,452,505,555,622,693,776,772,837,661,601,455,474
"49410 Poitsila   (Hamina )",1952,947,1005,44,54,82,121,54,35,30,102,93,120,158,106,124,117,141,180,185,109,71,36,34
"49420 Uusi-Summa   (Hamina )",1982,972,1010,43,69,99,126,54,29,33,90,90,132,127,131,137,146,160,144,167,108,71,35,34
"49460 Hillo   (Hamina )",1180,573,607,47,17,28,61,33,19,26,80,50,52,60,59,81,100,97,96,107,75,77,36,26
"49480 Vanha-Summa   (Hamina )",467,209,258,44,7,12,38,22,19,11,10,12,13,29,44,35,41,48,33,34,24,12,13,10
"49490 Neuvoton   (Hamina )",1427,715,712,43,40,51,118,68,39,27,49,48,62,80,95,87,114,134,99,115,88,62,29,22
"49510 Husula   (Hamina )",1135,578,557,47,24,53,66,17,23,27,39,51,59,54,84,71,84,91,70,93,73,68,46,42
"49520 Reitkalli   (Hamina )",261,128,133,49,4,4,5,12,12,2,4,5,17,15,19,31,16,30,16,17,16,17,15,4
"49540 Metsäkylä   (Hamina )",474,211,263,45,9,19,41,17,9,11,16,11,18,21,33,39,39,29,35,41,34,27,20,5
"49570 Kannusjärvi   (Hamina )",426,201,225,47,4,13,27,23,15,11,9,10,21,22,19,37,39,32,31,32,16,25,24,16
"49610 Sivatti   (Hamina )",103,49,54,46,3,4,9,1,0,2,6,4,6,5,4,5,4,10,12,9,7,5,4,3
"49630 Vehkajoki   (Hamina )",104,44,60,51,2,3,5,5,1,1,1,1,6,4,2,8,7,9,12,13,11,10,1,2
"49640 Paijärvi   (Hamina )",177,80,97,49,7,6,11,3,2,1,2,7,12,5,8,14,14,12,10,23,16,10,7,7
"49660 Pyhältö   (Hamina )",567,267,300,48,7,18,33,29,8,15,14,10,14,33,36,38,58,45,50,47,43,33,23,13
"49700 Miehikkälä Kirkonkylä   (Miehikkälä )",887,455,432,52,8,22,49,30,13,19,30,19,21,44,46,71,55,56,61,101,58,59,56,69
"49720 Hurttala   (Miehikkälä )",55,27,28,51,1,3,3,0,1,1,0,0,3,1,3,7,3,3,9,7,2,3,3,2
"49730 Muurikkala   (Miehikkälä )",296,151,145,49,6,11,20,9,10,4,7,8,6,12,12,28,30,21,27,16,21,22,15,11
"49750 Kalliokoski   (Miehikkälä )",139,73,66,51,2,5,7,3,2,2,2,6,5,6,11,6,8,9,17,18,11,8,6,5
"49760 Suur-Miehikkälä   (Miehikkälä )",223,101,122,48,3,9,10,8,4,4,10,5,8,14,9,23,18,19,12,22,11,21,8,5
"49770 Salo-Miehikkälä   (Miehikkälä )",233,118,115,51,4,6,8,8,2,3,6,10,11,9,8,13,20,25,25,23,22,18,5,7
"49780 Onkamaa   (Hamina )",92,38,54,51,0,2,2,1,1,2,3,6,3,3,4,8,10,11,13,5,9,4,2,3
"49840 Mäntlahti   (Hamina )",135,62,73,60,0,0,5,0,0,2,2,0,8,2,4,4,13,10,19,24,22,9,5,6
"49860 Klamila   (Virolahti )",671,324,347,48,11,27,41,27,7,6,18,27,37,47,26,39,46,61,69,61,43,35,17,26
"49900 Virolahti Keskus   (Virolahti )",1912,960,952,48,33,63,123,56,37,46,59,57,72,106,112,135,130,168,159,147,139,92,76,102
"49930 Vaalimaa   (Virolahti )",167,84,83,48,4,9,13,6,0,3,3,3,5,9,11,10,16,9,14,17,12,13,6,4
"49960 Ala-Pihlaja   (Virolahti )",203,91,112,53,1,3,5,9,2,4,10,3,4,7,9,6,25,26,19,21,22,12,10,5
"49980 Ravijoki   (Virolahti )",257,124,133,48,9,10,14,8,4,3,6,8,14,11,16,17,22,23,19,26,19,10,7,11
"50100 Mikkeli Keskus   (Mikkeli )",9478,5321,4157,46,144,181,284,133,122,299,1365,826,516,366,364,385,472,575,632,710,581,545,432,546
"50120 Siekkilä   (Mikkeli )",1563,798,765,44,23,60,83,34,29,39,172,103,92,73,72,78,106,101,100,124,78,92,65,39
"50130 Nuijamies   (Mikkeli )",3052,1574,1478,45,80,108,143,69,66,77,293,170,168,140,146,158,204,214,250,224,175,148,113,106
"50150 Karkialampi   (Mikkeli )",1367,661,706,37,54,67,105,60,36,40,70,89,96,95,88,102,129,114,83,77,23,24,9,6
"50160 Kattilansilta   (Mikkeli )",2487,1272,1215,45,66,69,106,45,40,70,215,176,163,133,97,135,164,144,187,215,187,139,86,50
"50170 Peitsari   (Mikkeli )",5901,3033,2868,42,196,293,428,203,128,127,285,336,381,350,383,366,373,386,478,417,286,207,149,129
"50180 Visulahti   (Mikkeli )",825,407,418,36,34,50,82,60,30,18,24,28,38,55,71,87,58,58,44,35,24,12,9,8
"50190 Tuppurala   (Mikkeli )",4913,2575,2338,45,142,171,255,139,90,131,322,298,274,256,240,262,322,342,408,432,317,249,138,125
"50200 Kovala   (Mikkeli )",639,297,342,40,28,35,63,28,15,16,7,18,43,46,41,49,43,44,42,38,36,17,15,15
"50300 Rämälä   (Mikkeli )",329,157,172,43,15,11,25,9,14,4,8,13,19,25,20,12,25,30,25,22,19,16,7,10
"50350 Norola   (Mikkeli )",330,160,170,42,7,20,21,16,12,6,8,9,19,15,24,32,35,24,25,25,12,10,7,3
"50500 Tuukkala-Kaituenmäki   (Mikkeli )",1525,762,763,43,48,73,92,38,24,19,57,94,110,95,81,100,114,130,146,122,86,54,23,19
"50520 Moision Sairaala-alue   (Mikkeli )",128,61,67,46,1,3,4,2,2,2,14,10,9,5,4,12,7,8,12,16,6,5,4,2
"50600 Karikko   (Mikkeli )",4817,2434,2383,40,149,272,422,217,137,109,175,230,252,338,320,382,332,308,280,302,214,182,99,97
"50670 Otava   (Mikkeli )",1879,907,972,41,72,90,166,67,50,38,64,89,123,134,107,118,128,125,148,131,114,63,27,25
"50700 Syysjärvi   (Mikkeli )",541,259,282,43,10,20,45,27,14,21,17,22,28,22,35,27,48,51,46,31,24,24,11,18
"50770 Korpikoski   (Mikkeli )",250,120,130,45,8,13,14,10,6,2,5,12,13,18,10,9,29,18,25,12,20,14,11,1
"50800 Annilanselkä   (Mikkeli )",545,271,274,48,9,23,36,12,15,9,13,18,20,21,32,38,41,48,55,58,38,33,18,8
"50970 Ihastjärvi   (Mikkeli )",2539,1267,1272,36,95,119,247,120,64,70,181,166,177,197,192,186,166,146,115,114,76,44,27,37
"51130 Vanhamäki   (Mikkeli )",163,71,92,51,2,5,7,7,2,5,0,7,5,6,6,7,12,18,22,23,12,6,5,6
"51200 Kangasniemi Keskus   (Kangasniemi )",3883,1996,1887,51,74,140,198,85,66,54,139,133,166,144,150,185,283,312,360,410,276,300,203,205
"51260 Tahkomäki   (Kangasniemi )",163,70,93,44,6,5,18,7,5,2,2,7,9,10,11,8,8,8,7,15,17,8,3,7
"51270 Kutemajärvi   (Kangasniemi )",224,102,122,50,4,3,6,8,2,7,11,3,5,11,9,9,41,19,15,32,20,7,7,5
"51310 Levä   (Kangasniemi )",129,55,74,54,0,3,9,5,2,1,2,0,2,2,5,8,8,16,11,20,16,12,6,1
"51335 Kaihlamäki   (Kangasniemi )",46,23,23,41,2,2,5,3,1,0,1,1,2,3,2,1,6,5,1,5,3,2,1,0
"51340 Hännilä-Särkiharju   (Kangasniemi )",297,139,158,48,5,9,21,8,10,9,9,8,5,14,17,22,30,18,19,32,23,20,6,12
"51360 Koivula-Synsiö   (Kangasniemi )",190,84,106,49,6,4,10,5,4,3,5,9,9,8,12,10,15,12,17,21,20,8,5,7
"51380 Synsiö   (Kangasniemi )",47,21,26,48,1,2,4,0,0,0,2,1,3,2,1,4,1,8,7,4,1,5,1,0
"51420 Harjumaa-Pajulankylä   (Mikkeli )",235,105,130,49,6,2,12,10,13,7,2,5,3,7,17,19,20,23,25,23,5,19,11,6
"51430 Läsäkoski   (Kangasniemi )",83,40,43,58,0,0,2,1,0,0,2,2,1,5,2,5,9,6,21,8,4,4,5,6
"51440 Vuojalahti   (Kangasniemi )",242,110,132,50,5,2,12,10,2,7,11,7,3,7,19,11,20,28,27,23,11,19,13,5
"51450 Pajulankylä   (Mikkeli )",55,25,30,52,3,1,1,0,0,1,2,2,0,4,2,4,8,4,4,6,5,3,3,2
"51460 Luusniemi   (Kangasniemi )",206,93,113,49,4,5,13,7,4,2,6,7,9,6,8,13,17,25,24,24,15,8,5,4
"51520 Hiirola   (Mikkeli )",426,207,219,44,15,20,26,11,13,7,10,21,28,18,21,36,30,36,32,37,21,17,16,11
"51540 Kalvitsa   (Mikkeli )",338,157,181,47,11,20,14,6,4,3,8,21,14,15,12,17,28,37,32,40,22,16,9,9
"51600 Haukivuori Keskus-Piitkäaho   (Mikkeli )",1440,733,707,52,26,58,78,45,23,17,25,36,48,77,58,69,98,103,141,172,109,84,75,98
"51620 Pitkäaho   (Mikkeli )",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"51670 Nykälä   (Mikkeli )",144,70,74,53,5,3,5,4,3,3,2,2,6,2,6,5,13,14,14,16,15,15,6,5
"51720 Rahula   (Mikkeli )",499,235,264,41,17,33,39,18,13,11,14,19,35,24,32,32,39,41,45,36,25,14,4,8
"51740 Huuhanaho   (Mikkeli )",224,101,123,50,3,7,14,9,2,5,1,4,15,8,10,13,13,20,34,24,18,8,11,5
"51760 Nuutilanmäki   (Juva )",295,133,162,46,4,8,24,12,11,6,4,4,11,18,15,23,28,31,27,33,8,18,4,6
"51780 Kuosmala   (Juva )",139,62,77,54,1,3,6,4,1,1,6,2,3,2,3,10,11,16,15,20,16,12,5,2
"51810 Maivala   (Juva )",156,77,79,48,3,7,11,3,5,3,3,8,3,11,7,7,9,16,12,11,14,12,7,4
"51820 Hatsola   (Juva )",283,140,143,47,5,10,16,7,6,9,11,5,16,16,11,21,30,26,29,19,17,11,10,8
"51850 Vuorenmaa   (Juva )",206,91,115,51,1,8,13,2,3,0,4,9,11,10,13,7,12,21,18,33,19,13,5,4
"51860 Narila   (Juva )",75,34,41,48,1,5,3,3,1,0,2,1,5,2,6,2,8,6,9,7,8,3,1,2
"51880 Koikkala   (Juva )",251,118,133,51,4,3,17,11,6,5,3,6,11,3,11,15,19,25,32,29,19,15,10,7
"51890 Risulahti   (Juva )",82,43,39,50,1,1,5,3,1,3,4,4,1,0,1,10,6,11,10,4,4,5,2,6
"51900 Juva Keskus   (Juva )",4380,2269,2111,50,98,125,218,124,83,89,177,134,194,179,196,231,307,343,418,400,309,293,217,245
"51930 Paatela   (Juva )",170,72,98,45,4,8,14,8,3,2,7,4,6,6,8,16,11,21,11,16,9,9,3,4
"51940 Härkälä   (Juva )",131,56,75,48,6,2,5,3,1,6,3,8,5,6,3,4,17,14,11,13,8,5,5,6
"51980 Lauteala   (Juva )",228,99,129,52,3,5,7,8,6,8,3,9,3,7,9,7,32,28,19,16,29,9,16,4
"52100 Anttola   (Mikkeli )",1493,766,727,50,37,47,88,40,34,25,35,41,61,48,63,93,119,142,129,160,110,96,60,65
"52110 Majavesi   (Mikkeli )",387,182,205,46,17,15,19,11,9,8,12,14,17,16,16,23,39,36,39,32,26,21,8,9
"52150 Hauhala   (Mikkeli )",132,61,71,55,1,1,4,4,3,0,3,5,4,1,4,9,18,13,15,15,4,16,6,6
"52200 Puumala Keskus   (Puumala )",1842,907,935,54,19,37,79,45,21,25,56,55,60,60,62,86,122,169,218,239,171,132,82,104
"52230 Hurissalo   (Puumala )",231,111,120,53,3,3,6,7,4,3,6,11,7,4,7,19,16,32,29,24,17,12,13,8
"52270 Ryhälä   (Puumala )",36,20,16,60,0,0,0,0,0,0,2,0,3,1,1,3,4,2,3,4,7,0,1,5
"52300 Ristiina Keskus   (Mikkeli )",2993,1555,1438,47,80,92,195,118,78,65,109,101,124,136,186,205,220,219,212,249,189,171,133,111
"52320 Vitsiälä   (Mikkeli )",349,176,173,44,9,16,29,8,7,3,11,13,17,25,16,31,30,34,29,21,24,14,6,6
"52330 Heimari   (Mikkeli )",44,17,27,53,0,1,3,0,0,0,1,3,0,0,4,1,3,8,7,2,5,4,1,1
"52340 Hangastenmaa   (Mikkeli )",198,93,105,51,1,5,10,8,4,2,3,6,7,12,6,21,18,18,13,14,16,18,10,6
"52360 Someenjärvi   (Mikkeli )",100,38,62,57,1,0,3,3,1,0,0,4,4,3,4,8,5,9,14,16,6,9,2,8
"52420 Pellosniemi   (Mikkeli )",638,287,351,51,10,18,29,17,12,11,14,18,22,33,28,47,44,55,63,80,51,50,26,10
"52510 Hietanen   (Hirvensalmi )",503,229,274,46,15,23,29,15,15,7,9,21,21,28,28,30,34,46,48,48,41,18,16,11
"52520 Syväsmäki   (Hirvensalmi )",166,82,84,42,6,9,3,6,7,6,11,5,12,4,9,18,14,9,18,11,7,7,0,4
"52550 Hirvensalmi Keskus   (Hirvensalmi )",1569,793,776,53,24,33,61,36,34,33,51,41,46,42,59,73,123,158,161,184,122,105,88,95
"52610 Tuukkalanlahti   (Hirvensalmi )",120,60,60,50,3,4,6,4,4,0,6,4,1,4,3,2,15,12,17,15,3,5,9,3
"52620 Kuitula   (Hirvensalmi )",98,41,57,52,2,2,2,3,3,3,2,3,1,7,6,6,4,8,10,14,6,9,1,6
"52700 Mäntyharju Keskus   (Mäntyharju )",4992,2578,2414,49,102,156,272,161,94,97,196,164,188,201,236,263,365,395,458,524,370,313,217,220
"52720 Karankamäki-Koirakivi   (Mäntyharju )",109,53,56,52,1,4,3,1,0,1,3,4,8,3,8,5,8,11,14,12,6,8,5,4
"52730 Koirakivi   (Mäntyharju )",74,40,34,54,1,3,5,1,0,1,0,0,4,3,3,3,7,8,8,7,2,6,9,3
"52740 Tuustaipale   (Mäntyharju )",276,132,144,50,5,10,13,10,10,2,5,6,8,14,9,10,23,27,42,38,14,12,8,10
"52760 Mynttilä   (Mäntyharju )",101,47,54,48,4,4,2,3,1,1,3,3,10,3,6,8,9,7,7,7,10,5,3,5
"52780 Kuomiokoski   (Mikkeli )",100,46,54,59,0,0,0,1,2,0,1,2,2,4,4,9,9,9,11,26,11,2,5,2
"52830 Suomenniemi   (Mikkeli )",640,309,331,53,9,16,30,21,13,7,18,10,15,23,24,40,52,51,71,77,46,41,37,39
"52850 Halmeniemi   (Mäntyharju )",122,54,68,58,3,5,3,0,0,1,1,4,1,3,3,2,8,14,17,17,10,13,9,8
"52890 Käävänkylä   (Mäntyharju )",85,41,44,59,2,0,3,0,1,0,1,1,2,1,2,4,7,18,8,8,8,10,4,5
"52920 Voikoski   (Kouvola )",135,66,69,55,1,4,9,2,0,1,2,2,4,7,5,6,10,12,16,17,11,8,13,5
"52960 Nurmaa   (Mäntyharju )",121,62,59,49,2,2,5,4,4,2,5,3,5,3,7,8,10,13,18,13,8,3,4,2
"52970 Pankalahti-Ahvenainen   (Mäntyharju )",85,32,53,53,2,1,0,1,0,1,4,4,2,1,2,12,8,13,8,12,6,5,3,0
"52980 Ahvenainen   (Mäntyharju )",71,32,39,53,1,1,2,4,2,1,1,3,0,3,3,3,5,5,7,13,6,5,4,2
"53100 Lappeenranta keskus   (Lappeenranta )",10125,5723,4402,49,145,228,330,159,153,221,897,853,591,444,377,474,566,617,764,776,653,676,584,617
"53130 Keskussairaala-alue-Kimpinen   (Lappeenr",698,372,326,40,30,31,27,25,12,12,39,63,69,38,41,31,52,83,43,51,30,14,5,2
"53200 Kaukas-Tirilä   (Lappeenranta )",1541,794,747,45,44,51,80,39,39,35,85,77,109,85,66,94,116,119,139,148,88,54,33,40
"53300 Lauritsala-Mälkiä   (Lappeenranta )",7936,3990,3946,43,225,344,551,269,174,187,338,377,510,487,482,574,547,605,613,520,394,290,221,228
"53400 Laihia   (Lappeenranta )",1982,980,1002,39,66,116,193,97,57,42,53,37,109,175,153,139,159,144,126,126,82,53,30,25
"53420 Mustola   (Lappeenranta )",569,297,272,41,22,32,36,22,15,10,18,32,41,37,42,36,41,28,44,33,29,31,12,8
"53500 Parkkarila-Harapainen-Reijola   (Lappee",5173,2526,2647,39,200,275,422,217,172,126,252,262,330,339,350,429,384,352,317,234,194,143,99,76
"53550 Kourulanmäki   (Lappeenranta )",1195,606,589,38,41,64,119,53,29,33,47,70,75,88,84,104,81,73,49,49,41,27,25,43
"53600 Kesämäki   (Lappeenranta )",2436,1343,1093,46,54,57,102,56,36,64,262,194,126,107,93,100,139,138,196,173,153,144,106,136
"53650 Mattila-Kuusela   (Lappeenranta )",2003,968,1035,44,58,79,120,78,53,55,76,79,81,117,114,169,175,129,156,130,102,116,75,41
"53810 Kuusimäki-Lavola   (Lappeenranta )",3838,1917,1921,44,96,98,161,90,50,101,384,340,293,193,176,194,197,225,248,310,229,186,141,126
"53830 Rutola   (Lappeenranta )",707,343,364,37,29,48,73,34,18,16,15,19,40,65,63,58,52,46,48,38,17,12,10,6
"53850 Skinnarila   (Lappeenranta )",11274,5249,6025,37,355,559,757,311,186,289,1637,950,807,774,677,579,594,576,611,659,394,266,158,135
"53900 Pallo-Tysterniemi-Leiri   (Lappeenranta )",2923,1581,1342,43,76,67,83,39,33,55,349,296,276,161,125,141,185,220,236,221,154,113,46,47
"53920 Voisalmi   (Lappeenranta )",3149,1601,1548,44,98,117,152,91,49,81,228,206,195,176,163,184,203,239,230,244,183,160,87,63
"53950 Kivisalmi   (Lappeenranta )",2128,1065,1063,43,76,81,128,61,55,42,93,103,154,102,111,151,162,189,192,165,115,71,60,17
"54100 Joutseno Keskus   (Lappeenranta )",5353,2706,2647,47,126,222,316,170,112,99,155,211,280,277,310,332,338,409,463,483,304,267,214,265
"54110 Lampikangas   (Lappeenranta )",1106,556,550,42,43,62,71,30,18,18,46,60,93,67,36,73,80,99,86,98,45,46,27,8
"54120 Pulp   (Lappeenranta )",1778,862,916,41,69,93,117,67,31,37,55,76,105,134,128,167,130,132,129,111,73,60,41,23
"54190 Konnunsuo   (Lappeenranta )",74,31,43,47,1,5,1,1,2,0,2,5,4,3,5,4,8,11,6,8,2,4,2,0
"54230 Nuijamaa   (Lappeenranta )",662,320,342,47,20,22,41,15,10,10,27,26,29,26,35,37,61,66,59,62,38,34,23,21
"54250 Rapattila   (Lappeenranta )",162,78,84,50,2,8,9,6,1,2,5,5,3,9,9,10,15,12,12,9,16,18,7,4
"54260 Hanhijärvi   (Lappeenranta )",769,376,393,40,19,47,95,34,20,24,12,13,34,65,65,46,55,51,63,39,35,25,13,14
"54270 Vainikkala   (Lappeenranta )",455,208,247,49,5,16,24,16,8,13,13,14,11,21,30,22,33,44,52,46,31,25,18,13
"54300 Vilkjärvi   (Lappeenranta )",613,293,320,42,22,27,45,36,18,10,12,22,34,41,46,47,46,32,43,48,31,26,12,15
"54310 Hytti   (Lappeenranta )",437,208,229,38,22,26,42,21,11,9,12,23,27,31,24,29,47,27,28,20,14,10,7,7
"54330 Simola   (Lappeenranta )",429,207,222,43,13,22,34,16,9,7,8,9,21,33,28,41,34,40,34,30,16,22,9,3
"54390 Pulsa   (Lappeenranta )",148,63,85,54,3,3,6,3,2,2,1,7,3,7,6,9,14,14,18,10,12,7,9,12
"54410 Ylämaa Keskus   (Lappeenranta )",933,460,473,50,12,34,52,26,19,16,19,26,33,38,42,61,71,83,88,109,72,54,38,40
"54430 Hujakkala   (Lappeenranta )",164,81,83,50,2,4,20,1,1,1,0,5,5,8,9,11,9,17,18,16,12,12,7,6
"54460 Ylijärvi   (Lappeenranta )",86,41,45,48,0,5,7,3,1,2,3,3,3,5,3,1,8,6,10,7,6,4,5,4
"54490 Ahomäki   (Miehikkälä )",167,80,87,56,2,0,4,1,2,1,4,2,10,5,11,9,13,19,28,21,7,14,7,7
"54500 Taavetti-Somerharju   (Luumäki )",2766,1423,1343,52,54,83,123,78,54,40,104,79,94,95,128,166,185,216,254,272,204,189,157,191
"54510 Uro   (Luumäki )",420,190,230,43,10,21,39,13,12,14,15,8,23,16,25,30,28,41,39,31,23,18,10,4
"54530 Luumäki   (Luumäki )",1213,592,621,45,29,41,88,38,31,21,35,36,56,66,79,78,98,130,110,109,57,59,25,27
"54550 Suo-Anttila   (Luumäki )",78,36,42,52,1,2,3,4,3,1,1,0,2,6,1,6,3,6,9,12,6,5,5,2
"54580 Somerharju   (Luumäki )",38,18,20,52,0,3,1,2,0,1,0,0,2,1,1,2,4,5,1,6,2,2,4,1
"54590 Kaitjärvi   (Luumäki )",127,63,64,48,2,7,7,6,1,2,2,0,11,3,6,10,6,7,13,18,12,11,2,1
"54710 Lemi Keskus   (Lemi )",1325,653,672,50,40,58,69,36,21,11,36,50,54,64,72,67,102,83,112,122,86,95,63,84
"54720 Laksiainen   (Lemi )",154,71,83,44,5,5,8,4,4,4,6,12,8,10,10,4,15,13,9,12,6,10,5,4
"54750 Välijoki   (Savitaipale )",273,127,146,50,4,7,18,7,6,4,6,11,8,8,18,16,27,35,18,25,13,14,15,13
"54770 Heituinlahti   (Savitaipale )",543,247,296,50,14,15,15,19,12,10,16,21,17,18,31,28,44,56,58,41,49,32,26,21
"54800 Savitaipale Keskus   (Savitaipale )",2560,1321,1239,52,43,79,133,81,45,45,86,84,86,97,104,126,179,191,206,259,184,201,167,164
"54820 Kotimäki   (Lemi )",258,118,140,45,9,15,11,10,8,7,7,7,13,18,8,21,17,14,30,25,12,13,7,6
"54850 Kuukanniemi   (Lemi )",1132,533,599,40,34,76,92,53,37,27,34,47,54,67,73,89,89,99,85,66,48,31,19,12
"54915 Saimaanharju-Kyläniemi   (Taipalsaari )",1809,912,897,42,51,77,141,83,45,40,70,67,83,121,110,120,168,165,131,128,84,64,32,29
"54920 Taipalsaari   (Taipalsaari )",1544,744,800,44,50,62,137,57,51,34,33,51,60,89,113,107,109,104,139,111,72,70,52,43
"54930 Levänen   (Taipalsaari )",307,143,164,47,10,18,18,8,6,6,6,8,7,18,12,14,27,31,36,26,16,13,13,14
"54940 Solkei   (Taipalsaari )",116,48,68,54,0,1,8,3,4,0,2,2,3,2,3,11,12,12,10,14,9,8,9,3
"54950 Pettilä   (Savitaipale )",98,46,52,54,2,0,3,3,2,1,3,3,2,0,2,10,11,7,9,15,12,5,6,2
"54960 Vehkataipale   (Taipalsaari )",590,293,297,44,19,27,54,18,12,8,8,14,35,45,35,37,45,45,48,55,36,25,14,10
"55100 Imatra Keskus   (Imatra )",10052,5212,4840,47,190,315,556,259,196,240,546,479,472,567,528,575,740,769,781,867,677,550,395,350
"55120 Mansikkala-Tuulikallio   (Imatra )",3188,1725,1463,48,56,92,161,78,67,81,194,163,145,152,160,205,224,226,244,261,193,196,140,150
"55300 Rauha-Tiuruniemi   (Lappeenranta )",966,485,481,46,21,44,55,28,21,15,29,46,48,62,60,71,61,65,70,84,64,64,35,23
"55320 Rauha   (Lappeenranta )",573,277,296,41,9,30,49,17,14,14,25,18,33,35,52,32,47,51,51,45,30,9,10,2
"55330 Tiuruniemi   (Lappeenranta )",64,27,37,44,2,2,1,2,1,4,4,2,1,4,6,4,10,4,4,6,1,6,0,0
"55400 Tainionkoski-Mustalampi   (Imatra )",1373,676,697,45,22,58,104,50,23,29,51,45,55,97,83,98,125,120,105,104,82,65,33,24
"55420 Karhumäki-Karhukallio   (Imatra )",2079,1012,1067,45,71,93,117,56,37,36,72,73,123,124,118,133,145,161,161,217,153,99,51,39
"55510 Sotkulampi-Linnasuo   (Imatra )",1294,691,603,49,24,40,37,33,16,21,68,86,80,59,59,63,85,93,94,138,82,91,65,60
"55610 Rajapatsas-Teppanala   (Imatra )",2895,1487,1408,45,69,104,167,94,63,67,137,142,142,164,180,162,237,207,214,233,191,136,98,88
"55700 Vintteri-Virasoja   (Imatra )",1428,693,735,43,39,57,100,41,33,29,50,72,91,109,106,88,128,108,97,103,68,54,35,20
"55800 Vuoksenniska-Saarlampi   (Imatra )",4143,2116,2027,51,89,116,198,105,53,49,167,172,159,177,199,256,310,340,343,372,292,311,196,239
"55910 Rautio-Kurkvuori   (Imatra )",1598,776,822,47,29,62,95,45,27,44,49,65,59,83,90,107,146,127,155,130,113,100,42,30
"56100 Ruokolahti Keskus   (Ruokolahti )",2082,1123,959,53,33,75,110,58,36,32,44,69,57,91,109,107,121,136,169,214,137,168,140,176
"56120 Salosaari   (Ruokolahti )",832,420,412,43,22,44,62,24,25,9,27,26,45,45,53,66,84,71,59,63,46,34,16,11
"56140 Äitsaari   (Ruokolahti )",239,107,132,54,1,1,13,12,0,5,1,2,1,10,11,22,22,31,22,29,24,15,10,7
"56210 Virmutjoki   (Ruokolahti )",412,206,206,46,12,10,25,17,14,9,7,15,16,24,31,18,40,37,43,28,20,25,8,13
"56310 Syyspohja   (Ruokolahti )",199,91,108,54,0,7,10,6,1,0,3,3,6,5,11,13,14,21,23,23,24,15,8,6
"56330 Utula   (Ruokolahti )",36,15,21,57,0,0,1,0,0,1,1,0,1,2,1,4,1,7,4,7,2,0,2,2
"56350 Kyläniemi   (Taipalsaari )",19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56410 Kaiturinpää   (Ruokolahti )",142,68,74,51,3,0,5,8,4,4,3,5,4,4,4,9,14,14,15,14,10,8,8,6
"56440 Pohja-Lankila   (Ruokolahti )",212,106,106,52,0,8,16,3,3,2,3,4,3,4,10,17,24,14,31,27,16,11,11,5
"56510 Puntala   (Ruokolahti )",418,203,215,46,8,14,33,16,5,7,15,12,26,21,23,41,32,25,30,31,29,18,18,14
"56550 Niska-Pietilä   (Rautjärvi )",135,65,70,45,7,8,9,2,0,2,3,8,6,5,10,6,8,8,17,14,8,6,3,5
"56610 Rautjärvi   (Rautjärvi )",592,275,317,52,6,12,24,19,12,8,13,13,24,25,29,35,52,57,84,61,37,30,24,27
"56640 Purnujärvi   (Rautjärvi )",102,50,52,52,4,5,2,1,2,1,2,1,6,4,5,5,6,12,9,10,9,6,5,7
"56710 Miettilä   (Rautjärvi )",127,63,64,58,1,3,5,0,0,1,1,3,1,8,8,5,6,15,18,13,10,10,8,11
