"Postal code area","Inhabitants, total, 2013 (HE)","Females, 2013 (HE)","Males, 2013 (HE)","Average age of inhabitants, 2013 (HE)","0-2 years, 2013 (HE)","3-6 years, 2013 (HE)","7-12 years, 2013 (HE)","13-15 years, 2013 (HE)","16-17 years, 2013 (HE)","18-19 years, 2013 (HE)","20-24 years, 2013 (HE)","25-29 years, 2013 (HE)","30-34 years, 2013 (HE)","35-39 years, 2013 (HE)","40-44 years, 2013 (HE)","45-49 years, 2013 (HE)","50-54 years, 2013 (HE)","55-59 years, 2013 (HE)","60-64 years, 2013 (HE)","65-69 years, 2013 (HE)","70-74 years, 2013 (HE)","75-79 years, 2013 (HE)","80-84 years, 2013 (HE)","85 years or over, 2013 (HE)"
"93820 Aikkila-Rukatunturi  (Kuusamo)",142,71,71,44,4,7,9,1,2,5,7,3,1,10,6,15,16,18,18,10,1,7,1,1
"93825 Rukatunturi  (Kuusamo)",263,122,141,34,11,15,18,12,5,4,24,27,21,22,14,26,17,19,13,6,7,2,0,0
"93840 Patoniemi  (Kuusamo)",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93850 Käylä-Patoniemi  (Kuusamo)",250,118,132,47,11,14,20,6,4,0,3,5,12,9,7,16,26,24,27,15,24,11,10,6
"93920 Määttälänvaara  (Kuusamo)",151,67,84,36,7,7,22,15,8,2,4,6,2,10,6,10,14,7,11,1,5,5,5,4
"93940 Vuotunki  (Kuusamo)",99,48,51,43,3,8,6,4,6,0,2,0,6,3,6,11,6,8,7,11,7,1,4,0
"93990 Kärpänkylä  (Kuusamo)",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93999 Kuusamo  (Kuusamo)",3743,1677,2066,45,109,146,240,146,81,59,97,135,160,161,162,280,383,393,397,255,200,161,113,65
"94100 Kemi Keskus  (Kemi)",6461,3558,2903,48,146,165,196,101,95,146,694,439,331,242,233,294,409,478,537,492,382,418,343,320
"94200 Torvinen-Vainio  (Kemi)",2616,1321,1295,44,84,104,169,89,56,53,128,135,127,129,129,186,200,226,221,193,116,99,80,92
"94300 Pajusaari  (Kemi)",316,143,173,42,10,25,15,10,4,5,11,12,21,22,16,22,30,36,22,20,18,6,8,3
"94400 Keminmaa Keskus  (Keminmaa)",2853,1474,1379,45,85,113,169,106,76,67,130,117,123,150,124,177,225,205,241,248,146,135,116,100
"94430 Kaakamo  (Tornio)",1007,498,509,40,44,57,96,38,26,21,31,45,58,72,57,54,74,71,72,58,42,39,29,23
"94450 Lassila-Jokisuu  (Keminmaa)",2428,1149,1279,35,116,158,238,120,76,53,102,125,196,167,179,172,193,166,146,112,58,36,8,7
"94460 Ruottala  (Tornio)",191,85,106,48,2,5,14,3,8,4,3,5,6,8,16,17,13,14,17,19,15,11,5,6
"94500 Lautiosaari  (Keminmaa)",2199,1071,1128,43,72,98,143,76,57,49,100,102,124,118,87,138,155,210,216,183,99,90,45,37
"94600 Ristikangas-Kivikko  (Kemi)",2850,1406,1444,39,108,152,246,128,68,63,121,153,203,171,192,188,221,200,193,145,104,97,63,34
"94700 Takajärvi-Haukkari  (Kemi)",6312,3079,3233,42,213,326,416,243,150,135,302,347,347,372,314,436,479,576,521,390,271,205,140,129
"94720 Peurasaari  (Kemi)",1067,528,539,41,35,47,54,21,18,25,75,87,75,55,55,77,88,107,93,60,32,36,19,8
"94800 Veitsiluoto  (Kemi)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"94830 Pikku Berliini-Hepola  (Kemi)",1873,919,954,48,44,67,96,37,36,31,70,87,86,93,81,117,135,176,218,184,117,101,62,35
"94900 Ajos  (Kemi)",371,172,199,41,12,27,27,14,6,6,6,21,34,21,23,21,26,32,23,27,14,14,11,6
"95100 Kuivaniemi Keskus  (Ii)",1041,514,527,47,24,35,71,33,24,32,35,34,34,53,34,69,96,88,97,78,66,52,45,41
"95110 Kuivaniemi kk  (Ii)",315,143,172,47,6,12,15,13,14,10,5,6,16,13,11,25,33,23,23,35,24,14,14,3
"95130 Hyryoja  (Ii)",160,78,82,43,3,5,21,10,7,6,7,1,4,5,4,4,22,9,10,10,9,8,10,5
"95160 Oijärvi-Lamminperä  (Ii)",228,95,133,52,3,5,9,3,6,3,7,7,2,12,1,21,32,24,26,18,20,15,9,5
"95200 Simo Keskus  (Simo)",1370,686,684,48,33,56,99,39,32,27,34,42,47,61,60,82,111,129,133,109,87,83,54,52
"95210 Filpus  (Simo)",256,120,136,44,9,8,20,7,9,6,6,9,11,13,10,24,20,25,23,21,9,15,6,5
"95220 Simoniemi  (Simo)",325,157,168,43,15,14,27,13,5,4,5,11,20,19,18,19,27,25,34,27,27,6,3,6
"95225 Viantie  (Simo)",231,108,123,47,4,10,16,10,5,5,6,6,7,7,11,14,18,22,30,18,16,15,8,3
"95230 Maksniemi  (Simo)",846,417,429,43,25,35,83,25,29,19,29,21,46,37,55,59,62,53,85,67,59,33,20,4
"95255 Alaniemi  (Simo)",91,43,48,52,3,3,4,4,2,2,1,1,2,4,3,5,7,6,8,7,6,13,7,3
"95260 Tainionjoki  (Simo)",57,22,35,51,0,0,2,3,2,1,5,2,0,0,2,3,5,9,5,6,5,4,1,2
"95270 Yli-Kärppä-Tainionjoki  (Simo)",142,63,79,44,6,5,9,6,1,0,8,11,5,5,2,10,14,17,12,15,6,3,6,1
"95300 Tervola Keskus  (Tervola)",1910,958,952,46,64,69,117,82,47,52,101,83,75,61,78,128,144,162,116,141,112,97,92,89
"95310 Liedakkala  (Keminmaa)",466,235,231,42,14,26,31,28,15,18,11,19,16,22,18,52,39,27,41,32,19,14,10,14
"95315 Törmä  (Keminmaa)",197,87,110,47,6,8,6,6,7,4,7,4,8,11,11,11,13,22,27,20,8,8,7,3
"95325 Paakkola  (Tervola)",173,84,89,47,2,6,10,5,7,6,9,5,4,5,11,4,21,17,18,14,8,8,7,6
"95330 Tervola  (Tervola)",530,248,282,46,11,22,29,23,10,10,23,26,18,18,21,34,56,53,44,34,39,32,18,9
"95340 Loue  (Tervola)",279,124,155,47,8,9,18,9,7,7,7,9,17,11,15,18,27,17,18,21,14,21,12,14
"95350 Peura  (Tervola)",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"95355 Koivu-Peura  (Tervola)",284,130,154,49,4,10,17,11,7,5,13,5,6,9,22,24,21,19,17,18,30,24,12,10
"95365 Maula  (Keminmaa)",271,130,141,47,10,6,13,15,5,6,12,7,8,13,22,20,20,22,19,24,13,13,13,10
"95370 Itäkoski  (Keminmaa)",195,104,91,48,6,12,4,6,4,2,8,8,8,4,16,14,19,12,17,24,4,5,7,15
"95375 Yli-Paakkola  (Tervola)",111,50,61,44,3,8,7,4,5,3,6,4,2,3,4,6,12,6,10,10,4,6,4,4
"95400 Tornio Keskus  (Tornio)",2665,1485,1180,49,37,49,52,24,30,103,430,195,122,84,68,89,119,149,191,164,169,173,187,230
"95410 Kiviranta  (Tornio)",3176,1579,1597,41,113,145,244,110,74,68,166,185,206,197,167,157,203,251,324,270,132,89,38,37
"95420 Miukki-Palosaari-Luotomäki  (Tornio)",3913,1933,1980,40,133,178,241,145,97,116,304,249,237,245,206,243,280,316,303,253,139,120,65,43
"95430 Suensaari  (Tornio)",1231,666,565,42,52,50,65,26,22,36,133,70,69,52,66,56,83,101,107,89,57,45,36,16
"95440 Kyläjoki  (Tornio)",950,458,492,39,37,51,89,51,30,25,24,44,37,65,68,64,63,68,73,54,50,20,25,12
"95450 Kirkonmäki  (Tornio)",3599,1777,1822,34,167,249,362,181,121,105,154,166,251,288,257,259,280,216,235,173,62,41,20,12
"95460 Kantojärvi  (Tornio)",1072,496,576,38,53,69,105,57,33,27,38,42,65,80,46,73,77,61,74,68,29,28,22,25
"95470 Pirkkiö-Röyttä  (Tornio)",981,457,524,40,31,45,79,51,31,36,31,38,45,46,74,77,79,88,86,67,47,12,11,7
"95490 Terästehtaanalue  (Tornio)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"95500 Vojakkala-Yli-Liakka  (Tornio)",1114,537,577,42,40,46,96,50,36,19,29,41,61,64,62,65,84,106,112,82,38,30,31,22
"95520 Kukkola  (Tornio)",331,148,183,49,7,14,12,7,4,7,12,17,14,13,16,21,28,38,23,33,22,17,13,13
"95530 Karunki  (Tornio)",809,390,419,41,33,54,85,28,24,19,33,31,40,25,42,40,53,62,60,60,32,38,28,22
"95540 Korpikylä  (Tornio)",85,43,42,54,3,3,2,3,1,1,0,1,2,3,2,5,7,10,12,5,8,8,3,6
"95560 Aapajoki  (Tornio)",221,114,107,40,12,15,15,11,9,5,9,5,12,9,12,22,17,15,11,11,7,10,8,6
"95590 Arpela  (Tornio)",858,397,461,44,18,41,60,42,20,18,39,33,33,38,48,44,76,96,80,60,39,34,21,18
"95600 Ylitornio Keskus  (Ylitornio)",2209,1151,1058,48,40,59,107,83,50,58,130,83,94,78,88,135,166,200,211,159,129,129,107,103
"95610 Kainuunkylä  (Ylitornio)",242,113,129,51,4,2,9,4,5,9,19,12,6,6,2,19,24,25,21,16,12,17,19,11
"95615 Pekanpää  (Ylitornio)",112,56,56,52,3,1,8,3,3,2,5,0,3,4,3,8,15,9,7,11,3,9,4,11
"95620 Aavasaksa  (Ylitornio)",453,215,238,48,11,14,19,15,12,12,18,16,12,24,16,22,44,50,50,28,28,30,19,13
"95630 Kuivakangas  (Ylitornio)",147,75,72,45,2,8,10,5,2,3,8,6,6,5,8,10,15,15,11,8,10,6,3,6
"95635 Kaulinranta  (Ylitornio)",232,116,116,51,1,9,13,7,4,0,12,3,15,7,8,10,26,15,23,17,18,26,8,10
"95640 Juoksenki  (Pello)",227,108,119,57,2,4,6,3,2,5,7,4,4,1,10,9,30,26,19,23,23,19,21,9
"95645 Turtola  (Pello)",264,124,140,49,7,5,15,9,3,9,8,10,6,6,15,17,16,33,31,18,17,18,14,7
"95655 Etelä-Portimojärvi  (Ylitornio)",135,60,75,45,3,8,5,8,7,2,2,5,7,5,11,9,8,11,12,7,6,9,6,4
"95660 Kantomaanpää  (Ylitornio)",192,85,107,53,3,7,5,2,4,4,5,4,9,5,6,11,24,13,21,21,14,17,12,5
"95670 Pessalompolo  (Ylitornio)",135,54,81,55,3,9,3,2,2,1,3,5,2,2,4,5,9,11,8,17,17,16,7,9
"95675 Meltosjärvi  (Ylitornio)",133,66,67,62,2,1,4,3,1,0,2,0,4,2,4,5,6,7,16,14,21,20,9,12
"95680 Lohijärvi  (Ylitornio)",60,30,30,63,0,0,2,0,0,1,1,1,2,1,1,4,2,2,6,11,9,6,5,6
"95690 Mellakoski  (Ylitornio)",197,103,94,48,5,7,15,4,4,2,11,6,1,8,6,5,19,30,23,17,12,12,8,2
"95700 Pello Keskus  (Pello)",2353,1175,1178,51,38,46,110,56,59,46,104,80,83,68,86,132,195,229,285,218,174,147,113,84
"95710 Naamijoki  (Pello)",44,19,25,53,0,0,1,1,1,3,1,0,1,1,2,7,6,5,3,1,2,3,3,3
"95720 Jarhoinen  (Pello)",33,16,17,52,0,3,1,1,0,0,0,0,2,2,0,2,3,4,7,2,0,1,2,3
"95750 Orajärvi  (Pello)",124,57,67,55,2,4,5,3,3,0,4,3,3,2,3,9,7,15,9,13,8,16,11,4
"95760 Konttajärvi  (Pello)",112,47,65,53,0,2,7,3,3,1,2,3,1,4,6,9,6,10,14,14,10,8,6,3
"95770 Lankojärvi  (Pello)",198,98,100,51,3,5,13,6,3,1,8,4,6,8,9,10,13,19,24,16,20,12,13,5
"95780 Sirkkakoski  (Pello)",128,60,68,53,2,0,4,2,4,5,3,2,5,2,4,13,16,17,12,10,6,7,9,5
"95790 Lampsijärvi  (Pello)",94,46,48,57,0,1,6,2,0,2,2,1,1,0,5,9,5,15,8,8,9,7,5,8
"95800 Sieppijärvi-Taapajärvi  (Kolari)",503,236,267,50,13,18,18,10,9,8,20,15,19,17,15,29,51,52,45,50,47,33,22,12
"95830 Vaattojärvi  (Kolari)",175,72,103,46,4,7,9,5,5,5,7,7,8,9,8,21,9,12,11,11,19,9,8,1
"95840 Venejärvenkylä  (Kolari)",73,32,41,58,0,0,3,4,0,0,2,0,1,2,1,6,7,9,8,6,6,9,6,3
"95850 Ruokojärvi  (Kolari)",31,12,19,53,1,0,1,0,0,0,2,1,0,1,3,1,4,5,4,2,3,2,0,1
"95860 Pasmajärvi  (Kolari)",43,24,19,54,0,0,1,2,0,2,2,1,1,0,0,3,7,7,6,2,1,1,2,5
"95900 Kolari Keskus  (Kolari)",1856,924,932,46,59,60,80,42,29,50,123,104,76,61,65,139,157,163,191,141,117,101,64,34
"95920 Saaripudas  (Kolari)",167,83,84,50,1,7,5,6,3,4,4,7,8,6,5,12,13,18,17,18,14,12,3,4
"95930 Äkäsjoensuu  (Kolari)",129,63,66,48,2,1,3,4,4,5,11,7,3,3,9,8,11,11,11,15,6,6,7,2
"95940 Tapojärvi  (Muonio)",51,22,29,50,1,0,3,2,1,0,5,0,1,1,2,7,3,5,3,2,7,3,4,1
"95950 Kihlanki-Tapojärvi  (Muonio)",46,17,29,44,1,3,3,2,1,0,3,1,1,1,4,5,2,5,6,3,1,1,2,1
"95970 Äkäslompolo  (Kolari)",550,269,281,39,23,35,39,11,14,9,26,27,45,33,42,42,48,49,46,33,13,6,5,4
"95980 Ylläsjärvi  (Kolari)",254,136,118,34,14,21,17,3,4,4,20,21,33,27,12,12,18,18,17,6,3,2,2,0
"95990 Kurtakko  (Kolari)",78,35,43,49,1,3,3,0,1,2,5,2,5,2,2,11,6,9,5,4,6,5,4,2
"96100 Rovaniemi Keskus  (Rovaniemi)",9560,5398,4162,43,250,303,305,190,154,309,1215,966,620,426,339,519,574,671,589,492,470,445,382,341
"96190 Lapinrinne-Ahokangas  (Rovaniemi)",3888,1931,1957,33,233,317,364,155,105,80,181,272,386,309,221,234,291,216,225,137,72,51,23,16
"96200 Sahanperä-Ratantaus  (Rovaniemi)",4904,2771,2133,43,122,136,150,82,74,150,661,510,326,181,168,241,287,336,327,297,236,258,206,156
"96300 Niemelänkangas-Korvanniemi  (Rovaniemi)",5550,2858,2692,35,199,210,238,117,95,231,1111,743,381,237,221,268,292,294,257,215,151,149,81,60
"96320 Teollisuuskylä  (Rovaniemi)",36,7,29,32,2,0,0,0,0,2,11,5,5,0,1,2,3,3,2,0,0,0,0,0
"96400 Pullinranta-Kiiruna  (Rovaniemi)",3542,1818,1724,41,95,123,210,138,113,144,311,211,161,165,192,270,305,324,221,146,127,115,74,97
"96440 Ounasrinne  (Rovaniemi)",3230,1621,1609,36,137,191,284,97,80,98,260,208,217,230,201,215,230,203,211,165,92,64,33,14
"96460 Pöykkölä  (Rovaniemi)",2628,1339,1289,34,149,207,226,117,78,82,86,166,209,205,157,172,203,209,165,96,46,25,21,9
"96500 Korkalovaara  (Rovaniemi)",5725,2938,2787,41,217,274,340,203,115,142,316,393,378,358,274,347,434,504,452,372,261,158,105,82
"96600 Koskenkylä  (Rovaniemi)",1276,620,656,37,45,74,125,69,49,46,53,48,58,112,69,105,109,84,78,43,45,34,17,13
"96700 Niskanperä  (Rovaniemi)",806,373,433,35,20,53,114,40,33,20,18,17,57,59,61,61,57,84,41,28,18,13,8,4
"96800 Ylikylä-Patosaari  (Rovaniemi)",1615,799,816,35,88,124,154,62,45,39,80,94,119,137,87,115,137,109,66,56,33,45,15,10
"96900 Saarenkylä  (Rovaniemi)",7134,3621,3513,39,280,464,632,323,191,143,216,298,440,462,445,602,594,445,455,355,250,214,158,167
"96910 Syväsenvaara  (Rovaniemi)",2929,1465,1464,40,112,146,190,105,74,74,127,166,208,159,166,201,241,242,228,219,138,88,28,17
"96930 Napapiiri Rovaniemi  (Rovaniemi)",73,33,40,28,10,7,4,2,1,4,8,6,6,5,1,8,1,2,2,1,3,2,0,0
"96960 Someroharju  (Rovaniemi)",116,52,64,27,6,8,5,0,1,0,25,32,13,5,6,6,0,4,3,2,0,0,0,0
"97110 Rautionsaari  (Rovaniemi)",544,281,263,42,15,26,51,37,24,18,20,13,23,27,22,31,39,35,43,27,21,17,23,32
"97130 Hirvas  (Rovaniemi)",788,365,423,38,49,50,63,23,15,7,27,49,68,45,46,65,68,77,47,35,24,13,8,9
"97140 Muurola  (Rovaniemi)",1262,619,643,44,34,62,86,50,26,37,45,41,57,66,57,83,113,127,117,79,49,65,46,22
"97145 Totonvaara  (Rovaniemi)",11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97160 Petäjäinen  (Rovaniemi)",99,49,50,50,3,3,3,2,0,0,0,5,7,5,4,8,12,8,9,14,7,7,1,1
"97170 Jaatila  (Rovaniemi)",164,82,82,47,3,3,8,12,6,4,3,1,9,4,14,15,15,13,14,8,11,13,3,5
"97220 Sinettä  (Rovaniemi)",859,421,438,37,41,53,74,48,31,30,17,37,51,49,51,72,71,63,56,52,27,17,16,3
"97240 Sonka  (Rovaniemi)",295,128,167,55,2,5,13,11,5,3,1,4,6,10,7,15,25,42,36,44,23,20,13,10
"97250 Raanujärvi  (Ylitornio)",208,100,108,51,4,7,8,6,5,5,4,7,8,4,2,19,18,17,25,22,14,14,8,11
"97280 Tapio  (Rovaniemi)",324,144,180,51,12,7,12,7,4,3,7,13,12,11,9,26,29,28,30,46,27,20,13,8
"97290 Marraskoski  (Rovaniemi)",107,50,57,46,3,5,6,4,1,0,4,2,7,6,5,7,6,16,13,7,6,5,2,2
"97310 Patokoski  (Rovaniemi)",150,63,87,51,1,5,4,4,4,1,3,2,10,6,3,14,14,18,23,15,13,5,3,2
"97320 Marrasjärvi  (Rovaniemi)",69,30,39,61,0,1,0,0,0,0,0,0,0,1,3,6,9,7,10,17,7,1,5,2
"97330 Rattosjärvi  (Pello)",55,23,32,60,2,0,0,0,0,0,0,0,3,2,2,4,6,4,5,5,8,7,7,0
"97335 Ruuhivaara  (Pello)",82,38,44,50,0,1,1,2,3,5,3,1,2,3,0,9,14,12,9,4,5,7,1,0
"97340 Meltaus-Jääskö-Perttaus  (Rovaniemi)",314,143,171,57,6,3,9,6,7,1,5,5,4,12,9,25,24,30,37,35,26,33,24,13
"97370 Unarin-Luusua  (Sodankylä)",48,20,28,56,0,0,1,1,2,0,2,2,1,2,0,4,4,6,6,0,6,6,2,3
"97380 Kukasranta  (Sodankylä)",31,14,17,52,0,0,1,1,3,1,0,1,0,0,3,1,3,4,2,2,5,2,2,0
"97390 Kierinki  (Sodankylä)",144,56,88,52,1,4,7,4,4,2,4,4,1,8,2,11,10,16,19,15,11,10,7,4
"97420 Lohiniva  (Kittilä)",444,199,245,52,2,12,24,10,8,5,14,8,12,13,21,29,42,48,52,44,28,44,19,9
"97430 Taapajärvi  (Kolari)",3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97470 Alakylä-Sailehto  (Kittilä)",145,68,77,52,3,2,5,5,5,2,7,2,2,2,3,13,14,20,16,7,14,12,7,4
"97510 Vikajärvi  (Rovaniemi)",189,73,116,49,6,6,5,9,2,2,3,5,12,9,5,10,22,26,21,13,12,12,6,3
"97520 Nampa  (Rovaniemi)",51,26,25,55,0,0,2,3,0,1,2,1,1,0,1,5,5,4,6,6,4,5,3,2
"97530 Nampa-Yli-Nampa  (Rovaniemi)",92,35,57,55,0,4,1,2,0,0,2,4,3,3,4,6,6,11,17,9,2,6,7,5
"97540 Tiainen  (Rovaniemi)",90,39,51,52,4,3,3,2,0,0,0,0,0,2,7,12,7,9,16,6,7,8,4,0
"97580 Misi  (Rovaniemi)",79,34,45,56,1,1,1,2,1,1,3,2,1,2,1,7,8,7,14,6,9,6,4,2
"97590 Raajärvi  (Kemijärvi)",10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97610 Oikarainen  (Rovaniemi)",472,222,250,43,11,22,30,26,14,9,13,22,23,25,29,34,38,53,40,22,24,21,10,6
"97615 Tennirova  (Rovaniemi)",26,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97620 Viiri-Tennirova  (Rovaniemi)",88,43,45,51,2,3,6,2,0,0,0,0,5,3,6,7,9,13,7,9,3,4,8,1
"97625 Vanttauskoski  (Rovaniemi)",348,142,206,49,6,14,25,10,8,4,4,6,11,17,16,19,34,38,26,32,26,25,17,10
"97630 Pekkala  (Rovaniemi)",100,47,53,52,4,2,2,1,1,0,4,4,2,6,1,9,9,11,12,11,7,7,5,2
"97635 Juuniemi  (Rovaniemi)",88,40,48,58,1,0,1,2,0,0,2,3,0,1,3,11,7,12,14,5,12,8,5,1
"97645 Juujärvi  (Kemijärvi)",110,46,64,63,0,1,0,0,0,1,0,3,1,1,4,7,9,11,19,17,5,13,14,4
"97650 Juotas  (Rovaniemi)",140,63,77,53,0,3,6,4,1,1,4,4,6,7,1,6,26,14,18,9,10,10,7,3
"97655 Autti  (Rovaniemi)",165,77,88,56,2,0,6,5,4,4,4,2,4,4,3,9,11,23,21,16,14,17,10,6
"97665 Pohjasperä  (Ranua)",188,76,112,52,1,5,5,8,2,3,2,2,6,5,9,18,21,19,26,17,20,10,8,1
"97670 Kivitaipale  (Rovaniemi)",273,129,144,42,10,20,22,4,5,6,8,8,23,12,14,19,16,31,26,16,11,13,6,3
"97675 Narkaus-Kämät  (Rovaniemi)",156,73,83,49,6,2,6,0,5,5,0,6,9,5,5,7,18,27,26,14,4,5,2,4
"97680 Saari-Kämä  (Rovaniemi)",84,36,48,35,3,3,13,2,2,4,2,6,7,5,5,5,10,5,5,5,0,1,1,0
"97685 Siika-Kämä  (Rovaniemi)",44,20,24,62,0,0,0,0,0,0,1,0,0,1,0,3,7,9,7,3,1,8,3,1
"97690 Sulaoja  (Rovaniemi)",126,57,69,41,4,5,10,7,3,3,9,3,2,6,7,8,18,14,4,8,8,6,0,1
"97700 Ranua Keskus  (Ranua)",3180,1581,1599,42,107,166,300,152,120,77,156,119,104,127,133,177,243,285,249,186,143,129,117,90
"97715 Raiskio  (Ranua)",182,71,111,54,4,1,2,2,3,1,8,8,5,5,5,8,27,25,26,12,18,12,8,2
"97720 Yli-Simo-Raiskio  (Ranua)",90,37,53,50,6,4,1,0,0,2,1,5,2,4,0,3,17,13,6,12,5,6,2,1
"97760 Saariharju  (Ranua)",156,62,94,43,5,4,16,5,5,4,8,1,7,5,13,9,21,7,16,15,4,5,5,1
"97765 Kuha-Impiö-Itäranua  (Ranua)",120,61,59,37,3,8,19,11,4,5,2,3,0,6,1,11,7,9,14,2,2,8,3,2
"97770 Petäjäjärvi  (Ranua)",17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi  (Ranua)",106,51,55,36,9,10,10,4,5,2,6,3,2,7,3,6,6,5,4,10,5,6,1,2
"97785 Kelankylä  (Ranua)",66,24,42,50,0,0,2,2,2,4,3,5,1,0,3,4,7,8,6,7,5,4,3,0
"97810 Suorsa  (Posio)",23,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97815 Pernu-Suorsa  (Posio)",67,26,41,43,2,4,6,4,3,1,1,2,4,4,0,5,3,5,6,4,5,6,1,1
"97820 Perä-Posio  (Posio)",112,52,60,57,0,2,4,3,2,3,5,0,2,2,6,3,6,8,13,12,18,14,6,3
"97840 Lehtiniemi  (Posio)",106,49,57,47,1,4,4,5,1,4,4,2,4,2,7,13,11,8,12,7,8,5,3,1
"97850 Ristilä  (Posio)",91,38,53,61,0,0,1,3,0,0,0,1,2,1,3,5,6,9,17,14,12,9,7,1
"97870 Jumisko  (Posio)",48,20,28,57,0,1,1,1,0,1,0,0,0,2,1,3,5,8,10,7,4,2,2,0
"97880 Nolimo-Jumisko  (Posio)",49,24,25,51,0,1,2,1,2,1,0,0,3,0,4,2,10,7,3,5,1,5,1,1
"97890 Karjalaisenniemi  (Posio)",248,109,139,45,7,12,8,8,4,9,11,10,11,8,14,28,28,16,21,19,14,7,10,3
"97895 Mourujärvi  (Posio)",105,43,62,50,2,0,5,3,2,0,4,3,3,1,5,15,15,11,8,14,9,2,1,2
"97900 Posio Keskus  (Posio)",1960,1005,955,51,34,49,84,63,42,29,57,51,71,65,81,131,171,187,220,186,130,123,115,71
"97920 Suonnankylä  (Posio)",100,39,61,45,1,0,9,4,3,3,2,3,7,6,7,7,6,9,12,9,6,3,2,1
"97925 Tolva  (Posio)",75,34,41,55,0,0,3,1,2,2,3,0,0,0,5,7,8,10,6,9,10,7,1,1
"97940 Lohiranta  (Posio)",88,40,48,50,1,2,3,4,4,1,3,1,1,3,1,9,8,9,11,7,11,6,3,0
"97950 Säikkä  (Posio)",24,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"97960 Kuloharju-Säikkä  (Posio)",101,47,54,54,0,1,4,2,3,1,1,1,3,5,4,8,11,10,14,12,13,5,0,3
"97965 Kynsilä  (Posio)",97,38,59,56,1,2,2,0,2,0,1,2,4,3,6,3,8,7,22,14,7,6,5,2
"97970 Sirniö  (Posio)",78,34,44,54,0,0,4,3,0,1,3,5,0,4,4,2,6,6,6,12,13,4,2,3
"97980 Anetjärvi  (Posio)",146,65,81,48,1,0,8,6,7,7,4,2,2,3,10,11,19,16,16,17,7,6,2,2
"97999 Köngäs  (Kittilä)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"98100 Kemijärvi Keskus  (Kemijärvi)",2728,1463,1265,54,41,59,110,68,45,54,70,72,75,84,102,171,220,252,262,257,239,220,181,146
"98120 Särkikangas  (Kemijärvi)",1856,913,943,50,26,41,78,37,48,46,87,67,57,64,73,124,154,198,225,205,111,115,64,36
"98230 Luusua-Karsimus  (Kemijärvi)",201,81,120,59,2,3,1,1,1,1,7,4,6,2,5,8,25,21,22,28,25,23,11,5
"98310 Karvakko  (Kemijärvi)",570,288,282,49,21,19,27,11,11,13,17,25,21,26,26,30,53,61,50,40,28,24,30,37
"98350 Tapionniemi  (Kemijärvi)",145,67,78,57,0,2,5,2,2,2,0,5,1,2,3,9,19,14,17,22,17,12,7,4
"98360 Vuostimo  (Kemijärvi)",143,61,82,54,1,4,11,1,2,1,1,0,2,4,9,11,10,14,19,15,11,17,8,2
"98400 Isokylä-Ryti-Lehtola  (Kemijärvi)",655,309,346,45,17,24,34,22,18,17,26,27,25,25,29,62,66,59,63,38,40,38,15,10
"98420 Ryti-Lehtola  (Kemijärvi)",130,63,67,52,2,2,4,4,0,3,5,4,1,3,1,15,23,15,13,8,13,5,5,4
"98440 Kallaanvaara  (Kemijärvi)",827,400,427,45,27,24,65,29,18,12,25,41,39,28,52,54,63,56,86,58,71,44,23,12
"98450 Kostamo  (Kemijärvi)",287,129,158,50,3,4,20,7,8,6,6,11,10,7,9,24,28,36,26,19,24,20,15,4
"98500 Pelkosenniemi Keskus  (Pelkosenniemi)",507,234,273,53,7,10,21,9,4,6,17,14,16,20,16,33,43,71,65,50,34,31,26,14
"98510 Saunavaara  (Pelkosenniemi)",52,24,28,57,0,0,0,2,1,1,5,0,0,2,1,4,3,4,4,9,7,3,3,3
"98530 Pyhätunturi  (Pelkosenniemi)",218,95,123,45,7,6,4,3,3,4,10,14,16,14,8,18,21,29,27,21,8,2,3,0
"98550 Suvanto  (Pelkosenniemi)",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"98560 Kairala-Luiro  (Pelkosenniemi)",88,37,51,55,2,0,2,1,1,0,2,2,2,6,4,3,11,14,8,9,7,6,7,1
