"Postal code area","Inhabitants, 2012 (PT)","Labour force, 2012 (PT)","Employed, 2012 (PT)","Unemployed, 2012 (PT)","Persons outside the labour force, 2012 (PT)","Children aged 0 to 14, 2012 (PT)","Students, 2012 (PT)","Pensioners, 2012 (PT)","Others, 2012 (PT)"
"63780 Alastaipale  (Ähtäri)",179,75,69,6,104,28,9,63,4
"63800 Soini Keskus  (Soini)",1850,741,634,107,1109,313,117,620,59
"63830 Keisala  (Soini)",81,39,27,12,42,10,5,25,2
"63880 Kukonkylä  (Soini)",199,94,81,13,105,22,11,68,4
"63890 Hautakylä  (Soini)",133,47,42,5,86,29,12,39,6
"63900 Myllymäki-Vehunkylä  (Ähtäri)",580,264,221,43,316,111,36,153,16
"63910 Inhan Tehtaat  (Ähtäri)",247,125,104,21,122,33,17,63,9
"63920 Inha  (Ähtäri)",374,161,142,19,213,54,33,116,10
"63950 Vehunkylä  (Ähtäri)",51,16,..,..,35,3,2,27,3
"64100 Kristiinankaupunki Keskus  (Kristiinankaupunki)",3054,1337,1240,97,1717,359,215,1039,104
"64140 Tiukka  (Kristiinankaupunki)",541,248,240,8,293,81,34,158,20
"64200 Närpiö Keskus  (Närpiö)",2817,1258,1212,46,1559,369,153,963,74
"64210 Kalax  (Närpiö)",449,222,215,7,227,85,35,98,9
"64220 Yttermark  (Närpiö)",988,531,511,20,457,135,64,240,18
"64230 Närpiön Asemanseutu  (Närpiö)",894,455,433,22,439,131,50,239,19
"64240 Böle  (Närpiö)",249,127,122,5,122,34,18,67,3
"64250 Pjelax  (Närpiö)",354,176,167,9,178,50,23,101,4
"64260 Kaskinen  (Kaskinen)",1444,658,563,95,786,172,81,494,39
"64300 Lapväärtti  (Kristiinankaupunki)",1807,800,757,43,1007,217,125,628,37
"64320 Dagsmark  (Kristiinankaupunki)",497,206,191,15,291,62,37,177,15
"64350 Karijoki Keskus  (Karijoki)",1218,561,511,50,657,145,73,406,33
"64370 Myrkky  (Karijoki)",342,147,129,18,195,40,20,128,7
"64440 Metsälä-Kallträsk  (Kristiinankaupunki)",240,101,90,11,139,23,14,90,12
"64450 Kallträsk  (Kristiinankaupunki)",60,34,28,6,26,..,..,..,..
"64460 Härkmeri  (Kristiinankaupunki)",361,167,159,8,194,35,31,121,7
"64480 Skaftung  (Kristiinankaupunki)",277,104,102,2,173,27,18,117,11
"64490 Siipyy  (Kristiinankaupunki)",193,73,67,6,120,13,8,92,7
"64510 Nämpnäs  (Närpiö)",396,211,208,3,185,60,28,90,7
"64530 Norrnäs  (Närpiö)",272,128,122,6,144,25,17,96,6
"64550 Rangsby  (Närpiö)",270,120,113,7,150,32,15,97,6
"64610 Övermark  (Närpiö)",1186,547,531,16,639,170,61,379,29
"64700 Teuva Keskus  (Teuva)",3574,1468,1327,141,2106,531,217,1266,92
"64720 Perälä  (Teuva)",675,294,261,33,381,111,39,203,28
"64740 Horo  (Teuva)",287,101,88,13,186,36,13,132,5
"64760 Peltola  (Teuva)",393,190,165,25,203,52,24,120,7
"64770 Äystö  (Teuva)",518,237,215,22,281,100,37,129,15
"64810 Vanhakylä  (Isojoki)",262,115,105,10,147,24,10,107,6
"64820 Kärjenkoski  (Isojoki)",199,86,77,9,113,19,13,78,3
"64830 Villamo  (Isojoki)",197,83,74,9,114,24,10,72,8
"64840 Heikkilänjoki  (Isojoki)",57,21,..,..,36,6,4,24,2
"64850 Möykky  (Isojoki)",146,68,65,3,78,25,12,38,3
"64900 Isojoki Keskus  (Isojoki)",1219,493,434,59,726,145,85,463,33
"64930 Kodesjärvi  (Isojoki)",222,89,79,10,133,51,13,65,4
"65100 Vaasa Keskus  (Vaasa)",17119,8451,7766,685,8668,1302,1953,4874,539
"65130 Hietalahti  (Vaasa)",4,4,..,..,0,0,0,0,0
"65170 Vaskiluoto  (Vaasa)",350,205,188,17,145,53,30,51,11
"65200 Palosaari  (Vaasa)",5643,2718,2481,237,2925,433,877,1434,181
"65230 Vetokannas  (Vaasa)",5859,2768,2527,241,3091,1305,555,1061,170
"65280 Gerby  (Vaasa)",6758,3683,3514,169,3075,1559,545,771,200
"65300 Asevelikylä  (Vaasa)",4220,2163,2059,104,2057,1139,250,571,97
"65320 Huutoniemi  (Vaasa)",6294,3178,2892,286,3116,1153,513,1268,182
"65350 Suvilahti  (Vaasa)",3844,1920,1753,167,1924,585,292,950,97
"65370 Ristinummi  (Vaasa)",4608,2186,1858,328,2422,769,356,1106,191
"65380 Vanha Vaasa  (Vaasa)",3479,1737,1579,158,1742,718,285,627,112
"65410 Sundom  (Vaasa)",2423,1184,1143,41,1239,572,162,451,54
"65450 Sulva  (Mustasaari)",1932,971,937,34,961,426,119,375,41
"65460 Tölby-Rimal  (Mustasaari)",315,167,164,3,148,76,13,52,7
"65470 Rimal  (Mustasaari)",47,24,..,..,23,..,..,..,..
"65480 Vikby  (Mustasaari)",279,136,135,1,143,64,12,61,6
"65520 Helsingby  (Mustasaari)",1488,803,758,45,685,309,85,256,35
"65610 Mustasaari Keskus  (Mustasaari)",5785,2879,2746,133,2906,1081,360,1347,118
"65630 Karperö  (Mustasaari)",1244,667,649,18,577,307,83,167,20
"65650 Koskö  (Mustasaari)",271,154,145,9,117,56,15,45,1
"65710 Singsby  (Mustasaari)",619,293,281,12,326,148,40,122,16
"65730 Jungsund  (Mustasaari)",425,230,218,12,195,80,38,70,7
"65760 Iskmo  (Mustasaari)",318,164,159,5,154,54,23,69,8
"65800 Raippaluoto  (Mustasaari)",829,422,404,18,407,144,45,208,10
"65870 Björköby  (Mustasaari)",366,173,165,8,193,40,23,123,7
"65920 Norra Vallgrund-Söderudden  (Mustasaari)",345,169,156,13,176,72,21,74,9
"65930 Södra Vallgrund  (Mustasaari)",366,180,171,9,186,56,17,106,7
"65970 Söderudden  (Mustasaari)",227,93,88,5,134,26,11,89,8
"66100 Maalahti  (Maalahti)",1980,986,929,57,994,339,127,485,43
"66140 Övermalax  (Maalahti)",1583,782,727,55,801,228,108,438,27
"66160 Långåminne  (Maalahti)",331,145,136,9,186,66,19,96,5
"66200 Korsnäs Keskus  (Korsnäs)",827,387,374,13,440,120,62,242,16
"66210 Moikipää  (Korsnäs)",589,275,264,11,314,85,47,164,18
"66220 Bergö  (Maalahti)",484,202,188,14,282,57,35,171,19
"66230 Korsbäck  (Korsnäs)",94,46,43,3,48,10,5,31,2
"66240 Petolahti  (Maalahti)",1077,493,467,26,584,148,72,340,24
"66260 Svarvar  (Maalahti)",111,53,48,5,58,16,1,40,1
"66270 Pirttikylä-Sorvari  (Närpiö)",928,385,369,16,543,114,50,359,20
"66280 Taklax  (Korsnäs)",392,192,183,9,200,61,20,111,8
"66290 Harrström  (Korsnäs)",341,144,136,8,197,44,34,114,5
"66295 Töjby  (Närpiö)",366,178,171,7,188,40,20,119,9
"66300 Jurva Keskus  (Kurikka)",2262,968,863,105,1294,318,160,756,60
"66320 Niemenkylä  (Kurikka)",351,146,129,17,205,43,25,127,10
"66330 Hakko  (Kurikka)",286,107,96,11,179,44,11,111,13
"66340 Sarvijoki  (Kurikka)",379,171,152,19,208,59,23,115,11
"66350 Tainus  (Kurikka)",152,50,39,11,102,22,4,70,6
"66360 Kesti  (Kurikka)",419,185,166,19,234,44,38,146,6
"66370 Närvijoki  (Kurikka)",329,131,113,18,198,39,16,132,11
"66400 Laihia Keskus  (Laihia)",5950,2891,2717,174,3059,1211,325,1391,132
"66420 Ruto  (Laihia)",349,178,169,9,171,68,18,77,8
"66430 Vedenoja  (Laihia)",184,88,80,8,96,37,11,43,5
"66440 Tervajoki  (Isokyrö)",2035,984,913,71,1051,398,137,462,54
"66450 Jakkula  (Laihia)",877,420,392,28,457,155,51,227,24
"66460 Haapala  (Laihia)",355,161,148,13,194,55,23,109,7
"66470 Jukaja-Jokisalo  (Laihia)",349,160,148,12,189,60,20,98,11
"66500 Vähäkyrö Keskus  (Vaasa)",2427,1072,985,87,1355,445,156,701,53
"66510 Merikaarto  (Vaasa)",1250,629,583,46,621,288,82,216,35
"66520 Veikkaala  (Mustasaari)",573,289,273,16,284,94,40,141,9
"66530 Koivulahti  (Mustasaari)",1757,869,849,20,888,381,99,381,27
"66540 Petsmo  (Mustasaari)",541,284,263,21,257,84,26,136,11
"66550 Västerhankmo  (Mustasaari)",315,162,157,5,153,36,31,74,12
"66560 Österhankmo  (Mustasaari)",234,110,107,3,124,47,19,55,3
"66580 Kuni  (Mustasaari)",403,197,188,9,206,86,25,85,10
"66590 Vassor  (Mustasaari)",160,93,90,3,67,25,7,33,2
"66600 Vöyri Keskus  (Vöyri)",2774,1310,1271,39,1464,473,164,777,50
"66640 Maksamaa  (Vöyri)",1067,554,530,24,513,173,62,248,30
"66660 Bertby  (Vöyri)",146,83,81,2,63,28,8,23,4
"66680 Kaurajärvi  (Vöyri)",91,52,50,2,39,7,6,25,1
"66710 Kaitsor  (Vöyri)",272,134,127,7,138,62,12,57,7
"66730 Oxkangar  (Vöyri)",67,28,..,..,39,8,4,27,0
"66800 Oravainen Keskus  (Vöyri)",978,432,409,23,546,159,74,280,33
"66810 Kimo  (Vöyri)",334,157,153,4,177,52,26,82,17
"66820 Komossa  (Vöyri)",236,100,97,3,136,41,16,73,6
"66830 Oravaisten Tehdas  (Vöyri)",493,245,230,15,248,70,44,117,17
"66840 Pensala  (Uusikaarlepyy)",373,191,183,8,182,57,33,87,5
"66850 Jepua  (Uusikaarlepyy)",987,466,440,26,521,148,68,271,34
"66900 Uusikaarlepyy Keskus  (Uusikaarlepyy)",3973,1844,1763,81,2129,717,259,1029,124
"66910 Soklot  (Uusikaarlepyy)",448,252,249,3,196,114,16,57,9
"66930 Kovjoki  (Uusikaarlepyy)",246,126,124,2,120,45,18,55,2
"66950 Munsala  (Uusikaarlepyy)",941,465,448,17,476,159,33,250,34
"66970 Hirvlax  (Uusikaarlepyy)",512,232,217,15,280,83,26,160,11
"66980 Monå  (Uusikaarlepyy)",124,62,58,4,62,20,3,38,1
"66999 Kaukaluoto  (Mustasaari)",64,27,..,..,37,5,2,27,3
"67100 Kokkola Keskus  (Kokkola)",10056,4662,4102,560,5394,1162,903,2984,345
"67200 Kiviniitty-Tullimäki  (Kokkola)",4245,2002,1800,202,2243,602,345,1164,132
"67300 Halkokari  (Kokkola)",3864,1876,1748,128,1988,671,317,888,112
"67400 Rytimäki  (Kokkola)",4394,2106,1985,121,2288,1122,347,693,126
"67410 Vitsari  (Kokkola)",803,375,350,25,428,153,68,185,22
"67500 Sokoja  (Kokkola)",1103,529,504,25,574,242,69,230,33
"67600 Linnusperä-Kaustari  (Kokkola)",3067,1371,1282,89,1696,826,235,549,86
"67700 Kirkonmäki-Isokylä  (Kokkola)",4814,2276,2113,163,2538,1242,337,838,121
"67800 Koivuhaka  (Kokkola)",3721,1593,1309,284,2128,669,291,1017,151
"67900 Ykspihjala  (Kokkola)",1373,630,566,64,743,255,97,348,43
"68100 Himanka Keskus  (Kalajoki)",2666,1188,1073,115,1478,439,202,771,66
"68150 Hillilä  (Kalajoki)",323,150,134,16,173,46,17,100,10
"68210 Marinkainen  (Kokkola)",950,437,409,28,513,180,73,242,18
"68220 Karhi  (Kokkola)",140,66,62,4,74,21,17,34,2
"68230 Lohtaja Keskus  (Kokkola)",1177,543,501,42,634,195,86,328,25
"68240 Ala-Viirre  (Kokkola)",358,156,145,11,202,69,19,107,7
"68300 Kälviä Keskus  (Kokkola)",3846,1736,1597,139,2110,825,280,899,106
"68320 Ruotsalo  (Kokkola)",767,381,348,33,386,181,50,137,18
"68370 Ullava Keskus  (Kokkola)",418,174,157,17,244,83,31,122,8
"68380 Yli-Ullava  (Kokkola)",357,170,162,8,187,53,30,101,3
"68390 Rahkonen  (Kokkola)",143,63,58,5,80,22,13,39,6
"68410 Alaveteli  (Kruunupyy)",1637,774,739,35,863,309,107,409,38
"68500 Kruunupyy Keskus  (Kruunupyy)",2904,1336,1266,70,1568,533,201,748,86
"68530 Lepplax  (Pedersören kunta)",560,246,239,7,314,198,35,63,18
"68550 Öja  (Kokkola)",767,368,347,21,399,120,53,209,17
"68555 Bosund  (Luoto)",988,432,415,17,556,318,78,140,20
"68560 Eugmo  (Luoto)",975,392,374,18,583,336,87,119,41
"68570 Luoto  (Luoto)",2151,937,897,40,1214,608,155,383,68
"68580 Furuholmen  (Luoto)",836,397,385,12,439,197,80,140,22
"68600 Pietarsaari Keskus  (Pietarsaari)",11735,5341,4900,441,6394,1951,856,3158,429
"68620 Skutnäs-Västermalm  (Pietarsaari)",4846,2267,2080,187,2579,841,385,1214,139
"68630 Kyrkostrand  (Pietarsaari)",2604,1305,1227,78,1299,515,188,533,63
"68660 Östermalm-Björnholmen  (Pietarsaari)",2247,943,842,101,1304,320,122,767,95
"68690 Sundby  (Pedersören kunta)",358,182,171,11,176,59,27,84,6
"68700 Teerijärvi  (Kruunupyy)",1803,876,826,50,927,291,120,483,33
"68750 Småbönders  (Kruunupyy)",291,122,114,8,169,45,28,90,6
"68800 Kolppi  (Pedersören kunta)",1206,597,576,21,609,271,113,199,26
"68810 Ytteresse  (Pedersören kunta)",1574,684,670,14,890,537,140,165,48
"68820 Ähtävä  (Pedersören kunta)",1138,520,509,11,618,244,89,254,31
"68830 Bäckby  (Pedersören kunta)",151,69,69,0,82,28,12,37,5
"68840 Nederlappfors  (Pedersören kunta)",344,158,151,7,186,55,26,100,5
"68870 Edsevö  (Pedersören kunta)",548,237,218,19,311,132,34,130,15
"68910 Pännäinen  (Pedersören kunta)",1252,595,573,22,657,275,63,296,23
"68920 Forsby  (Pedersören kunta)",479,228,225,3,251,113,33,98,7
"68930 Purmo  (Pedersören kunta)",690,330,320,10,360,143,52,160,5
"68940 Lillby  (Pedersören kunta)",504,238,233,5,266,93,38,130,5
"68970 Överpurmo  (Pedersören kunta)",226,105,101,4,121,25,16,77,3
"68999 Rita  (Kokkola)",101,46,45,1,55,18,6,26,5
"69100 Kannus Keskus  (Kannus)",5161,2319,2105,214,2842,1007,424,1283,128
"69150 Eskola  (Kannus)",477,223,194,29,254,69,37,135,13
"69170 Yli-Kannus  (Kannus)",291,136,129,7,155,59,23,68,5
"69300 Toholampi Keskus  (Toholampi)",2207,900,825,75,1307,417,168,651,71
"69310 Laitala  (Toholampi)",383,179,166,13,204,90,42,62,10
"69330 Määttälä  (Toholampi)",150,64,61,3,86,26,8,50,2
"69340 Purontaka  (Toholampi)",169,67,65,2,102,40,14,47,1
"69410 Sykäräinen  (Toholampi)",505,225,210,15,280,85,45,129,21
"69420 Syri  (Lestijärvi)",69,32,30,2,37,10,10,16,1
"69440 Lestijärvi Keskus  (Lestijärvi)",506,208,190,18,298,59,35,183,21
"69450 Yli-Lesti  (Lestijärvi)",223,92,80,12,131,36,17,72,6
"69510 Halsua Keskus-Marjusaari  (Halsua)",854,374,341,33,480,121,63,281,15
"69550 Kanala  (Halsua)",94,40,36,4,54,9,4,40,1
"69570 Karvonen  (Halsua)",298,130,119,11,168,50,20,90,8
"69600 Kaustinen Keskus  (Kaustinen)",4017,1973,1843,130,2044,742,258,930,114
"69660 Köyhäjoki  (Kaustinen)",256,115,112,3,141,38,19,78,6
"69700 Veteli Keskus  (Veteli)",1465,672,624,48,793,245,84,419,45
"69730 Tunkkari  (Veteli)",453,224,211,13,229,78,34,108,9
"69750 Sillanpää  (Veteli)",208,97,91,6,111,37,17,52,5
"69820 Räyrinki  (Veteli)",704,305,282,23,399,97,44,243,15
"69830 Pulkkinen  (Veteli)",280,111,101,10,169,48,17,100,4
"69850 Patana  (Veteli)",234,105,97,8,129,38,21,60,10
"69910 Kivikangas  (Perho)",54,26,..,..,28,..,..,..,..
"69920 Oksakoski-Kivikangas  (Perho)",542,220,200,20,322,141,27,137,17
"69950 Perho Keskus-Salamajärvi  (Perho)",1327,531,464,67,796,297,92,348,59
"69970 Salamajärvi  (Perho)",36,19,..,..,17,..,..,..,..
"69980 Möttönen  (Perho)",975,354,327,27,621,307,88,196,30
"70100 Kuopio Keskus  (Kuopio)",11671,5520,4994,526,6151,811,1152,3853,335
"70110 Etu-Niirala  (Kuopio)",3558,1786,1588,198,1772,122,514,1043,93
"70150 Neulamäki  (Kuopio)",5408,2945,2530,415,2463,570,885,818,190
"70200 Puijonlaakso  (Kuopio)",6606,2961,2704,257,3645,667,875,1937,166
"70210 Kuopion Keskussairaala-alue  (Kuopio)",104,16,..,..,88,0,1,87,0
"70240 Niuvaniemen Sairaala-alue  (Kuopio)",131,71,66,5,60,12,8,38,2
"70260 Julkula  (Kuopio)",2584,1366,1282,84,1218,497,179,496,46
"70280 Länsi-Puijo  (Kuopio)",2096,1026,902,124,1070,310,188,507,65
"70300 Linnanpelto  (Kuopio)",923,465,429,36,458,154,69,210,25
"70340 Inkilänmäki  (Kuopio)",3157,1437,1251,186,1720,424,279,905,112
"70400 Kettulanlahti  (Kuopio)",767,348,326,22,419,126,74,201,18
"70420 Päiväranta  (Kuopio)",2585,1195,1070,125,1390,479,237,589,85
"70460 Saarijärvi  (Kuopio)",4065,1957,1691,266,2108,525,306,1155,122
"70500 Männistö  (Kuopio)",6649,3094,2669,425,3555,578,642,2113,222
"70600 Niirala-Huuhanmäki  (Kuopio)",3244,1654,1545,109,1590,350,503,674,63
"70620 Haapaniemi  (Kuopio)",2322,1137,995,142,1185,258,213,655,59
"70700 Särkiniemi  (Kuopio)",3917,1859,1649,210,2058,667,473,782,136
"70780 Jynkkä  (Kuopio)",4998,2543,2268,275,2455,815,426,1071,143
"70800 Pitkälahti  (Kuopio)",3324,1834,1619,215,1490,684,231,459,116
"70820 Litmanen  (Kuopio)",12267,6291,5479,812,5976,2966,1175,1397,438
"70840 Jynkänmäki  (Kuopio)",4368,2317,2203,114,2051,1363,244,375,69
"70870 Hiltulanlahti  (Kuopio)",2477,1252,1155,97,1225,578,166,422,59
"70900 Toivala  (Siilinjärvi)",2933,1531,1434,97,1402,742,233,377,50
"70910 Vuorela  (Siilinjärvi)",2946,1510,1381,129,1436,499,210,671,56
"70940 Jännevirta  (Kuopio)",592,288,276,12,304,132,42,116,14
"71130 Kortejoki  (Kuopio)",583,257,235,22,326,96,24,188,18
"71150 Vartiala  (Kuopio)",624,279,257,22,345,132,35,161,17
"71160 Riistavesi  (Kuopio)",1510,708,637,71,802,264,80,426,32
"71170 Laukka-aho  (Tuusniemi)",128,49,37,12,79,27,7,41,4
"71200 Tuusniemi Keskus  (Tuusniemi)",1645,625,536,89,1020,166,93,708,53
"71210 Tuusjärvi  (Tuusniemi)",245,123,111,12,122,38,8,71,5
"71240 Paakkila  (Tuusniemi)",246,83,73,10,163,41,24,87,11
"71260 Juurikkamäki  (Tuusniemi)",155,55,46,9,100,27,12,56,5
"71280 Kosula  (Tuusniemi)",239,95,80,15,144,14,9,113,8
"71310 Vehmersalmi Keskus  (Kuopio)",1313,517,458,59,796,165,62,536,33
"71330 Räsälä  (Kuopio)",330,163,142,21,167,42,18,94,13
"71360 Litmaniemi  (Kuopio)",194,77,66,11,117,30,11,69,7
"71380 Mustinlahti  (Kuopio)",162,71,58,13,91,9,4,71,7
"71460 Paukarlahti  (Leppävirta)",485,245,220,25,240,115,26,90,9
"71470 Oravikoski  (Leppävirta)",424,207,185,22,217,75,23,104,15
"71480 Kurkimäki  (Kuopio)",1111,543,515,28,568,348,76,122,22
"71490 Airaksela  (Kuopio)",272,128,117,11,144,59,21,59,5
"71520 Kaislastenlahti  (Kuopio)",303,166,154,12,137,64,19,48,6
"71570 Syvänniemi  (Kuopio)",1335,694,640,54,641,339,89,185,28
"71610 Salonkulma  (Kuopio)",5,3,..,..,2,..,..,..,..
"71640 Talluskylä  (Tervo)",237,114,99,15,123,13,8,95,7
"71650 Hirvilahti-Salonkulma  (Kuopio)",477,233,213,20,244,79,23,132,10
"71660 Leinolanlahti  (Maaninka)",116,50,39,11,66,15,10,38,3
"71670 Kurolanlahti  (Maaninka)",102,41,36,5,61,9,2,45,5
"71680 Pulkonkoski-Saarinen  (Maaninka)",226,118,108,10,108,30,14,60,4
"71690 Varpasmaa  (Maaninka)",19,6,..,..,13,..,..,..,..
"71720 Käärmelahti  (Maaninka)",636,324,305,19,312,180,41,83,8
"71730 Kinnulanlahti  (Maaninka)",665,326,298,28,339,125,51,149,14
"71740 Tavinsalmi  (Maaninka)",101,47,41,6,54,10,7,34,3
"71745 Haatala  (Maaninka)",31,16,..,..,15,..,..,..,..
"71750 Maaninka Keskus  (Maaninka)",1173,445,401,44,728,152,45,497,34
"71760 Ahkionlahti-Vianta  (Maaninka)",289,129,116,13,160,48,11,93,8
"71775 Tuovilanlahti-Haatala  (Maaninka)",434,194,172,22,240,80,25,120,15
"71800 Siilinjärvi Keskus  (Siilinjärvi)",10387,4752,4370,382,5635,2040,755,2600,240
"71820 Pöljä  (Siilinjärvi)",843,395,360,35,448,211,58,152,27
"71840 Kuuslahti  (Siilinjärvi)",559,283,260,23,276,113,46,109,8
"71850 Leppäkaarre  (Siilinjärvi)",2128,1106,1018,88,1022,394,153,419,56
"71870 Harjamäki  (Siilinjärvi)",478,222,204,18,256,147,34,61,14
"71890 Hamula  (Siilinjärvi)",905,442,411,31,463,228,54,158,23
"71910 Alapitkä  (Lapinlahti)",832,415,354,61,417,139,61,193,24
"71920 Pajujärvi  (Lapinlahti)",428,191,169,22,237,93,21,112,11
"71950 Lammasaho  (Kuopio)",132,65,61,4,67,22,13,29,3
"71960 Lukkarila  (Lapinlahti)",244,101,88,13,143,35,20,82,6
"72100 Karttula Keskus  (Kuopio)",1759,719,637,82,1040,251,102,621,66
"72140 Itä-Karttula-Riuttasenpää  (Kuopio)",33,16,..,..,17,..,..,..,..
"72210 Tervo Keskus-Eliaksela  (Tervo)",1215,479,428,51,736,136,74,484,42
"72220 Eliaksela  (Tervo)",70,26,..,..,44,6,5,28,5
"72300 Vesanto Keskus  (Vesanto)",1372,494,419,75,878,165,62,616,35
"72310 Niinivesi  (Vesanto)",260,110,102,8,150,27,14,105,4
"72330 Tiitilänkylä  (Vesanto)",123,43,40,3,80,17,6,52,5
"72350 Pienola  (Vesanto)",316,131,115,16,185,32,22,119,12
"72360 Närhilä  (Vesanto)",106,39,33,6,67,4,8,52,3
"72380 Horontaipale  (Vesanto)",131,58,52,6,73,21,8,42,2
"72400 Pielavesi Keskus-Jylänki  (Pielavesi)",2926,1055,908,147,1871,418,171,1200,82
"72430 Kumpula  (Pielavesi)",232,103,84,19,129,31,17,73,8
"72490 Saarinen  (Maaninka)",21,5,..,..,16,..,..,..,..
"72510 Jokijärvi  (Pielavesi)",117,47,34,13,70,14,4,50,2
"72530 Säviäntaipale  (Pielavesi)",239,104,93,11,135,30,9,88,8
"72550 Säviä  (Pielavesi)",299,101,90,11,198,47,15,124,12
"72570 Vuorikylä  (Pielavesi)",118,52,48,4,66,20,4,41,1
"72600 Keitele Keskus  (Keitele)",2103,921,801,120,1182,279,90,744,69
"72630 Kuusela-Rajala  (Keitele)",96,54,45,9,42,12,6,23,1
"72710 Vaaraslahti  (Pielavesi)",463,189,165,24,274,84,39,140,11
"72740 Laukkala  (Pielavesi)",156,55,52,3,101,16,6,73,6
"72810 Jylhänkylä  (Pielavesi)",152,48,43,5,104,33,11,53,7
"72840 Saarela  (Pielavesi)",115,46,39,7,69,14,5,49,1
"72930 Tossavanlahti  (Keitele)",108,42,34,8,66,10,6,47,3
"72950 Porttila  (Keitele)",91,37,34,3,54,8,9,36,1
"72980 Petäjäkylä  (Pielavesi)",80,36,34,2,44,4,3,36,1
"73100 Lapinlahti Keskus  (Lapinlahti)",5110,2265,1952,313,2845,846,339,1538,122
"73110 Mäntylahti-Karvasalmi  (Lapinlahti)",298,126,107,19,172,63,21,81,7
"73120 Nerkoo-Horsmanmäki  (Lapinlahti)",552,258,234,24,294,112,49,116,17
"73200 Varpaisjärvi Keskus  (Lapinlahti)",1913,755,627,128,1158,272,119,725,42
"73230 Syvärinpää  (Lapinlahti)",358,169,153,16,189,58,23,104,4
"73250 Korpijärvi  (Lapinlahti)",226,90,79,11,136,30,14,89,3
"73300 Nilsiä Keskus  (Kuopio)",3237,1236,1098,138,2001,433,150,1317,101
"73310 Tahkovuori  (Kuopio)",105,57,54,3,48,12,13,17,6
"73320 Reittiö  (Kuopio)",1328,627,565,62,701,218,83,353,47
"73350 Haluna  (Kuopio)",437,211,192,19,226,82,28,111,5
"73360 Pajulahti  (Kuopio)",625,276,259,17,349,142,34,155,18
"73410 Pieksänkoski  (Kuopio)",248,102,96,6,146,34,13,84,15
"73460 Muuruvesi  (Juankoski)",745,320,276,44,425,97,41,262,25
"73470 Västinniemi  (Juankoski)",302,160,143,17,142,41,15,74,12
"73500 Juankoski Keskus  (Juankoski)",3023,1308,1154,154,1715,380,151,1124,60
"73600 Kaavi Keskus  (Kaavi)",2215,843,733,110,1372,290,113,901,68
"73620 Kortteinen-Rasilampi  (Kaavi)",291,116,102,14,175,41,21,101,12
"73640 Sivakkavaara  (Kaavi)",137,47,40,7,90,20,4,59,7
"73645 Niinivaara-Onnivaara  (Kaavi)",84,35,30,5,49,6,2,35,6
"73670 Luikonlahti  (Kaavi)",540,200,159,41,340,93,23,194,30
"73710 Viitaniemi  (Juankoski)",170,86,76,10,84,9,9,61,5
"73730 Losomäki  (Juankoski)",76,30,23,7,46,3,3,38,2
"73770 Säyneinen-Ala-Siikajärvi  (Juankoski)",579,242,209,33,337,74,32,218,13
"73810 Palonurmi-Aholansaari  (Kuopio)",323,143,129,14,180,49,8,114,9
"73830 Keski-Siikajärvi  (Kuopio)",281,104,98,6,177,53,19,99,6
"73850 Ala-Luosta-Riitasalo  (Rautavaara)",99,47,45,2,52,9,4,35,4
"73860 Pykälikkö  (Rautavaara)",.,.,.,.,.,.,.,.,.
"73900 Rautavaara Keskus  (Rautavaara)",1418,504,422,82,914,149,52,662,51
"73970 Riitasalo  (Rautavaara)",17,5,..,..,12,..,..,..,..
"73990 Kangaslahti  (Rautavaara)",152,60,49,11,92,19,9,58,6
"74100 Iisalmi Keskus, Eteläinen  (Iisalmi)",3811,1566,1317,249,2245,313,276,1557,99
"74120 Iisalmi Keskus Pohjoinen  (Iisalmi)",6622,3114,2700,414,3508,951,466,1944,147
"74130 Kihmula  (Iisalmi)",4935,2407,2035,372,2528,846,390,1149,143
"74140 Ritoniemi  (Iisalmi)",1241,618,552,66,623,250,75,263,35
"74150 Laidunmäki  (Iisalmi)",1079,511,449,62,568,179,84,270,35
"74160 Koljonvirta  (Iisalmi)",1007,510,463,47,497,191,59,217,30
"74170 Soinlahti  (Iisalmi)",911,434,391,43,477,196,60,192,29
"74200 Vieremä Keskus  (Vieremä)",2443,1084,926,158,1359,358,161,770,70
"74230 Salahmi  (Vieremä)",441,206,188,18,235,77,35,105,18
"74240 Marttisenjärvi  (Vieremä)",165,72,58,14,93,37,5,46,5
"74250 Nissilä  (Vieremä)",127,49,39,10,78,8,3,65,2
"74270 Kauppilanmäki  (Vieremä)",517,246,227,19,271,87,35,138,11
"74300 Sonkajärvi Keskus  (Sonkajärvi)",2896,1230,1020,210,1666,421,208,962,75
"74340 Sukeva-Kainuunmäki  (Sonkajärvi)",802,298,233,65,504,108,44,324,28
"74345 Kalliosuo  (Sonkajärvi)",93,47,29,18,46,11,2,29,4
"74360 Sonkakoski  (Sonkajärvi)",193,83,74,9,110,30,17,56,7
"74380 Jyrkkä  (Sonkajärvi)",88,33,25,8,55,7,2,43,3
"74390 Laakajärvi  (Sotkamo)",78,34,30,4,44,6,4,32,2
"74420 Hernejärvi  (Sonkajärvi)",306,150,135,15,156,45,17,84,10
"74470 Paloinen  (Lapinlahti)",183,76,66,10,107,30,10,60,7
"74490 Koirakoski  (Sonkajärvi)",130,49,38,11,81,14,4,60,3
