"Postal code area","Aged 18 or over, total, 2012 (KO)","Basic level studies, 2012 (KO)","With education, total, 2012 (KO)","Matriculation examination, 2012 (KO)","Vocational diploma, 2012 (KO)","Academic degree - Lower level university degree, 2012 (KO)","Academic degree - Higher level university degree, 2012 (KO)"
"66210 Moikipää  (Korsnäs)",483,154,329,28,226,52,23
"66220 Bergö  (Maalahti)",406,166,240,15,177,31,17
"66230 Korsbäck  (Korsnäs)",81,28,53,1,47,4,1
"66240 Petolahti  (Maalahti)",889,317,572,42,439,60,31
"66260 Svarvar  (Maalahti)",94,43,51,3,38,9,1
"66270 Pirttikylä-Sorvari  (Närpiö)",784,308,476,24,380,52,20
"66280 Taklax  (Korsnäs)",320,134,186,12,150,17,7
"66290 Harrström  (Korsnäs)",286,144,142,15,104,15,8
"66295 Töjby  (Närpiö)",317,145,172,11,132,16,13
"66300 Jurva Keskus  (Kurikka)",1887,668,1219,76,973,107,63
"66320 Niemenkylä  (Kurikka)",294,129,165,11,127,19,8
"66330 Hakko  (Kurikka)",235,115,120,4,104,9,3
"66340 Sarvijoki  (Kurikka)",311,114,197,14,159,22,2
"66350 Tainus  (Kurikka)",128,64,64,2,55,5,2
"66360 Kesti  (Kurikka)",358,117,241,13,201,22,5
"66370 Närvijoki  (Kurikka)",279,125,154,5,136,8,5
"66400 Laihia Keskus  (Laihia)",4562,1291,3271,183,2216,536,336
"66420 Ruto  (Laihia)",272,77,195,12,151,21,11
"66430 Vedenoja  (Laihia)",142,50,92,6,72,9,5
"66440 Tervajoki  (Isokyrö)",1552,461,1091,63,874,107,47
"66450 Jakkula  (Laihia)",690,231,459,24,343,60,32
"66460 Haapala  (Laihia)",290,118,172,13,131,19,9
"66470 Jukaja-Jokisalo  (Laihia)",278,118,160,8,127,13,12
"66500 Vähäkyrö Keskus  (Vaasa)",1883,699,1184,49,954,119,62
"66510 Merikaarto  (Vaasa)",911,217,694,39,503,106,46
"66520 Veikkaala  (Mustasaari)",454,123,331,19,236,46,30
"66530 Koivulahti  (Mustasaari)",1314,267,1047,63,689,179,116
"66540 Petsmo  (Mustasaari)",446,135,311,22,217,48,24
"66550 Västerhankmo  (Mustasaari)",260,65,195,12,141,28,14
"66560 Österhankmo  (Mustasaari)",174,40,134,8,103,15,8
"66580 Kuni  (Mustasaari)",302,56,246,11,170,45,20
"66590 Vassor  (Mustasaari)",131,33,98,5,69,14,10
"66600 Vöyri Keskus  (Vöyri)",2203,667,1536,104,1074,190,168
"66640 Maksamaa  (Vöyri)",860,322,538,34,403,66,35
"66660 Bertby  (Vöyri)",117,38,79,7,52,16,4
"66680 Kaurajärvi  (Vöyri)",81,37,44,5,30,8,1
"66710 Kaitsor  (Vöyri)",203,66,137,6,97,14,20
"66730 Oxkangar  (Vöyri)",56,28,28,2,22,4,0
"66800 Oravainen Keskus  (Vöyri)",769,276,493,33,354,66,40
"66810 Kimo  (Vöyri)",266,102,164,17,124,17,6
"66820 Komossa  (Vöyri)",182,57,125,9,102,10,4
"66830 Oravaisten Tehdas  (Vöyri)",399,159,240,10,192,26,12
"66840 Pensala  (Uusikaarlepyy)",295,101,194,9,162,18,5
"66850 Jepua  (Uusikaarlepyy)",797,304,493,41,374,53,25
"66900 Uusikaarlepyy Keskus  (Uusikaarlepyy)",3097,1041,2056,137,1383,324,212
"66910 Soklot  (Uusikaarlepyy)",326,76,250,17,189,31,13
"66930 Kovjoki  (Uusikaarlepyy)",192,80,112,6,93,6,7
"66950 Munsala  (Uusikaarlepyy)",763,287,476,24,380,51,21
"66970 Hirvlax  (Uusikaarlepyy)",414,156,258,15,191,34,18
"66980 Monå  (Uusikaarlepyy)",103,45,58,3,49,2,4
"66999 Kaukaluoto  (Mustasaari)",58,29,29,2,24,2,1
"67100 Kokkola Keskus  (Kokkola)",8639,2612,6027,657,3840,931,599
"67200 Kiviniitty-Tullimäki  (Kokkola)",3510,995,2515,246,1614,364,291
"67300 Halkokari  (Kokkola)",3022,741,2281,150,1553,318,260
"67400 Rytimäki  (Kokkola)",3068,679,2389,139,1620,392,238
"67410 Vitsari  (Kokkola)",606,209,397,23,297,53,24
"67500 Sokoja  (Kokkola)",815,251,564,26,436,58,44
"67600 Linnusperä-Kaustari  (Kokkola)",2070,562,1508,80,1057,247,124
"67700 Kirkonmäki-Isokylä  (Kokkola)",3381,815,2566,135,1779,390,262
"67800 Koivuhaka  (Kokkola)",2935,982,1953,103,1613,178,59
"67900 Ykspihjala  (Kokkola)",1059,385,674,23,551,67,33
"68100 Himanka Keskus  (Kalajoki)",2121,767,1354,61,1096,135,62
"68150 Hillilä  (Kalajoki)",263,98,165,8,140,12,5
"68210 Marinkainen  (Kokkola)",725,247,478,20,402,41,15
"68220 Karhi  (Kokkola)",113,34,79,3,61,13,2
"68230 Lohtaja Keskus  (Kokkola)",923,327,596,30,464,63,39
"68240 Ala-Viirre  (Kokkola)",281,118,163,12,130,16,5
"68300 Kälviä Keskus  (Kokkola)",2864,860,2004,92,1517,254,141
"68320 Ruotsalo  (Kokkola)",557,149,408,21,316,49,22
"68370 Ullava Keskus  (Kokkola)",312,138,174,10,142,15,7
"68380 Yli-Ullava  (Kokkola)",286,138,148,10,121,14,3
"68390 Rahkonen  (Kokkola)",112,39,73,4,58,8,3
"68410 Alaveteli  (Kruunupyy)",1267,447,820,52,580,122,66
"68500 Kruunupyy Keskus  (Kruunupyy)",2261,802,1459,121,1020,196,122
"68530 Lepplax  (Pedersören kunta)",333,108,225,10,182,27,6
"68550 Öja  (Kokkola)",615,195,420,23,299,62,36
"68555 Bosund  (Luoto)",616,174,442,24,355,40,23
"68560 Eugmo  (Luoto)",578,206,372,18,313,30,11
"68570 Luoto  (Luoto)",1444,427,1017,74,756,120,67
"68580 Furuholmen  (Luoto)",583,143,440,36,327,52,25
"68600 Pietarsaari Keskus  (Pietarsaari)",9344,3179,6165,504,4174,855,632
"68620 Skutnäs-Västermalm  (Pietarsaari)",3787,1140,2647,235,1734,389,289
"68630 Kyrkostrand  (Pietarsaari)",1984,540,1444,100,985,201,158
"68660 Östermalm-Björnholmen  (Pietarsaari)",1861,811,1050,48,843,98,61
"68690 Sundby  (Pedersören kunta)",283,83,200,4,157,27,12
"68700 Teerijärvi  (Kruunupyy)",1438,521,917,63,681,114,59
"68750 Småbönders  (Kruunupyy)",231,103,128,15,87,17,9
"68800 Kolppi  (Pedersören kunta)",859,291,568,47,443,52,26
"68810 Ytteresse  (Pedersören kunta)",930,292,638,28,532,62,16
"68820 Ähtävä  (Pedersören kunta)",838,237,601,40,452,67,42
"68830 Bäckby  (Pedersören kunta)",114,41,73,4,59,10,0
"68840 Nederlappfors  (Pedersören kunta)",272,111,161,9,120,21,11
"68870 Edsevö  (Pedersören kunta)",397,141,256,13,201,27,15
"68910 Pännäinen  (Pedersören kunta)",936,258,678,35,485,90,68
"68920 Forsby  (Pedersören kunta)",349,93,256,15,195,28,18
"68930 Purmo  (Pedersören kunta)",518,162,356,18,261,44,33
"68940 Lillby  (Pedersören kunta)",384,149,235,10,189,19,17
"68970 Överpurmo  (Pedersören kunta)",191,81,110,4,89,12,5
"68999 Rita  (Kokkola)",78,33,45,4,35,5,1
"69100 Kannus Keskus  (Kannus)",3911,1272,2639,147,2066,275,151
"69150 Eskola  (Kannus)",386,148,238,18,198,16,6
"69170 Yli-Kannus  (Kannus)",216,72,144,10,112,17,5
"69300 Toholampi Keskus  (Toholampi)",1700,593,1107,70,844,129,64
"69310 Laitala  (Toholampi)",277,85,192,26,138,20,8
"69330 Määttälä  (Toholampi)",117,50,67,6,49,7,5
"69340 Purontaka  (Toholampi)",118,47,71,5,56,7,3
"69410 Sykäräinen  (Toholampi)",401,167,234,20,188,23,3
"69420 Syri  (Lestijärvi)",54,24,30,4,18,6,2
"69440 Lestijärvi Keskus  (Lestijärvi)",430,173,257,36,172,27,22
"69450 Yli-Lesti  (Lestijärvi)",176,83,93,9,72,9,3
"69510 Halsua Keskus-Marjusaari  (Halsua)",697,292,405,30,316,36,23
"69550 Kanala  (Halsua)",81,42,39,1,34,2,2
"69570 Karvonen  (Halsua)",234,97,137,11,108,14,4
"69600 Kaustinen Keskus  (Kaustinen)",3137,1051,2086,122,1548,297,119
"69660 Köyhäjoki  (Kaustinen)",206,105,101,10,74,13,4
"69700 Veteli Keskus  (Veteli)",1179,372,807,39,611,95,62
"69730 Tunkkari  (Veteli)",353,76,277,17,207,33,20
"69750 Sillanpää  (Veteli)",161,62,99,3,87,7,2
"69820 Räyrinki  (Veteli)",585,249,336,23,259,39,15
"69830 Pulkkinen  (Veteli)",225,99,126,6,108,11,1
"69850 Patana  (Veteli)",184,71,113,7,94,10,2
"69910 Kivikangas  (Perho)",49,24,25,0,20,4,1
"69920 Oksakoski-Kivikangas  (Perho)",384,160,224,10,183,23,8
"69950 Perho Keskus-Salamajärvi  (Perho)",981,412,569,27,446,65,31
"69970 Salamajärvi  (Perho)",31,17,14,0,12,1,1
"69980 Möttönen  (Perho)",602,231,371,24,315,23,9
"70100 Kuopio Keskus  (Kuopio)",10635,2109,8526,1353,4543,1293,1337
"70110 Etu-Niirala  (Kuopio)",3365,659,2706,665,1365,384,292
"70150 Neulamäki  (Kuopio)",4680,927,3753,665,2261,450,377
"70200 Puijonlaakso  (Kuopio)",5779,1141,4638,746,2511,666,715
"70210 Kuopion Keskussairaala-alue  (Kuopio)",104,61,43,3,34,4,2
"70240 Niuvaniemen Sairaala-alue  (Kuopio)",117,27,90,6,75,6,3
"70260 Julkula  (Kuopio)",1997,319,1678,97,1031,276,274
"70280 Länsi-Puijo  (Kuopio)",1714,352,1362,106,862,179,215
"70300 Linnanpelto  (Kuopio)",739,129,610,56,300,96,158
"70340 Inkilänmäki  (Kuopio)",2632,668,1964,149,1354,234,227
"70400 Kettulanlahti  (Kuopio)",601,129,472,35,282,67,88
"70420 Päiväranta  (Kuopio)",1988,459,1529,107,1017,210,195
"70460 Saarijärvi  (Kuopio)",3446,900,2546,205,1939,258,144
"70500 Männistö  (Kuopio)",5906,1602,4304,503,2823,543,435
"70600 Niirala-Huuhanmäki  (Kuopio)",2795,490,2305,577,996,336,396
"70620 Haapaniemi  (Kuopio)",1989,503,1486,177,892,189,228
"70700 Särkiniemi  (Kuopio)",3093,663,2430,285,1479,338,328
"70780 Jynkkä  (Kuopio)",3980,880,3100,226,2051,436,387
"70800 Pitkälahti  (Kuopio)",2516,493,2023,117,1314,315,277
"70820 Litmanen  (Kuopio)",8699,1743,6956,452,4593,1003,908
"70840 Jynkänmäki  (Kuopio)",2853,307,2546,161,1123,631,631
"70870 Hiltulanlahti  (Kuopio)",1791,359,1432,47,1044,195,146
"70900 Toivala  (Siilinjärvi)",2046,314,1732,77,1103,301,251
"70910 Vuorela  (Siilinjärvi)",2334,429,1905,103,1298,286,218
"70940 Jännevirta  (Kuopio)",435,76,359,24,234,57,44
"71130 Kortejoki  (Kuopio)",468,140,328,10,240,42,36
"71150 Vartiala  (Kuopio)",462,125,337,11,254,42,30
"71160 Riistavesi  (Kuopio)",1193,371,822,29,635,85,73
"71170 Laukka-aho  (Tuusniemi)",96,33,63,4,51,5,3
"71200 Tuusniemi Keskus  (Tuusniemi)",1421,552,869,52,711,59,47
"71210 Tuusjärvi  (Tuusniemi)",203,57,146,4,120,18,4
"71240 Paakkila  (Tuusniemi)",191,60,131,7,104,13,7
"71260 Juurikkamäki  (Tuusniemi)",121,53,68,2,54,8,4
"71280 Kosula  (Tuusniemi)",220,90,130,5,114,7,4
"71310 Vehmersalmi Keskus  (Kuopio)",1103,421,682,26,549,56,51
"71330 Räsälä  (Kuopio)",278,84,194,5,149,21,19
"71360 Litmaniemi  (Kuopio)",163,70,93,3,77,9,4
"71380 Mustinlahti  (Kuopio)",153,66,87,1,84,2,0
"71460 Paukarlahti  (Leppävirta)",351,88,263,9,190,42,22
"71470 Oravikoski  (Leppävirta)",339,85,254,11,180,35,28
"71480 Kurkimäki  (Kuopio)",709,129,580,23,385,102,70
"71490 Airaksela  (Kuopio)",201,59,142,3,114,17,8
"71520 Kaislastenlahti  (Kuopio)",224,43,181,11,125,31,14
"71570 Syvänniemi  (Kuopio)",932,167,765,40,568,104,53
"71610 Salonkulma  (Kuopio)",5,..,..,..,..,..,..
"71640 Talluskylä  (Tervo)",220,99,121,5,107,3,6
"71650 Hirvilahti-Salonkulma  (Kuopio)",378,101,277,9,227,28,13
"71660 Leinolanlahti  (Maaninka)",96,26,70,6,60,3,1
"71670 Kurolanlahti  (Maaninka)",93,35,58,1,51,4,2
"71680 Pulkonkoski-Saarinen  (Maaninka)",187,64,123,6,105,9,3
"71690 Varpasmaa  (Maaninka)",14,..,..,..,..,..,..
"71720 Käärmelahti  (Maaninka)",433,94,339,6,262,51,20
"71730 Kinnulanlahti  (Maaninka)",510,145,365,20,285,38,22
"71740 Tavinsalmi  (Maaninka)",87,38,49,4,39,5,1
"71745 Haatala  (Maaninka)",23,..,..,..,..,..,..
"71750 Maaninka Keskus  (Maaninka)",992,364,628,27,485,73,43
"71760 Ahkionlahti-Vianta  (Maaninka)",234,74,160,3,135,12,10
"71775 Tuovilanlahti-Haatala  (Maaninka)",333,118,215,6,186,19,4
"71800 Siilinjärvi Keskus  (Siilinjärvi)",7904,1936,5968,280,4372,776,540
"71820 Pöljä  (Siilinjärvi)",602,146,456,28,351,51,26
"71840 Kuuslahti  (Siilinjärvi)",416,108,308,12,250,33,13
"71850 Leppäkaarre  (Siilinjärvi)",1657,342,1315,61,1030,135,89
"71870 Harjamäki  (Siilinjärvi)",316,46,270,13,168,42,47
"71890 Hamula  (Siilinjärvi)",646,150,496,16,365,66,49
"71910 Alapitkä  (Lapinlahti)",656,168,488,17,388,49,34
"71920 Pajujärvi  (Lapinlahti)",322,115,207,6,165,15,21
"71950 Lammasaho  (Kuopio)",100,28,72,2,63,6,1
"71960 Lukkarila  (Lapinlahti)",198,68,130,9,103,8,10
"72100 Karttula Keskus  (Kuopio)",1450,562,888,32,741,74,41
"72140 Itä-Karttula-Riuttasenpää  (Kuopio)",21,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela  (Tervo)",1038,407,631,30,520,46,35
"72220 Eliaksela  (Tervo)",62,20,42,6,30,3,3
"72300 Vesanto Keskus  (Vesanto)",1168,524,644,30,533,50,31
"72310 Niinivesi  (Vesanto)",226,104,122,5,103,8,6
"72330 Tiitilänkylä  (Vesanto)",100,39,61,2,44,7,8
"72350 Pienola  (Vesanto)",270,126,144,10,117,7,10
"72360 Närhilä  (Vesanto)",99,46,53,2,44,5,2
"72380 Horontaipale  (Vesanto)",107,46,61,4,47,4,6
"72400 Pielavesi Keskus-Jylänki  (Pielavesi)",2414,987,1427,74,1142,131,80
"72430 Kumpula  (Pielavesi)",191,67,124,4,108,7,5
"72490 Saarinen  (Maaninka)",17,..,..,..,..,..,..
"72510 Jokijärvi  (Pielavesi)",100,47,53,1,41,6,5
"72530 Säviäntaipale  (Pielavesi)",203,86,117,4,107,5,1
"72550 Säviä  (Pielavesi)",242,95,147,3,131,8,5
"72570 Vuorikylä  (Pielavesi)",96,38,58,2,52,3,1
"72600 Keitele Keskus  (Keitele)",1769,670,1099,39,919,91,50
"72630 Kuusela-Rajala  (Keitele)",82,32,50,3,39,7,1
"72710 Vaaraslahti  (Pielavesi)",356,117,239,12,193,20,14
"72740 Laukkala  (Pielavesi)",137,66,71,5,53,9,4
"72810 Jylhänkylä  (Pielavesi)",115,47,68,7,55,5,1
"72840 Saarela  (Pielavesi)",97,39,58,2,51,5,0
"72930 Tossavanlahti  (Keitele)",95,41,54,2,48,3,1
"72950 Porttila  (Keitele)",78,32,46,3,39,3,1
"72980 Petäjäkylä  (Pielavesi)",75,34,41,2,37,2,0
"73100 Lapinlahti Keskus  (Lapinlahti)",4091,1389,2702,112,2151,256,183
"73110 Mäntylahti-Karvasalmi  (Lapinlahti)",224,80,144,8,119,13,4
"73120 Nerkoo-Horsmanmäki  (Lapinlahti)",406,118,288,14,225,34,15
"73200 Varpaisjärvi Keskus  (Lapinlahti)",1582,664,918,44,761,68,45
"73230 Syvärinpää  (Lapinlahti)",288,118,170,5,147,14,4
"73250 Korpijärvi  (Lapinlahti)",189,86,103,4,84,13,2
"73300 Nilsiä Keskus  (Kuopio)",2734,1095,1639,77,1318,149,95
"73310 Tahkovuori  (Kuopio)",85,23,62,5,43,10,4
"73320 Reittiö  (Kuopio)",1058,373,685,24,574,49,38
"73350 Haluna  (Kuopio)",343,90,253,9,211,22,11
"73360 Pajulahti  (Kuopio)",463,127,336,15,270,33,18
"73410 Pieksänkoski  (Kuopio)",206,55,151,10,123,10,8
"73460 Muuruvesi  (Juankoski)",621,215,406,20,335,31,20
"73470 Västinniemi  (Juankoski)",251,58,193,3,164,19,7
"73500 Juankoski Keskus  (Juankoski)",2555,963,1592,70,1336,118,68
"73600 Kaavi Keskus  (Kaavi)",1853,781,1072,38,909,78,47
"73620 Kortteinen-Rasilampi  (Kaavi)",233,100,133,3,120,8,2
"73640 Sivakkavaara  (Kaavi)",114,61,53,1,49,2,1
"73645 Niinivaara-Onnivaara  (Kaavi)",77,37,40,3,34,2,1
"73670 Luikonlahti  (Kaavi)",432,172,260,8,233,14,5
"73710 Viitaniemi  (Juankoski)",155,49,106,7,90,4,5
"73730 Losomäki  (Juankoski)",72,36,36,1,29,4,2
"73770 Säyneinen-Ala-Siikajärvi  (Juankoski)",485,199,286,12,250,15,9
"73810 Palonurmi-Aholansaari  (Kuopio)",270,100,170,7,152,9,2
"73830 Keski-Siikajärvi  (Kuopio)",215,83,132,5,116,7,4
"73850 Ala-Luosta-Riitasalo  (Rautavaara)",88,31,57,4,49,0,4
"73860 Pykälikkö  (Rautavaara)",.,.,.,.,.,.,.
"73900 Rautavaara Keskus  (Rautavaara)",1249,602,647,26,564,36,21
"73970 Riitasalo  (Rautavaara)",15,..,..,..,..,..,..
"73990 Kangaslahti  (Rautavaara)",126,58,68,4,57,4,3
"74100 Iisalmi Keskus, Eteläinen  (Iisalmi)",3418,1127,2291,185,1605,302,199
"74120 Iisalmi Keskus Pohjoinen  (Iisalmi)",5442,1559,3883,209,2876,525,273
"74130 Kihmula  (Iisalmi)",3915,1046,2869,157,2178,328,206
"74140 Ritoniemi  (Iisalmi)",950,249,701,30,553,84,34
"74150 Laidunmäki  (Iisalmi)",853,237,616,22,514,55,25
"74160 Koljonvirta  (Iisalmi)",773,178,595,18,463,73,41
"74170 Soinlahti  (Iisalmi)",675,175,500,23,394,62,21
"74200 Vieremä Keskus  (Vieremä)",1989,716,1273,59,1042,108,64
"74230 Salahmi  (Vieremä)",340,125,215,7,186,17,5
"74240 Marttisenjärvi  (Vieremä)",126,53,73,1,71,0,1
"74250 Nissilä  (Vieremä)",117,64,53,3,46,2,2
"74270 Kauppilanmäki  (Vieremä)",410,132,278,20,218,27,13
"74300 Sonkajärvi Keskus  (Sonkajärvi)",2363,864,1499,62,1259,115,63
"74340 Sukeva-Kainuunmäki  (Sonkajärvi)",671,275,396,14,340,26,16
"74345 Kalliosuo  (Sonkajärvi)",81,35,46,1,41,4,0
"74360 Sonkakoski  (Sonkajärvi)",152,49,103,11,77,8,7
"74380 Jyrkkä  (Sonkajärvi)",81,34,47,1,40,6,0
"74390 Laakajärvi  (Sotkamo)",70,25,45,2,36,4,3
"74420 Hernejärvi  (Sonkajärvi)",253,88,165,8,133,16,8
"74470 Paloinen  (Lapinlahti)",145,68,77,3,67,3,4
"74490 Koirakoski  (Sonkajärvi)",113,64,49,1,43,5,0
"74510 Peltosalmi-Sourunsalo  (Iisalmi)",577,147,430,18,356,40,16
"74520 Kirmanranta  (Iisalmi)",446,91,355,19,277,35,24
"74540 Kotikylä  (Iisalmi)",135,38,97,4,73,11,9
"74550 Pörsänmäki  (Iisalmi)",201,65,136,5,121,8,2
"74590 Kurenpolvi  (Iisalmi)",264,75,189,3,147,24,15
"74595 Runni  (Iisalmi)",555,176,379,11,327,32,9
"74610 Honkaranta  (Kiuruvesi)",145,48,97,3,76,15,3
"74630 Heinäkylä  (Kiuruvesi)",190,57,133,6,102,15,10
"74640 Sulkavanjärvi  (Kiuruvesi)",149,44,105,6,86,12,1
"74670 Rapakkojoki  (Kiuruvesi)",95,24,71,6,54,6,5
"74680 Myllyniemi  (Kiuruvesi)",368,138,230,7,192,18,13
"74700 Kiuruvesi Keskus  (Kiuruvesi)",5419,2004,3415,146,2781,323,165
"74720 Niemiskylä  (Kiuruvesi)",170,42,128,9,106,7,6
"74740 Aittojärvi  (Kiuruvesi)",265,110,155,10,134,7,4
"74770 Kalliokylä  (Kiuruvesi)",59,29,30,1,24,3,2
"74840 Koppeloharju  (Kiuruvesi)",229,89,140,4,122,9,5
"74940 Remeskylä-Tihilänkangas  (Kiuruvesi)",115,43,72,3,66,1,2
"74980 Tihilänkangas  (Kiuruvesi)",33,16,17,0,17,0,0
"75500 Nurmes Keskus  (Nurmes)",3732,1392,2340,54,1996,188,102
"75530 Porokylä  (Nurmes)",2479,906,1573,47,1308,156,62
"75650 Savikylä  (Nurmes)",387,153,234,4,204,18,8
"75680 Ylä-Luosta  (Rautavaara)",101,50,51,3,46,2,0
"75700 Valtimo Keskus  (Valtimo)",1287,551,736,22,603,75,36
"75710 Karhunpää  (Valtimo)",240,86,154,6,124,13,11
"75740 Pajukoski  (Valtimo)",100,34,66,2,60,3,1
"75770 Puukari  (Valtimo)",160,54,106,3,91,5,7
"75790 Rumo  (Valtimo)",78,30,48,3,37,4,4
"75840 Ylä-Valtimo  (Valtimo)",142,57,85,4,70,8,3
"75890 Saramo-Petäiskylä-Mujejärvi  (Nurmes)",73,31,42,1,37,4,0
"75930 Petäiskylä  (Nurmes)",54,29,25,1,23,1,0
"75940 Mujejärvi  (Nurmes)",10,..,..,..,..,..,..
"75970 Kohtavaara  (Nurmes)",93,24,69,2,58,3,6
"75990 Höljäkkä  (Nurmes)",124,54,70,5,56,6,3
"76100 Pieksämäki Keskus  (Pieksämäki)",5052,1740,3312,178,2590,363,181
"76120 Kotiopuisto  (Pieksämäki)",1758,554,1204,57,958,133,56
"76130 Pappilanmäki  (Pieksämäki)",809,205,604,29,440,84,51
"76150 Länsirinne  (Pieksämäki)",2673,797,1876,77,1531,160,108
"76280 Partaharju  (Pieksämäki)",121,31,90,1,76,9,4
"76620 Pyhitty  (Pieksämäki)",117,30,87,4,65,9,9
"76780 Lamminmäki  (Pieksämäki)",91,22,69,1,58,7,3
"76850 Naarajärvi  (Pieksämäki)",2412,702,1710,71,1341,199,99
"76940 Nenonpelto  (Pieksämäki)",186,61,125,3,111,5,6
"77110 Paltanen  (Pieksämäki)",73,25,48,1,41,4,2
"77120 Venetmäki  (Pieksämäki)",164,63,101,7,81,8,5
"77140 Huumala  (Pieksämäki)",97,33,64,0,56,3,5
"77220 Neuvola  (Pieksämäki)",142,46,96,2,84,7,3
"77240 Halkokumpu  (Pieksämäki)",149,64,85,3,68,12,2
"77320 Hurskaala  (Pieksämäki)",59,22,37,0,33,3,1
"77330 Virtasalmi Keskus  (Pieksämäki)",611,277,334,17,277,25,15
"77350 Montola  (Pieksämäki)",203,80,123,4,109,6,4
"77380 Kantala  (Mikkeli)",136,71,65,2,51,8,4
"77430 Siikamäki  (Pieksämäki)",353,117,236,11,187,26,12
"77460 Maavesi  (Joroinen)",337,94,243,12,197,26,8
"77480 Savuniemi  (Joroinen)",42,13,29,2,22,5,0
"77520 Haapakoski-Partaharju  (Pieksämäki)",166,58,108,1,96,5,6
"77570 Jäppilä Keskus  (Pieksämäki)",671,244,427,15,356,39,17
"77580 Tihusniemi  (Pieksämäki)",137,54,83,2,68,9,4
"77600 Suonenjoki Keskus  (Suonenjoki)",5539,1853,3686,160,2957,343,226
"77630 Lempyy  (Suonenjoki)",185,49,136,7,112,15,2
"77690 Suontee  (Suonenjoki)",111,30,81,3,66,6,6
"77700 Rautalampi Keskus  (Rautalampi)",2210,836,1374,59,1103,127,85
"77770 Myhinpää  (Rautalampi)",111,64,47,0,39,3,5
"77800 Iisvesi  (Suonenjoki)",484,205,279,8,242,15,14
"77910 Vaajasalmi  (Rautalampi)",88,21,67,1,56,6,4
"77930 Kerkonjoensuu  (Rautalampi)",354,138,216,10,185,14,7
"77960 Pakarila  (Rautalampi)",5,..,..,..,..,..,..
"78200 Varkaus Keskus  (Varkaus)",4129,1650,2479,141,1969,241,128
"78210 Kuoppakangas  (Varkaus)",1395,437,958,37,694,147,80
"78250 Päiviönsaari  (Varkaus)",902,248,654,31,450,112,61
"78300 Kommila  (Varkaus)",2026,645,1381,53,1078,144,106
"78310 Puurtila  (Varkaus)",931,189,742,35,513,131,63
"78400 Luttila  (Varkaus)",1052,237,815,22,639,107,47
"78480 Timola  (Leppävirta)",402,94,308,9,237,34,28
"78500 Pitkälänniemi-Könönpelto  (Varkaus)",1985,519,1466,56,1125,195,90
"78610 Kurola  (Varkaus)",207,55,152,7,115,18,12
"78710 Akonlahti  (Varkaus)",541,150,391,10,311,45,25
"78850 Käpykangas  (Varkaus)",2501,729,1772,75,1357,240,100
"78870 Kaura-Aho  (Varkaus)",2023,575,1448,57,1135,182,74
"78880 Kuvansi  (Joroinen)",996,250,746,20,586,99,41
"78900 Ruokokoski  (Varkaus)",197,61,136,0,108,20,8
"79100 Leppävirta Keskus  (Leppävirta)",4757,1532,3225,129,2456,384,256
"79130 Sorsakoski  (Leppävirta)",884,358,526,15,450,42,19
"79140 Kotalahti  (Leppävirta)",274,65,209,4,172,22,11
"79150 Konnuslahti-Valkeamäki  (Leppävirta)",329,100,229,7,202,13,7
"79160 Saamaiskylä  (Leppävirta)",55,27,28,0,19,4,5
"79180 Tuppurinmäki  (Leppävirta)",36,13,23,0,20,2,1
"79190 Valkeamäki  (Leppävirta)",28,..,..,..,..,..,..
"79230 Moninmäki  (Leppävirta)",58,20,38,0,32,5,1
"79255 Kurjala-Moninmäki  (Leppävirta)",117,31,86,5,72,8,1
"79265 Puponmäki  (Leppävirta)",89,33,56,3,49,4,0
"79330 Näädänmaa  (Leppävirta)",97,35,62,2,53,5,2
"79350 Itä-Soisalo  (Leppävirta)",100,46,54,2,45,6,1
"79410 Niinimäki  (Leppävirta)",135,52,83,2,76,4,1
"79480 Kangaslampi Keskus  (Varkaus)",563,211,352,13,293,31,15
"79520 Viljolahti  (Varkaus)",153,71,82,3,68,9,2
"79600 Joroinen Keskus  (Joroinen)",2182,743,1439,73,1099,163,104
"79620 Huutokoski  (Joroinen)",195,67,128,5,112,9,2
"79630 Kolma  (Joroinen)",194,55,139,5,115,18,1
"79660 Kerisalo  (Joroinen)",155,48,107,5,87,6,9
"79680 Lahnalahti  (Joroinen)",112,41,71,3,63,3,2
"79690 Kaitainen  (Joroinen)",170,61,109,6,78,19,6
"79700 Heinävesi Keskus  (Heinävesi)",2079,890,1189,38,970,121,60
"79810 Karvion kanava  (Heinävesi)",192,70,122,3,109,7,3
"79820 Varistaipale  (Heinävesi)",96,41,55,4,43,6,2
"79830 Palokki  (Heinävesi)",72,30,42,2,30,6,4
"79850 Uusi-Valamo  (Heinävesi)",.,.,.,.,.,.,.
"79860 Suuraho - Uusi-Valamo  (Heinävesi)",165,77,88,8,61,12,7
"79885 Etelä-Petruma  (Heinävesi)",61,29,32,0,29,3,0
"79895 Sarvikumpu  (Heinävesi)",113,48,65,1,59,3,2
"79910 Kerma  (Heinävesi)",239,86,153,14,111,15,13
"79940 Vihtari-Poikiinaho  (Heinävesi)",156,72,84,2,76,5,1
"80100 Joensuu Keskus, Pohjoinen  (Joensuu)",7980,1655,6325,1428,3093,926,878
"80110 Joensuu Keskus Eteläinen  (Joensuu)",4267,759,3508,779,1564,585,580
"80130 Kanervala  (Joensuu)",1937,308,1629,293,699,270,367
