"Postal code area","Free-time residences, 2016 (RA)","Buildings, total, 2016 (RA)","Other buildings, 2016 (RA)","Residential buildings, 2016 (RA)","Dwellings, 2016 (RA)","Average floor area, 2016 (RA)","Dwellings in small houses, 2016 (RA)","Dwellings in blocks of flats, 2016 (RA)"
"89920 Ruhtinansalmi   (Suomussalmi )",305,353,75,278,232,95.8,232,0
"90100 Oulu Keskus   (Oulu )",0,506,201,305,6401,56.7,162,6239
"90120 Heinäpää   (Oulu )",0,302,98,204,5120,52.4,66,5054
"90130 Raksila   (Oulu )",0,273,89,184,4136,56.9,97,4039
"90140 Karjasilta   (Oulu )",0,634,58,576,1968,63.0,537,1431
"90150 Höyhtyä   (Oulu )",1,795,57,738,3297,69.8,1231,2066
"90220 Kontinkangas   (Oulu )",0,54,39,15,652,50.4,3,649
"90230 Värttö-Maikkula   (Oulu )",1,1387,85,1302,4081,79.0,1944,2137
"90240 Iinatti   (Oulu )",11,1463,121,1342,3152,85.5,1949,1203
"90250 Kaukovainio   (Oulu )",0,323,56,267,4461,59.5,370,4091
"90310 Madekoski   (Oulu )",185,928,83,845,1081,113.4,1009,72
"90400 Äimärautio   (Oulu )",0,199,181,18,877,48.2,0,877
"90410 Kaakkuri   (Oulu )",10,1165,120,1045,1843,96.5,1537,306
"90420 Metsokangas   (Oulu )",150,1708,134,1574,4205,89.3,2241,1964
"90440 Kempele Keskus   (Kempele )",12,2417,328,2089,4302,88.3,3098,1204
"90450 Honkanen   (Kempele )",13,2058,99,1959,2816,105.9,2635,181
"90460 Oulunsalo Keskus   (Oulu )",231,2346,249,2097,3390,100.6,3075,315
"90470 Varjakka   (Oulu )",131,495,41,454,420,116.3,420,0
"90480 Hailuoto   (Hailuoto )",550,709,156,553,535,94.1,535,0
"90500 Tuira   (Oulu )",0,304,70,234,6153,55.0,93,6060
"90510 Hietasaari   (Oulu )",46,252,109,143,1042,66.3,194,848
"90520 Taskila-Toppila   (Oulu )",0,668,134,534,3324,63.5,598,2726
"90530 Välivainio   (Oulu )",0,644,95,549,3841,58.6,621,3220
"90540 Kuivasjärvi   (Oulu )",5,2499,114,2385,4110,105.5,3605,505
"90550 Pyykösjärvi-Puolivälikangas   (Oulu )",0,504,25,479,2519,74.2,900,1619
"90560 Koskela-Oulu   (Oulu )",1,454,20,434,1738,73.5,676,1062
"90570 Kaijonharju-Linnanmaa   (Oulu )",2,636,80,556,4514,58.7,828,3686
"90580 Rajakylä   (Oulu )",3,739,42,697,2411,82.0,1405,1006
"90590 Teknologiakylä   (Oulu )",0,47,47,0,0,0.0,0,0
"90620 Rusko-Heikinharju   (Oulu )",1,639,416,223,244,92.4,240,4
"90630 Korvensuora   (Oulu )",4,1659,92,1567,2986,94.0,2470,516
"90650 Haapalehto   (Oulu )",164,2315,148,2167,5095,88.1,3384,1711
"90660 Sanginsuu   (Oulu )",207,373,80,293,286,116.5,286,0
"90670 Hiukkavaara   (Oulu )",50,357,26,331,633,92.9,503,130
"90800 Pateniemi   (Oulu )",8,2513,125,2388,3560,97.0,3090,470
"90810 Kiviniemi   (Oulu )",173,952,75,877,1168,110.2,1089,79
"90820 Kello   (Oulu )",139,1363,193,1170,1262,111.2,1240,22
"90830 Haukipudas Keskus   (Oulu )",130,2352,245,2107,3567,93.4,2972,595
"90840 Haukipudas Asemanseutu   (Oulu )",299,673,60,613,685,110.2,681,4
"90850 Martinniemi   (Oulu )",29,848,45,803,961,93.1,854,107
"90860 Halosenniemi   (Oulu )",54,252,18,234,224,103.3,224,0
"90900 Kiiminki Keskus   (Oulu )",530,2109,233,1876,2624,103.0,2376,248
"90910 Kontio   (Oulu )",255,593,52,541,527,128.4,527,0
"90940 Jääli   (Oulu )",91,1522,158,1364,2132,102.7,2070,62
"91100 Ii Keskus   (Ii )",741,2532,393,2139,2724,96.8,2603,121
"91110 Ii Asemanseutu   (Ii )",86,403,41,362,341,108.6,341,0
"91140 Olhava   (Ii )",407,314,47,267,216,84.0,216,0
"91150 Yli-Olhava   (Ii )",31,129,12,117,91,93.9,91,0
"91200 Yli-Ii Keskus   (Oulu )",199,568,90,478,523,100.5,520,3
"91210 Jakkukylä   (Oulu )",82,196,17,179,164,114.5,164,0
"91240 Tannila   (Oulu )",211,159,18,141,110,92.3,110,0
"91260 Pahkakoski-Räinä   (Oulu )",81,99,9,90,66,85.6,66,0
"91300 Ylikiiminki Keskus   (Oulu )",931,1480,211,1269,1369,100.1,1352,17
"91310 Arkala   (Oulu )",40,117,18,99,99,97.2,99,0
"91410 Jokirinne   (Muhos )",15,301,12,289,362,105.6,345,17
"91430 Leppiniemi   (Muhos )",0,45,7,38,91,72.7,62,29
"91500 Muhos Keskus   (Muhos )",376,2701,284,2417,3197,95.1,2954,243
"91510 Rova   (Muhos )",46,205,13,192,192,120.6,192,0
"91560 Kylmälänkylä   (Muhos )",53,89,13,76,65,91.7,65,0
"91600 Utajärvi Keskus   (Utajärvi )",364,995,141,854,1060,84.3,982,78
"91620 Sanginkylä   (Utajärvi )",232,133,13,120,91,92.5,91,0
"91630 Juorkuna   (Utajärvi )",204,101,18,83,64,87.7,64,0
"91640 Särkijärvi   (Utajärvi )",125,90,10,80,56,92.4,56,0
"91660 Ahmas   (Utajärvi )",152,204,28,176,161,86.3,161,0
"91670 Rokua   (Muhos )",48,24,22,2,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",202,714,145,569,921,80.0,837,84
"91710 Jylhämä   (Vaala )",7,41,8,33,44,85.2,44,0
"91720 Oterma   (Vaala )",191,63,9,54,42,85.0,42,0
"91730 Kankari   (Vaala )",112,84,6,78,61,101.4,61,0
"91740 Jaalanka-Liminpuro   (Vaala )",166,119,14,105,69,92.4,69,0
"91750 Liminpuro   (Vaala )",148,50,5,45,32,95.4,32,0
"91760 Säräisniemi   (Vaala )",285,268,58,210,189,91.7,185,4
"91780 Neittävä   (Vaala )",105,80,16,64,54,97.9,54,0
"91790 Nuojua   (Vaala )",33,89,6,83,74,92.6,74,0
"91800 Tyrnävä   (Tyrnävä )",207,1946,147,1799,2069,103.0,2016,53
"91900 Liminka Keskus   (Liminka )",90,2050,296,1754,2306,103.1,2138,168
"91910 Tupos   (Liminka )",20,880,105,775,872,125.4,872,0
"91930 Ala-Temmes   (Liminka )",24,225,28,197,195,106.8,195,0
"91950 Temmes   (Liminka )",113,361,56,305,330,93.3,330,0
"91980 Lumijoki   (Lumijoki )",221,807,83,724,806,103.7,806,0
"92100 Raahe Keskus   (Raahe )",341,1125,276,849,2663,68.2,985,1678
"92120 Ollinsaari-Mestauskallio   (Raahe )",2,929,163,766,1918,78.4,934,984
"92130 Isoholmi-Antinkangas   (Raahe )",3,997,86,911,1551,96.2,1267,284
"92140 Pattijoki Keskus   (Raahe )",136,2261,223,2038,2518,102.7,2518,0
"92150 Kummatti-Junnilanmäki   (Raahe )",0,355,74,281,1112,64.5,420,692
"92160 Saloinen   (Raahe )",32,1045,293,752,770,107.6,770,0
"92180 Lapaluoto   (Raahe )",0,127,42,85,85,85.7,85,0
"92210 Arkkukari   (Raahe )",136,374,67,307,293,119.8,289,4
"92220 Piehinki   (Raahe )",98,387,66,321,304,104.8,304,0
"92230 Mattilanperä   (Raahe )",3,118,22,96,93,114.2,93,0
"92240 Lasikangas   (Raahe )",14,162,18,144,132,110.3,132,0
"92260 Kopsa   (Raahe )",24,170,22,148,143,106.3,143,0
"92320 Siikajoki Keskus   (Siikajoki )",295,502,53,449,468,96.0,468,0
"92330 Karinkanta   (Siikajoki )",108,144,8,136,113,97.5,113,0
"92350 Revonlahti   (Siikajoki )",105,349,46,303,352,99.1,352,0
"92400 Ruukki Keskus   (Siikajoki )",116,836,120,716,886,86.9,867,19
"92430 Paavola-Huumola   (Siikajoki )",114,457,50,407,474,96.9,470,4
"92440 Saarikoski   (Siikajoki )",21,26,4,22,18,88.9,18,0
"92450 Luohua   (Siikajoki )",77,174,18,156,137,103.1,137,0
"92470 Tuomioja   (Siikajoki )",38,161,16,145,128,99.4,128,0
"92500 Rantsila Keskus   (Siikalatva )",225,837,128,709,796,87.8,796,0
"92520 Sipola   (Siikalatva )",36,73,15,58,45,87.2,45,0
"92530 Mankila   (Siikalatva )",114,112,10,102,81,100.0,81,0
"92600 Pulkkila Keskus   (Siikalatva )",118,645,123,522,687,87.6,680,7
"92610 Vorna   (Siikalatva )",34,72,13,59,39,99.8,39,0
"92620 Piippola Keskus   (Siikalatva )",76,476,80,396,528,87.5,528,0
"92640 Leskelä   (Siikalatva )",40,127,11,116,101,98.4,101,0
"92650 Laakkola   (Siikalatva )",34,100,8,92,86,95.3,86,0
"92700 Kestilä   (Siikalatva )",266,818,122,696,745,90.2,732,13
"92810 Pelsonsuo   (Vaala )",42,113,20,93,74,106.3,74,0
"92830 Veneheitto   (Vaala )",39,161,9,152,136,107.5,136,0
"92910 Tavastkenkä   (Pyhäntä )",50,168,8,160,135,109.6,135,0
"92920 Ahokylä   (Pyhäntä )",26,55,9,46,38,96.8,38,0
"92930 Pyhäntä   (Pyhäntä )",278,489,101,388,562,87.7,562,0
"93100 Pudasjärvi Keskus   (Pudasjärvi )",529,1920,316,1604,2664,79.0,2218,446
"93140 Kipinä   (Pudasjärvi )",336,299,36,263,223,99.3,223,0
"93160 Hetejärvi   (Pudasjärvi )",203,180,16,164,117,98.4,117,0
"93170 Yli-Kollaja   (Pudasjärvi )",94,73,17,56,43,101.8,43,0
"93180 Ikosenniemi   (Pudasjärvi )",19,21,1,20,16,87.2,16,0
"93187 Ala-Siurua   (Pudasjärvi )",102,97,9,88,70,97.6,70,0
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",47,96,9,87,68,96.9,68,0
"93195 Kokkokylä   (Pudasjärvi )",5,43,1,42,33,95.5,33,0
"93220 Livo   (Pudasjärvi )",105,60,3,57,49,95.5,49,0
"93225 Pärjänsuo   (Pudasjärvi )",94,152,11,141,117,96.4,117,0
"93240 Rytinki   (Pudasjärvi )",78,95,10,85,65,95.1,65,0
"93250 Sarajärvi   (Pudasjärvi )",185,201,18,183,156,91.3,156,0
"93270 Sotkajärvi   (Pudasjärvi )",237,281,41,240,211,102.0,211,0
"93277 Iinattijärvi   (Pudasjärvi )",170,117,16,101,78,97.9,78,0
"93280 Syöte   (Pudasjärvi )",531,457,316,141,131,96.6,131,0
"93290 Pintamo   (Pudasjärvi )",149,68,9,59,45,87.9,45,0
"93350 Jaurakkajärvi   (Pudasjärvi )",189,128,13,115,78,92.4,78,0
"93390 Puhoskylä   (Pudasjärvi )",309,147,16,131,128,89.2,128,0
"93400 Taivalkoski Keskus   (Taivalkoski )",466,1341,235,1106,1555,87.8,1229,326
"93420 Jurmu   (Taivalkoski )",136,154,14,140,117,100.4,117,0
"93440 Loukusa   (Taivalkoski )",55,52,8,44,33,102.2,33,0
"93470 Inget   (Taivalkoski )",166,80,11,69,59,106.9,59,0
"93540 Tyrövaara   (Taivalkoski )",252,221,58,163,138,107.3,138,0
"93590 Vanhala   (Taivalkoski )",141,124,9,115,105,93.9,102,3
"93600 Kuusamo   (Kuusamo )",125,3017,555,2462,5640,79.2,3556,2084
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",1782,1109,163,946,791,105.1,784,7
"93800 Muojärvi   (Kuusamo )",2164,1448,255,1193,1010,111.4,1005,5
"93830 Rukatunturi   (Kuusamo )",1598,890,516,374,422,103.1,422,0
"93900 Oulangan kansallispuisto   (Kuusamo )",925,639,181,458,404,101.9,404,0
"93999 Lososaari   (Kuusamo )",103,9,6,3,..,..,..,..
"94100 Kemi Keskus   (Kemi )",136,923,285,638,4947,59.5,749,4198
"94200 Torvinen-Vainio   (Kemi )",4,1000,221,779,1401,79.3,921,480
"94300 Pajusaari   (Kemi )",86,178,60,118,159,84.1,111,48
"94400 Keminmaa Keskus   (Keminmaa )",20,816,69,747,1551,85.0,1081,470
"94430 Kaakamo   (Tornio )",117,518,62,456,440,103.5,440,0
"94450 Lassila-Jokisuu   (Keminmaa )",13,1021,225,796,983,107.5,960,23
"94460 Ruottala   (Tornio )",20,123,14,109,87,97.3,87,0
"94500 Lautiosaari   (Keminmaa )",182,1171,186,985,1118,92.0,994,124
"94600 Ristikangas-Kivikko   (Kemi )",8,1325,274,1051,1315,92.5,1249,66
"94700 Takajärvi-Haukkari   (Kemi )",10,2195,285,1910,3397,82.1,2147,1250
"94720 Peurasaari   (Kemi )",0,253,55,198,619,75.0,429,190
"94800 Veitsiluoto   (Kemi )",0,62,62,0,0,0.0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",34,527,52,475,1258,73.4,728,530
"94900 Ajos   (Kemi )",63,249,85,164,161,96.6,160,1
"95100 Kuivaniemi Keskus   (Ii )",262,504,75,429,535,86.6,535,0
"95110 Kuivaniemi kk   (Ii )",165,228,34,194,175,91.5,171,4
"95130 Hyryoja   (Ii )",59,94,7,87,76,87.2,76,0
"95160 Oijärvi-Lamminperä   (Ii )",291,211,34,177,134,81.8,134,0
"95200 Simo Keskus   (Simo )",269,672,92,580,702,92.9,687,15
"95210 Filpus   (Simo )",138,151,7,144,126,104.0,126,0
"95220 Simoniemi   (Simo )",77,174,18,156,154,104.1,154,0
"95225 Viantie   (Simo )",56,140,9,131,113,99.6,113,0
"95230 Maksniemi   (Simo )",239,367,21,346,367,99.9,366,1
"95255 Alaniemi   (Simo )",68,70,12,58,53,101.6,53,0
"95260 Tainionjoki   (Simo )",85,52,6,46,28,90.1,28,0
"95270 Yli-Kärppä-Tainionjoki   (Simo )",44,81,6,75,78,89.6,75,3
"95300 Tervola Keskus   (Tervola )",142,877,130,747,969,86.1,948,21
"95310 Liedakkala   (Keminmaa )",60,244,32,212,201,106.9,201,0
"95315 Törmä   (Keminmaa )",99,157,32,125,105,105.3,105,0
"95325 Paakkola   (Tervola )",57,123,16,107,90,98.5,90,0
"95330 Tervola   (Tervola )",117,352,64,288,272,88.9,269,3
"95340 Loue   (Tervola )",60,188,29,159,156,94.5,156,0
"95350 Peura   (Tervola )",0,9,3,6,..,..,..,..
"95355 Koivu-Peura   (Tervola )",123,247,42,205,162,87.8,157,5
"95365 Maula   (Keminmaa )",73,180,13,167,143,103.5,143,0
"95370 Itäkoski   (Keminmaa )",65,139,15,124,104,104.9,104,0
"95375 Yli-Paakkola   (Tervola )",23,83,14,69,56,92.8,56,0
"95400 Tornio Keskus   (Tornio )",68,381,204,177,1792,60.4,134,1658
"95410 Kiviranta   (Tornio )",38,1048,116,932,1652,92.5,1183,469
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",0,1255,317,938,2153,79.3,1192,961
"95430 Suensaari   (Tornio )",0,204,41,163,798,71.0,155,643
"95440 Kyläjoki   (Tornio )",131,471,79,392,366,117.6,366,0
"95450 Kirkonmäki   (Tornio )",35,1189,134,1055,1400,107.0,1370,30
"95460 Kantojärvi   (Tornio )",83,523,77,446,418,117.4,418,0
"95470 Pirkkiö-Röyttä   (Tornio )",191,510,76,434,412,105.8,412,0
"95490 Terästehtaanalue   (Tornio )",0,82,82,0,0,0.0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",147,609,85,524,497,114.1,494,3
"95520 Kukkola   (Tornio )",105,228,31,197,171,106.1,171,0
"95530 Karunki   (Tornio )",137,406,54,352,333,101.6,333,0
"95540 Korpikylä   (Tornio )",56,79,8,71,46,96.0,46,0
"95560 Aapajoki   (Tornio )",49,130,20,110,95,102.8,95,0
"95590 Arpela   (Tornio )",54,535,68,467,426,98.3,422,4
"95600 Ylitornio Keskus   (Ylitornio )",200,1015,194,821,1142,90.8,1022,120
"95610 Kainuunkylä   (Ylitornio )",29,164,15,149,128,101.6,128,0
"95615 Pekanpää   (Ylitornio )",47,100,23,77,59,101.9,59,0
"95620 Aavasaksa   (Ylitornio )",53,333,76,257,238,96.8,238,0
"95630 Kuivakangas   (Ylitornio )",33,95,13,82,78,99.5,70,8
"95635 Kaulinranta   (Ylitornio )",118,183,26,157,130,95.1,130,0
"95640 Juoksenki   (Pello )",136,219,34,185,142,89.0,142,0
"95645 Turtola   (Pello )",143,211,40,171,155,88.5,155,0
"95655 Etelä-Portimojärvi   (Ylitornio )",16,78,11,67,64,97.0,64,0
"95660 Kantomaanpää   (Ylitornio )",84,145,18,127,106,97.9,106,0
"95670 Pessalompolo   (Ylitornio )",274,122,22,100,77,90.1,77,0
"95675 Meltosjärvi   (Ylitornio )",57,126,24,102,99,84.0,99,0
"95680 Lohijärvi   (Ylitornio )",53,53,10,43,38,95.5,38,0
"95690 Mellakoski   (Ylitornio )",114,153,24,129,106,95.1,106,0
"95700 Pello Keskus   (Pello )",145,1236,227,1009,1214,94.7,1068,146
"95710 Naamijoki   (Pello )",34,40,4,36,26,90.2,26,0
"95720 Jarhoinen   (Pello )",18,30,4,26,20,102.0,20,0
"95750 Orajärvi   (Pello )",31,94,10,84,67,96.6,67,0
"95760 Konttajärvi   (Pello )",60,77,8,69,62,100.4,62,0
"95770 Lankojärvi   (Pello )",97,151,17,134,108,95.1,108,0
"95780 Sirkkakoski   (Pello )",172,84,17,67,60,92.8,60,0
"95790 Lampsijärvi   (Pello )",107,93,8,85,59,83.1,59,0
"95800 Sieppijärvi-Taapajärvi   (Kolari )",139,344,43,301,263,91.7,259,4
"95830 Vaattojärvi   (Kolari )",52,108,13,95,85,94.4,85,0
"95840 Venejärvenkylä   (Kolari )",18,54,6,48,37,80.0,37,0
"95850 Ruokojärvi   (Kolari )",26,29,4,25,17,67.8,17,0
"95860 Pasmajärvi   (Kolari )",11,48,6,42,25,94.4,25,0
"95900 Kolari Keskus   (Kolari )",610,1144,290,854,996,88.0,933,63
"95920 Saaripudas   (Kolari )",19,111,14,97,84,98.5,84,0
"95930 Äkäsjoensuu   (Kolari )",36,79,13,66,62,97.9,62,0
"95940 Tapojärvi   (Muonio )",54,41,3,38,32,90.1,32,0
"95950 Kihlanki-Tapojärvi   (Muonio )",49,38,6,32,19,105.4,19,0
"95970 Äkäslompolo   (Muonio )",1057,649,391,258,294,90.3,294,0
"95980 Ylläsjärvi   (Kolari )",427,195,91,104,122,97.7,119,3
"95990 Kurtakko   (Kolari )",36,56,7,49,38,90.1,38,0
"96100 Rovaniemi Keskus   (Rovaniemi )",50,1317,349,968,7088,58.1,1051,6037
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",0,1198,122,1076,1635,96.1,1372,263
"96200 Sahanperä-Ratantaus   (Rovaniemi )",5,521,99,422,3466,61.2,399,3067
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",3,973,195,778,3635,62.7,1006,2629
"96320 Teollisuuskylä   (Rovaniemi )",0,134,134,0,0,0.0,0,0
"96400 Pullinranta-Kiiruna   (Rovaniemi )",108,1006,213,793,1782,83.1,1106,676
"96440 Ounasrinne   (Rovaniemi )",8,613,44,569,1850,75.7,704,1146
"96460 Pöykkölä   (Rovaniemi )",3,819,65,754,1100,98.6,1050,50
"96500 Korkalovaara   (Rovaniemi )",2,1071,75,996,3247,76.3,1281,1966
"96600 Koskenkylä   (Rovaniemi )",40,610,144,466,532,112.6,531,1
"96700 Niskanperä   (Rovaniemi )",44,414,138,276,290,114.6,290,0
"96800 Ylikylä-Patosaari   (Rovaniemi )",4,589,93,496,779,97.7,624,155
"96900 Saarenkylä   (Rovaniemi )",573,2770,618,2152,3080,98.8,2912,168
"96910 Syväsenvaara   (Rovaniemi )",1,953,143,810,1431,89.2,1152,279
"96930 Napapiiri Rovaniemi   (Rovaniemi )",0,118,103,15,29,75.0,29,0
"96960 Someroharju   (Rovaniemi )",0,22,10,12,82,72.7,82,0
"97110 Rautionsaari   (Rovaniemi )",49,196,48,148,197,99.8,183,14
"97130 Hirvas   (Rovaniemi )",18,381,86,295,386,98.2,360,26
"97140 Muurola   (Rovaniemi )",126,522,88,434,676,80.4,490,186
"97145 Totonvaara   (Rovaniemi )",0,2,2,0,0,0.0,0,0
"97160 Petäjäinen   (Rovaniemi )",6,59,15,44,83,84.3,57,26
"97170 Jaatila   (Rovaniemi )",47,114,16,98,95,98.5,95,0
"97220 Sinettä   (Rovaniemi )",155,487,150,337,394,94.9,388,6
"97240 Sonka   (Rovaniemi )",311,224,68,156,146,85.5,146,0
"97250 Raanujärvi   (Ylitornio )",308,150,18,132,113,86.0,113,0
"97280 Tapio   (Rovaniemi )",243,284,119,165,174,99.9,174,0
"97290 Marraskoski   (Rovaniemi )",118,125,58,67,68,78.5,68,0
"97310 Patokoski   (Rovaniemi )",93,128,33,95,89,84.7,89,0
"97320 Marrasjärvi   (Rovaniemi )",151,101,52,49,51,81.8,51,0
"97330 Rattosjärvi   (Pello )",73,56,3,53,38,95.6,38,0
"97335 Ruuhivaara   (Pello )",29,54,7,47,39,87.8,39,0
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",231,248,69,179,191,85.4,184,7
"97370 Unarin-Luusua   (Sodankylä )",95,49,9,40,28,90.8,28,0
"97380 Kukasranta   (Sodankylä )",19,19,1,18,15,78.0,15,0
"97390 Kierinki   (Sodankylä )",81,114,7,107,91,81.1,91,0
"97420 Lohiniva   (Kittilä )",204,330,37,293,246,89.3,246,0
"97430 Taapajärvi   (Kolari )",3,8,0,8,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",59,106,9,97,89,72.6,89,0
"97510 Vikajärvi   (Rovaniemi )",158,167,58,109,113,91.3,113,0
"97520 Nampa   (Rovaniemi )",37,36,10,26,25,94.3,25,0
"97530 Nampa-Yli-Nampa   (Rovaniemi )",90,78,20,58,55,92.0,55,0
"97540 Tiainen   (Rovaniemi )",169,99,36,63,58,93.6,58,0
"97580 Misi   (Rovaniemi )",121,81,22,59,58,75.3,58,0
"97590 Raajärvi   (Kemijärvi )",0,13,3,10,24,93.0,24,0
"97610 Oikarainen   (Rovaniemi )",246,317,87,230,229,101.5,224,5
"97615 Tennirova   (Rovaniemi )",19,28,7,21,23,85.0,17,6
"97620 Viiri-Tennirova   (Rovaniemi )",49,84,19,65,51,92.5,51,0
"97625 Vanttauskoski   (Rovaniemi )",237,281,104,177,180,82.6,180,0
"97630 Pekkala   (Rovaniemi )",57,89,22,67,59,83.2,59,0
"97635 Juuniemi   (Rovaniemi )",19,82,16,66,135,79.8,135,0
"97645 Juujärvi   (Kemijärvi )",67,105,10,95,74,90.0,74,0
"97650 Juotas   (Rovaniemi )",104,113,20,93,87,80.0,87,0
"97655 Autti   (Rovaniemi )",78,127,31,96,101,81.4,101,0
"97665 Pohjasperä   (Ranua )",256,144,23,121,100,95.7,100,0
"97670 Kivitaipale   (Rovaniemi )",160,155,43,112,121,90.9,121,0
"97675 Narkaus-Kämät   (Rovaniemi )",80,121,35,86,80,97.2,80,0
"97680 Saari-Kämä   (Rovaniemi )",77,46,6,40,30,96.8,30,0
"97685 Siika-Kämä   (Rovaniemi )",83,55,26,29,30,87.6,30,0
"97690 Sulaoja   (Rovaniemi )",8,57,4,53,56,91.2,56,0
"97700 Ranua Keskus   (Ranua )",771,1365,291,1074,1414,89.1,1385,29
"97715 Raiskio   (Ranua )",140,157,17,140,113,88.5,113,0
"97720 Yli-Simo-Raiskio   (Ranua )",36,73,10,63,58,90.7,54,4
"97760 Saariharju   (Ranua )",65,95,22,73,75,90.7,75,0
"97765 Kuha-Impiö-Itäranua   (Ranua )",126,54,10,44,42,100.4,42,0
"97770 Petäjäjärvi   (Ranua )",11,11,2,9,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",36,57,11,46,37,102.1,37,0
"97785 Kelankylä   (Ranua )",48,54,6,48,35,96.0,35,0
"97810 Suorsa   (Posio )",31,18,5,13,10,81.6,10,0
"97815 Pernu-Suorsa   (Posio )",136,61,17,44,31,101.3,31,0
"97820 Perä-Posio   (Posio )",102,77,6,71,62,95.7,59,3
"97840 Lehtiniemi   (Posio )",191,76,11,65,55,101.1,55,0
"97850 Ristilä   (Posio )",219,80,11,69,51,84.1,51,0
"97870 Jumisko   (Posio )",185,52,5,47,34,75.3,34,0
"97880 Nolimo-Jumisko   (Posio )",13,35,6,29,21,102.2,21,0
"97890 Karjalaisenniemi   (Posio )",188,142,16,126,108,113.4,108,0
"97895 Mourujärvi   (Posio )",65,56,6,50,41,100.9,41,0
"97900 Posio Keskus   (Posio )",840,920,206,714,1008,87.3,913,95
"97920 Suonnankylä   (Posio )",38,51,9,42,41,100.0,41,0
"97925 Tolva   (Posio )",104,67,13,54,41,103.6,41,0
"97940 Lohiranta   (Posio )",85,55,6,49,43,103.2,43,0
"97950 Säikkä   (Posio )",14,11,2,9,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",107,81,13,68,54,86.8,54,0
"97965 Kynsilä   (Posio )",47,64,2,62,51,95.8,51,0
"97970 Sirniö   (Posio )",34,50,6,44,38,100.3,38,0
"97980 Anetjärvi   (Posio )",88,90,10,80,69,107.2,69,0
"97999 Köngäs   (Kittilä )",34,4,4,0,0,0.0,0,0
"98100 Kemijärvi Keskus   (Kemijärvi )",591,937,173,764,1653,74.4,855,798
"98120 Särkikangas   (Kemijärvi )",2,701,137,564,1339,73.7,660,679
"98230 Luusua-Karsimus   (Kemijärvi )",139,157,26,131,143,90.5,143,0
"98310 Karvakko   (Kemijärvi )",25,264,20,244,238,98.0,232,6
"98350 Tapionniemi   (Kemijärvi )",91,111,11,100,92,89.4,92,0
"98360 Vuostimo   (Kemijärvi )",44,144,24,120,88,84.3,88,0
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",202,365,33,332,315,104.0,315,0
"98420 Ryti-Lehtola   (Kemijärvi )",224,97,8,89,80,86.3,80,0
"98440 Kallaanvaara   (Kemijärvi )",8,305,28,277,473,86.5,325,148
"98450 Kostamo   (Kemijärvi )",117,203,10,193,171,88.0,171,0
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",93,304,59,245,314,78.4,306,8
"98510 Saunavaara   (Pelkosenniemi )",16,50,1,49,32,94.3,32,0
"98530 Pyhätunturi   (Pelkosenniemi )",635,286,163,123,160,82.5,160,0
"98550 Suvanto   (Pelkosenniemi )",48,30,11,19,16,85.4,16,0
"98560 Kairala-Luiro   (Pelkosenniemi )",17,75,3,72,56,102.6,56,0
"98570 Aapajärvi   (Pelkosenniemi )",48,43,7,36,29,71.4,29,0
"98580 Luiro   (Pelkosenniemi )",32,26,2,24,22,86.6,22,0
"98600 Kursu   (Salla )",94,226,31,195,176,83.0,176,0
"98620 Pahkakumpu   (Salla )",13,46,5,41,33,99.7,33,0
"98630 Ahvenselkä   (Pelkosenniemi )",27,67,10,57,39,92.6,39,0
"98660 Salmivaara   (Salla )",30,100,8,92,78,93.1,78,0
"98710 Joutsijärvi   (Kemijärvi )",39,94,19,75,59,92.8,59,0
"98720 Suomutunturi   (Kemijärvi )",314,171,81,90,82,77.0,82,0
"98760 Hirvasvaara-Paloperä   (Salla )",52,62,5,57,48,98.2,48,0
"98770 Aholanvaara   (Salla )",56,45,1,44,32,92.6,32,0
"98780 Maaninkavaara   (Posio )",49,49,5,44,35,98.3,35,0
"98790 Paloperä   (Salla )",117,62,18,44,24,90.4,24,0
"98800 Savukoski Keskus-Värriö   (Savukoski )",82,351,90,261,309,85.5,309,0
"98810 Lunkkaus   (Savukoski )",40,48,15,33,23,95.2,23,0
"98820 Värriö   (Savukoski )",38,39,2,37,26,99.9,26,0
"98830 Martti-Ruuvaoja   (Savukoski )",161,139,46,93,86,101.4,86,0
"98840 Ruuvaoja   (Savukoski )",8,10,1,9,..,..,..,..
"98850 Kuosku   (Savukoski )",16,85,6,79,64,102.6,64,0
"98900 Salla Keskus   (Salla )",309,1042,280,762,1247,80.1,997,250
"98920 Kelloselkä   (Salla )",31,127,17,110,82,101.6,82,0
"98930 Kotalankylä   (Salla )",38,85,11,74,68,86.2,68,0
