"Postal code area","Aged 18 or over, total, 2017 (KO)","Basic level studies, 2017 (KO)","With education, total, 2017 (KO)","Matriculation examination, 2017 (KO)","Vocational diploma, 2017 (KO)","Academic degree - Lower level university degree, 2017 (KO)","Academic degree - Higher level university degree, 2017 (KO)"
"93100 Pudasjärvi Keskus   (Pudasjärvi )",3918,1323,2595,109,2108,247,131
"93140 Kipinä   (Pudasjärvi )",351,99,252,6,216,21,9
"93160 Hetejärvi   (Pudasjärvi )",188,64,124,6,102,12,4
"93170 Yli-Kollaja   (Pudasjärvi )",74,21,53,1,42,7,3
"93180 Ikosenniemi   (Pudasjärvi )",24,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",118,41,77,0,75,2,0
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",109,48,61,1,56,3,1
"93195 Kokkokylä   (Pudasjärvi )",59,24,35,1,31,2,1
"93220 Livo   (Pudasjärvi )",74,31,43,2,37,4,0
"93225 Pärjänsuo   (Pudasjärvi )",160,60,100,3,87,8,2
"93240 Rytinki   (Pudasjärvi )",104,53,51,1,48,1,1
"93250 Sarajärvi   (Pudasjärvi )",198,80,118,2,102,8,6
"93270 Sotkajärvi   (Pudasjärvi )",373,100,273,12,223,24,14
"93277 Iinattijärvi   (Pudasjärvi )",130,44,86,2,78,4,2
"93280 Syöte   (Pudasjärvi )",190,56,134,4,107,18,5
"93290 Pintamo   (Pudasjärvi )",69,20,49,3,42,3,1
"93350 Jaurakkajärvi   (Pudasjärvi )",120,45,75,4,62,7,2
"93390 Puhoskylä   (Pudasjärvi )",178,75,103,3,92,6,2
"93400 Taivalkoski Keskus   (Taivalkoski )",2485,723,1762,75,1430,173,84
"93420 Jurmu   (Taivalkoski )",202,61,141,2,129,7,3
"93440 Loukusa   (Taivalkoski )",46,15,31,0,28,3,0
"93470 Inget   (Taivalkoski )",115,36,79,4,70,2,3
"93540 Tyrövaara   (Taivalkoski )",251,84,167,15,137,11,4
"93590 Vanhala   (Taivalkoski )",176,56,120,8,104,7,1
"93600 Kuusamo   (Kuusamo )",8120,2117,6003,193,4750,648,412
"93700 Kurkijärvi - Oijusluoma   (Kuusamo )",1281,318,963,21,833,79,30
"93800 Muojärvi   (Kuusamo )",1724,422,1302,28,1087,128,59
"93830 Rukatunturi   (Kuusamo )",655,135,520,24,416,54,26
"93900 Oulangan kansallispuisto   (Kuusamo )",610,207,403,6,356,28,13
"93999 Lososaari   (Kuusamo )",0,0,0,0,0,0,0
"94100 Kemi Keskus   (Kemi )",5671,1715,3956,323,2736,552,345
"94200 Torvinen-Vainio   (Kemi )",1941,570,1371,54,1087,160,70
"94300 Pajusaari   (Kemi )",253,60,193,8,152,25,8
"94400 Keminmaa Keskus   (Keminmaa )",2247,535,1712,54,1282,236,140
"94430 Kaakamo   (Tornio )",740,170,570,27,423,88,32
"94450 Lassila-Jokisuu   (Keminmaa )",1726,252,1474,64,972,291,147
"94460 Ruottala   (Tornio )",145,61,84,3,71,5,5
"94500 Lautiosaari   (Keminmaa )",1719,424,1295,42,1029,164,60
"94600 Ristikangas-Kivikko   (Kemi )",2092,437,1655,70,1189,266,130
"94700 Takajärvi-Haukkari   (Kemi )",4757,1170,3587,153,2791,444,199
"94720 Peurasaari   (Kemi )",871,138,733,36,537,117,43
"94800 Veitsiluoto   (Kemi )",0,0,0,0,0,0,0
"94830 Pikku Berliini-Hepola   (Kemi )",1501,514,987,38,828,90,31
"94900 Ajos   (Kemi )",268,74,194,4,160,21,9
"95100 Kuivaniemi Keskus   (Ii )",793,281,512,10,441,43,18
"95110 Kuivaniemi kk   (Ii )",272,77,195,1,161,27,6
"95130 Hyryoja   (Ii )",99,36,63,1,59,2,1
"95160 Oijärvi-Lamminperä   (Ii )",174,80,94,0,90,2,2
"95200 Simo Keskus   (Simo )",1062,342,720,18,604,54,44
"95210 Filpus   (Simo )",186,49,137,7,100,16,14
"95220 Simoniemi   (Simo )",248,57,191,6,140,32,13
"95225 Viantie   (Simo )",181,61,120,3,103,8,6
"95230 Maksniemi   (Simo )",620,164,456,19,357,57,23
"95255 Alaniemi   (Simo )",64,32,32,2,22,6,2
"95260 Tainionjoki   (Simo )",49,13,36,2,31,1,2
"95270 Yli-Kärppä-Tainionjoki   (Simo )",93,34,59,0,55,3,1
"95300 Tervola Keskus   (Tervola )",1371,413,958,33,764,101,60
"95310 Liedakkala   (Keminmaa )",346,71,275,10,217,31,17
"95315 Törmä   (Keminmaa )",174,28,146,7,119,14,6
"95325 Paakkola   (Tervola )",140,27,113,5,94,8,6
"95330 Tervola   (Tervola )",411,113,298,7,262,19,10
"95340 Loue   (Tervola )",212,53,159,2,139,11,7
"95350 Peura   (Tervola )",10,..,..,..,..,..,..
"95355 Koivu-Peura   (Tervola )",214,74,140,5,122,8,5
"95365 Maula   (Keminmaa )",217,44,173,8,118,33,14
"95370 Itäkoski   (Keminmaa )",156,30,126,3,106,12,5
"95375 Yli-Paakkola   (Tervola )",79,18,61,1,52,6,2
"95400 Tornio Keskus   (Tornio )",2465,798,1667,141,1169,246,111
"95410 Kiviranta   (Tornio )",2476,490,1986,61,1476,280,169
"95420 Miukki-Palosaari-Luotomäki   (Tornio )",3013,759,2254,90,1713,303,148
"95430 Suensaari   (Tornio )",1004,230,774,41,550,111,72
"95440 Kyläjoki   (Tornio )",676,153,523,28,395,65,35
"95450 Kirkonmäki   (Tornio )",2528,352,2176,94,1463,347,272
"95460 Kantojärvi   (Tornio )",760,162,598,32,435,95,36
"95470 Pirkkiö-Röyttä   (Tornio )",716,155,561,13,445,69,34
"95490 Terästehtaanalue   (Tornio )",0,0,0,0,0,0,0
"95500 Vojakkala-Yli-Liakka   (Tornio )",860,193,667,29,490,99,49
"95520 Kukkola   (Tornio )",273,70,203,1,167,24,11
"95530 Karunki   (Tornio )",563,162,401,4,339,45,13
"95540 Korpikylä   (Tornio )",60,22,38,1,33,1,3
"95560 Aapajoki   (Tornio )",148,32,116,8,90,14,4
"95590 Arpela   (Tornio )",649,196,453,15,370,46,22
"95600 Ylitornio Keskus   (Ylitornio )",1768,547,1221,69,935,147,70
"95610 Kainuunkylä   (Ylitornio )",184,63,121,6,103,7,5
"95615 Pekanpää   (Ylitornio )",86,25,61,4,50,7,0
"95620 Aavasaksa   (Ylitornio )",342,123,219,11,174,24,10
"95630 Kuivakangas   (Ylitornio )",120,26,94,4,76,9,5
"95635 Kaulinranta   (Ylitornio )",199,59,140,7,110,15,8
"95640 Juoksenki   (Pello )",193,73,120,4,110,4,2
"95645 Turtola   (Pello )",225,68,157,8,131,11,7
"95655 Etelä-Portimojärvi   (Ylitornio )",98,39,59,2,46,7,4
"95660 Kantomaanpää   (Ylitornio )",145,55,90,6,78,5,1
"95670 Pessalompolo   (Ylitornio )",98,40,58,0,55,2,1
"95675 Meltosjärvi   (Ylitornio )",117,50,67,2,53,8,4
"95680 Lohijärvi   (Ylitornio )",46,17,29,0,26,2,1
"95690 Mellakoski   (Ylitornio )",150,50,100,0,91,8,1
"95700 Pello Keskus   (Pello )",1952,612,1340,54,1061,141,84
"95710 Naamijoki   (Pello )",36,6,30,2,25,2,1
"95720 Jarhoinen   (Pello )",34,12,22,1,16,2,3
"95750 Orajärvi   (Pello )",100,35,65,3,56,3,3
"95760 Konttajärvi   (Pello )",90,30,60,2,50,6,2
"95770 Lankojärvi   (Pello )",154,58,96,2,86,7,1
"95780 Sirkkakoski   (Pello )",99,28,71,3,59,9,0
"95790 Lampsijärvi   (Pello )",71,23,48,1,42,4,1
"95800 Sieppijärvi-Taapajärvi   (Kolari )",417,146,271,13,220,23,15
"95830 Vaattojärvi   (Kolari )",138,45,93,2,90,1,0
"95840 Venejärvenkylä   (Kolari )",55,16,39,1,34,1,3
"95850 Ruokojärvi   (Kolari )",26,..,..,..,..,..,..
"95860 Pasmajärvi   (Kolari )",33,15,18,0,15,2,1
"95900 Kolari Keskus   (Kolari )",1476,413,1063,43,854,111,55
"95920 Saaripudas   (Kolari )",144,43,101,5,81,15,0
"95930 Äkäsjoensuu   (Kolari )",107,33,74,5,60,4,5
"95940 Tapojärvi   (Muonio )",39,11,28,2,23,2,1
"95950 Kihlanki-Tapojärvi   (Muonio )",43,15,28,1,24,3,0
"95970 Äkäslompolo   (Muonio )",443,93,350,26,232,55,37
"95980 Ylläsjärvi   (Kolari )",204,22,182,11,109,44,18
"95990 Kurtakko   (Kolari )",73,15,58,8,43,4,3
"96100 Rovaniemi Keskus   (Rovaniemi )",9019,1803,7216,913,4205,1227,871
"96190 Lapinrinne-Ahokangas   (Rovaniemi )",3054,443,2611,133,1548,566,364
"96200 Sahanperä-Ratantaus   (Rovaniemi )",4247,853,3394,419,2012,530,433
"96300 Niemelänkangas-Korvanniemi   (Rovaniemi )",4955,722,4233,904,2071,733,525
"96320 Teollisuuskylä   (Rovaniemi )",5,..,..,..,..,..,..
"96400 Pullinranta-Kiiruna   (Rovaniemi )",2920,585,2335,227,1217,392,499
"96440 Ounasrinne   (Rovaniemi )",2455,504,1951,116,1371,260,204
"96460 Pöykkölä   (Rovaniemi )",2001,209,1792,85,1011,387,309
"96500 Korkalovaara   (Rovaniemi )",4516,984,3532,172,2603,462,295
"96600 Koskenkylä   (Rovaniemi )",893,140,753,44,453,122,134
"96700 Niskanperä   (Rovaniemi )",534,72,462,23,302,81,56
"96800 Ylikylä-Patosaari   (Rovaniemi )",1256,168,1088,40,662,215,171
"96900 Saarenkylä   (Rovaniemi )",5244,921,4323,189,2752,721,661
"96910 Syväsenvaara   (Rovaniemi )",2295,400,1895,66,1417,264,148
"96930 Napapiiri Rovaniemi   (Rovaniemi )",44,11,33,2,25,6,0
"96960 Someroharju   (Rovaniemi )",112,15,97,1,73,17,6
"97110 Rautionsaari   (Rovaniemi )",357,77,280,16,205,30,29
"97130 Hirvas   (Rovaniemi )",622,102,520,15,376,87,42
"97140 Muurola   (Rovaniemi )",965,255,710,22,590,55,43
"97145 Totonvaara   (Rovaniemi )",10,..,..,..,..,..,..
"97160 Petäjäinen   (Rovaniemi )",104,18,86,2,76,5,3
"97170 Jaatila   (Rovaniemi )",137,27,110,0,88,14,8
"97220 Sinettä   (Rovaniemi )",612,114,498,17,362,68,51
"97240 Sonka   (Rovaniemi )",248,82,166,4,139,16,7
"97250 Raanujärvi   (Ylitornio )",165,53,112,4,99,4,5
"97280 Tapio   (Rovaniemi )",260,80,180,1,148,19,12
"97290 Marraskoski   (Rovaniemi )",91,23,68,3,50,10,5
"97310 Patokoski   (Rovaniemi )",131,35,96,3,86,3,4
"97320 Marrasjärvi   (Rovaniemi )",64,20,44,0,41,2,1
"97330 Rattosjärvi   (Pello )",42,16,26,0,20,2,4
"97335 Ruuhivaara   (Pello )",68,31,37,1,32,2,2
"97340 Meltaus-Jääskö-Perttaus   (Rovaniemi )",236,81,155,7,136,7,5
"97370 Unarin-Luusua   (Sodankylä )",42,13,29,0,25,4,0
"97380 Kukasranta   (Sodankylä )",26,..,..,..,..,..,..
"97390 Kierinki   (Sodankylä )",118,47,71,2,67,1,1
"97420 Lohiniva   (Kittilä )",357,122,235,4,214,13,4
"97430 Taapajärvi   (Kolari )",3,..,..,..,..,..,..
"97470 Alakylä-Sailehto   (Kittilä )",125,37,88,1,78,6,3
"97510 Vikajärvi   (Rovaniemi )",150,41,109,4,86,9,10
"97520 Nampa   (Rovaniemi )",44,8,36,2,33,1,0
"97530 Nampa-Yli-Nampa   (Rovaniemi )",77,25,52,1,45,2,4
"97540 Tiainen   (Rovaniemi )",85,39,46,0,41,2,3
"97580 Misi   (Rovaniemi )",74,25,49,1,42,6,0
"97590 Raajärvi   (Kemijärvi )",11,..,..,..,..,..,..
"97610 Oikarainen   (Rovaniemi )",348,76,272,10,203,35,24
"97615 Tennirova   (Rovaniemi )",28,..,..,..,..,..,..
"97620 Viiri-Tennirova   (Rovaniemi )",64,16,48,1,38,7,2
"97625 Vanttauskoski   (Rovaniemi )",280,92,188,3,165,14,6
"97630 Pekkala   (Rovaniemi )",85,30,55,2,50,3,0
"97635 Juuniemi   (Rovaniemi )",79,23,56,2,47,2,5
"97645 Juujärvi   (Kemijärvi )",101,35,66,4,55,5,2
"97650 Juotas   (Rovaniemi )",114,37,77,0,69,8,0
"97655 Autti   (Rovaniemi )",132,54,78,0,69,5,4
"97665 Pohjasperä   (Ranua )",152,60,92,2,84,4,2
"97670 Kivitaipale   (Rovaniemi )",197,48,149,3,124,19,3
"97675 Narkaus-Kämät   (Rovaniemi )",120,29,91,2,75,9,5
"97680 Saari-Kämä   (Rovaniemi )",61,10,51,1,45,4,1
"97685 Siika-Kämä   (Rovaniemi )",36,15,21,0,21,0,0
"97690 Sulaoja   (Rovaniemi )",94,31,63,2,57,3,1
"97700 Ranua Keskus   (Ranua )",2307,781,1526,75,1191,151,109
"97715 Raiskio   (Ranua )",158,65,93,1,78,9,5
"97720 Yli-Simo-Raiskio   (Ranua )",77,18,59,2,52,3,2
"97760 Saariharju   (Ranua )",105,26,79,3,70,4,2
"97765 Kuha-Impiö-Itäranua   (Ranua )",63,23,40,2,34,3,1
"97770 Petäjäjärvi   (Ranua )",10,..,..,..,..,..,..
"97780 Kuukasjärvi-Petäjäjärvi   (Ranua )",69,19,50,0,36,7,7
"97785 Kelankylä   (Ranua )",60,21,39,0,37,0,2
"97810 Suorsa   (Posio )",12,..,..,..,..,..,..
"97815 Pernu-Suorsa   (Posio )",48,15,33,1,30,2,0
"97820 Perä-Posio   (Posio )",89,42,47,2,37,6,2
"97840 Lehtiniemi   (Posio )",87,21,66,0,57,5,4
"97850 Ristilä   (Posio )",83,43,40,3,34,2,1
"97870 Jumisko   (Posio )",36,16,20,0,18,1,1
"97880 Nolimo-Jumisko   (Posio )",33,13,20,2,17,1,0
"97890 Karjalaisenniemi   (Posio )",194,66,128,4,107,14,3
"97895 Mourujärvi   (Posio )",90,38,52,1,48,2,1
"97900 Posio Keskus   (Posio )",1580,520,1060,39,857,102,62
"97920 Suonnankylä   (Posio )",80,32,48,1,43,2,2
"97925 Tolva   (Posio )",52,28,24,1,21,2,0
"97940 Lohiranta   (Posio )",72,23,49,2,42,5,0
"97950 Säikkä   (Posio )",14,..,..,..,..,..,..
"97960 Kuloharju-Säikkä   (Posio )",85,31,54,1,48,3,2
"97965 Kynsilä   (Posio )",80,30,50,0,48,1,1
"97970 Sirniö   (Posio )",59,20,39,0,34,3,2
"97980 Anetjärvi   (Posio )",115,40,75,2,68,4,1
"97999 Köngäs   (Kittilä )",0,0,0,0,0,0,0
"98100 Kemijärvi Keskus   (Kemijärvi )",2287,704,1583,47,1270,150,116
"98120 Särkikangas   (Kemijärvi )",1547,471,1076,19,952,70,35
"98230 Luusua-Karsimus   (Kemijärvi )",175,58,117,0,102,12,3
"98310 Karvakko   (Kemijärvi )",440,141,299,15,237,34,13
"98350 Tapionniemi   (Kemijärvi )",124,34,90,1,82,7,0
"98360 Vuostimo   (Kemijärvi )",121,38,83,2,72,6,3
"98400 Isokylä-Ryti-Lehtola   (Kemijärvi )",521,110,411,21,329,35,26
"98420 Ryti-Lehtola   (Kemijärvi )",111,32,79,0,72,5,2
"98440 Kallaanvaara   (Kemijärvi )",656,170,486,13,387,55,31
"98450 Kostamo   (Kemijärvi )",226,68,158,6,135,10,7
"98500 Pelkosenniemi Keskus   (Pelkosenniemi )",444,138,306,10,257,23,16
"98510 Saunavaara   (Pelkosenniemi )",45,12,33,2,27,0,4
"98530 Pyhätunturi   (Pelkosenniemi )",190,31,159,11,117,20,11
"98550 Suvanto   (Pelkosenniemi )",21,..,..,..,..,..,..
"98560 Kairala-Luiro   (Pelkosenniemi )",80,23,57,0,48,7,2
"98570 Aapajärvi   (Pelkosenniemi )",28,..,..,..,..,..,..
"98580 Luiro   (Pelkosenniemi )",32,11,21,1,20,0,0
"98600 Kursu   (Salla )",224,83,141,3,128,6,4
"98620 Pahkakumpu   (Salla )",55,21,34,1,30,3,0
"98630 Ahvenselkä   (Pelkosenniemi )",58,24,34,0,31,2,1
"98660 Salmivaara   (Salla )",110,41,69,1,58,5,5
"98710 Joutsijärvi   (Kemijärvi )",92,23,69,1,62,3,3
"98720 Suomutunturi   (Kemijärvi )",83,34,49,0,44,4,1
"98760 Hirvasvaara-Paloperä   (Salla )",65,27,38,1,35,2,0
"98770 Aholanvaara   (Salla )",39,16,23,1,21,1,0
"98780 Maaninkavaara   (Posio )",69,25,44,0,41,2,1
"98790 Paloperä   (Salla )",36,11,25,1,24,0,0
"98800 Savukoski Keskus-Värriö   (Savukoski )",451,139,312,16,236,33,27
"98810 Lunkkaus   (Savukoski )",32,14,18,0,16,1,1
"98820 Värriö   (Savukoski )",34,7,27,1,23,2,1
"98830 Martti-Ruuvaoja   (Savukoski )",138,38,100,6,85,4,5
"98840 Ruuvaoja   (Savukoski )",9,..,..,..,..,..,..
"98850 Kuosku   (Savukoski )",101,20,81,5,64,8,4
"98900 Salla Keskus   (Salla )",1856,609,1247,64,1015,113,55
"98920 Kelloselkä   (Salla )",133,51,82,1,68,10,3
"98930 Kotalankylä   (Salla )",80,25,55,1,46,2,6
"98950 Saija   (Salla )",123,46,77,4,62,8,3
"98960 Naruska   (Salla )",39,12,27,4,19,1,3
"98970 Onkamojärvi   (Salla )",69,13,56,4,47,4,1
"98980 Kallunki-Niemelä   (Salla )",33,12,21,1,19,1,0
"98995 Hautajärvi   (Salla )",218,76,142,2,131,5,4
"99100 Kittilä Keskus   (Kittilä )",2158,523,1635,66,1254,188,127
"99110 Kaukonen   (Kittilä )",280,58,222,14,176,21,11
"99120 Kallo   (Kittilä )",116,43,73,4,65,2,2
"99130 Sirkka-Rauhala   (Kittilä )",961,159,802,48,547,136,71
"99135 Rauhala   (Kittilä )",21,..,..,..,..,..,..
"99140 Köngäs-Hanhivaara   (Kittilä )",169,33,136,8,100,20,8
"99150 Tepasto   (Kittilä )",80,25,55,1,45,7,2
"99160 Lompolo-Pulju   (Kittilä )",53,21,32,0,31,0,1
"99170 Pulju   (Kittilä )",20,..,..,..,..,..,..
"99180 Rautusjärvi   (Kittilä )",44,15,29,0,25,3,1
"99190 Hanhimaa   (Kittilä )",34,9,25,3,22,0,0
"99195 Pokka   (Kittilä )",10,..,..,..,..,..,..
"99230 Jeesiöjärvi   (Kittilä )",40,17,23,0,22,0,1
"99240 Kuivasalmi   (Kittilä )",24,..,..,..,..,..,..
"99250 Kiistala-Jeesiöjärvi   (Kittilä )",69,18,51,1,49,0,1
"99270 Hormakumpu   (Kittilä )",30,11,19,3,15,0,1
"99280 Tepsa   (Kittilä )",62,21,41,0,36,3,2
"99290 Kelontekemä   (Kittilä )",79,25,54,10,43,1,0
"99300 Muonio Keskus   (Muonio )",1461,362,1099,48,861,115,75
"99310 Yli-Muonio   (Muonio )",126,35,91,2,78,4,7
"99320 Kätkäsuvanto   (Muonio )",103,27,76,1,64,4,7
"99330 Pallastunturi   (Muonio )",1,..,..,..,..,..,..
"99340 Raattama-Pallastunturi   (Kittilä )",116,22,94,3,76,10,5
"99360 Kangosjärvi   (Muonio )",106,27,79,1,72,5,1
"99400 Enontekiö Keskus   (Enontekiö )",602,177,425,24,309,48,44
"99410 Vuontisjärvi   (Enontekiö )",90,21,69,2,54,7,6
"99420 Peltovuoma   (Enontekiö )",129,28,101,1,82,11,7
"99430 Nunnanen   (Enontekiö )",68,16,52,1,46,3,2
"99440 Leppäjärvi   (Enontekiö )",123,40,83,2,68,9,4
"99450 Palojoensuu-Kuttanen   (Enontekiö )",100,36,64,2,57,3,2
"99460 Kuttanen   (Enontekiö )",49,19,30,2,22,1,5
"99470 Karesuvanto   (Enontekiö )",223,76,147,7,117,14,9
"99490 Kilpisjärvi   (Enontekiö )",137,22,115,24,62,17,12
"99510 Raudanjoki-Seipäjärvi   (Sodankylä )",62,17,45,0,36,5,4
"99520 Seipäjärvi   (Sodankylä )",27,..,..,..,..,..,..
"99530 Vuojärvi   (Sodankylä )",64,17,47,1,38,7,1
"99540 Torvinen   (Sodankylä )",107,25,82,3,66,9,4
"99550 Aska-Orakylä   (Sodankylä )",65,12,53,0,44,3,6
"99555 Luosto   (Sodankylä )",81,9,72,4,55,7,6
"99560 Orakylä   (Sodankylä )",229,48,181,6,147,18,10
"99600 Sodankylä Keskus   (Sodankylä )",4522,1127,3395,181,2538,375,301
"99610 Siurunmaa   (Sodankylä )",33,7,26,3,15,5,3
"99620 Kelujärvi   (Sodankylä )",203,56,147,2,125,15,5
"99640 Tanhua   (Savukoski )",80,35,45,1,39,3,2
"99645 Lokka   (Sodankylä )",72,21,51,3,41,3,4
"99650 Sattanen   (Sodankylä )",232,54,178,7,131,24,16
"99655 Sattasvaara   (Sodankylä )",98,37,61,4,45,8,4
"99660 Kersilö   (Sodankylä )",37,16,21,2,14,4,1
"99665 Moskuvaara   (Sodankylä )",36,9,27,2,18,5,2
"99670 Petkula   (Sodankylä )",29,..,..,..,..,..,..
"99690 Vuotso   (Sodankylä )",222,56,166,12,129,9,16
"99695 Tankavaara   (Sodankylä )",3,..,..,..,..,..,..
"99710 Vaalajärvi   (Sodankylä )",255,69,186,9,150,18,9
"99720 Riipi   (Sodankylä )",153,51,102,3,86,10,3
"99740 Syväjärvi   (Sodankylä )",142,41,101,1,93,6,1
"99750 Sassali   (Sodankylä )",47,10,37,0,37,0,0
"99760 Uimaniemi   (Sodankylä )",26,..,..,..,..,..,..
"99770 Jeesiö   (Sodankylä )",106,37,69,2,61,3,3
"99800 Ivalo   (Inari )",3946,1095,2851,149,2184,306,212
"99830 Saariselkä   (Inari )",323,68,255,24,183,31,17
"99860 Nellim   (Inari )",133,44,89,4,76,5,4
"99870 Inari Keskus-Lemmenjoki   (Inari )",906,246,660,52,413,97,98
"99885 Lemmenjoki   (Inari )",49,16,33,3,22,4,4
"99910 Kaamanen-Partakko   (Inari )",158,54,104,5,84,11,4
"99930 Sevettijärvi-Näätämö   (Inari )",97,20,77,9,57,6,5
"99940 Näätämö   (Inari )",14,..,..,..,..,..,..
"99950 Karigasniemi   (Utsjoki )",240,75,165,19,113,18,15
"99980 Utsjoki Keskus   (Utsjoki )",577,176,401,26,260,42,73
"99990 Nuorgam   (Utsjoki )",178,66,112,13,73,15,11
