Postal code	Free-time residences	Buildings, total	Other buildings	Residential buildings	Dwellings	Average floor area	Dwellings in small houses	Dwellings in blocks of flats	Aged 18 or over, total	Basic level studies	With education, total	Matriculation examination	Vocational diploma	Academic degree - Lower level university degree	Academic degree - Higher level university degree	Inhabitants, total, 2017	Inhabitants aged 18-64, 2017	Employment rate %, 2017	Unemployment rate %, 2017	Economic dependency ratio, 2017	Inhabitants, total	Females	Males	Average age of inhabitants	Households, total	Average size of households	Occupancy rate	Young single persons	Young couples without children	Households with children	Households with small children	Households with children under school age	Households with school-age children	Households with teenagers	Adult households	Pensioner households	Households living in owner-occupied dwellings	Households living in rented dwellings	Households living in other dwellings	Area	Density	Surface area	0-15 years	16-34 years	35-64 years	65 years or over
91980	219.0	816.0	86.0	730.0	818.0	103.6	818.0	0.0	1342.0	351.0	991.0	34.0	765.0	127.0	65.0	2044.0	1009.0	71.1	10.8	182.0	2030.0	993.0	1037.0	36.0	747.0	2.7	39.0	39.0	19.0	229.0	80.0	134.0	144.0	100.0	271.0	254.0	601.0	131.0	15.0	 Lumijoki   (Lumijoki )	1.1679582270937242e-05	1.1679582270937242e-05	633.0	395.0	661.0	341.0
92100	349.0	1150.0	285.0	865.0	2747.0	67.9	1027.0	1720.0	3616.0	993.0	2623.0	100.0	1992.0	328.0	203.0	4218.0	2388.0	60.7	15.3	188.0	4218.0	2251.0	1967.0	47.0	2472.0	1.7	41.7	191.0	77.0	345.0	89.0	170.0	144.0	122.0	1245.0	885.0	1232.0	1178.0	62.0	 Raahe Keskus   (Raahe )	0.00045279689032235213	0.00045279689032235213	524.0	984.0	1482.0	1228.0
92120	2.0	939.0	173.0	766.0	1922.0	78.5	938.0	984.0	2287.0	608.0	1679.0	54.0	1345.0	190.0	90.0	2914.0	1717.0	59.6	16.4	182.0	2914.0	1362.0	1552.0	41.0	1450.0	2.0	41.6	190.0	34.0	317.0	89.0	158.0	153.0	121.0	746.0	390.0	872.0	568.0	10.0	 Ollinsaari-Mestauskallio   (Raahe )	0.00029415354189028065	0.00029415354189028065	561.0	635.0	1148.0	570.0
92130	3.0	998.0	88.0	910.0	1549.0	96.2	1271.0	278.0	2476.0	529.0	1947.0	76.0	1427.0	270.0	174.0	3125.0	1670.0	71.9	9.1	157.0	3125.0	1577.0	1548.0	44.0	1470.0	2.1	46.1	92.0	29.0	326.0	72.0	163.0	161.0	133.0	586.0	564.0	1272.0	181.0	17.0	 Isoholmi-Antinkangas   (Raahe )	0.0011809534318884636	0.0011809534318884636	579.0	546.0	1194.0	806.0
92140	143.0	2284.0	233.0	2051.0	2546.0	102.4	2546.0	0.0	4395.0	902.0	3493.0	106.0	2712.0	465.0	210.0	6314.0	3321.0	74.0	9.4	155.0	6314.0	3079.0	3235.0	37.0	2390.0	2.6	39.7	105.0	69.0	796.0	233.0	412.0	422.0	349.0	890.0	713.0	2045.0	319.0	26.0	 Pattijoki Keskus   (Raahe )	3.3362066593717835e-05	3.3362066593717835e-05	1730.0	1199.0	2311.0	1074.0
92150	0.0	354.0	76.0	278.0	1081.0	64.7	420.0	661.0	1081.0	385.0	696.0	27.0	583.0	55.0	31.0	1291.0	762.0	47.5	23.1	252.0	1291.0	629.0	662.0	44.0	790.0	1.6	40.7	139.0	13.0	108.0	27.0	50.0	46.0	43.0	442.0	242.0	320.0	463.0	7.0	 Kummatti-Junnilanmäki   (Raahe )	0.0004270453686913226	0.0004270453686913226	181.0	294.0	497.0	319.0
92160	32.0	1050.0	299.0	751.0	768.0	107.7	768.0	0.0	1327.0	349.0	978.0	16.0	833.0	101.0	28.0	1764.0	872.0	72.7	8.9	176.0	1764.0	850.0	914.0	43.0	727.0	2.4	45.1	15.0	18.0	190.0	42.0	97.0	107.0	88.0	248.0	294.0	695.0	27.0	5.0	 Saloinen   (Raahe )	5.3205015543917685e-05	5.3205015543917685e-05	384.0	272.0	653.0	455.0
92180	0.0	131.0	46.0	85.0	86.0	86.1	86.0	0.0	126.0	51.0	75.0	4.0	61.0	6.0	4.0	135.0	80.0	53.8	21.8	214.0	135.0	62.0	73.0	55.0	74.0	1.8	48.9	3.0	1.0	7.0	1.0	2.0	3.0	3.0	32.0	35.0	68.0	4.0	2.0	 Lapaluoto   (Raahe )	0.00010473925743745708	0.00010473925743745708	8.0	11.0	70.0	46.0
92210	134.0	371.0	67.0	304.0	292.0	120.2	288.0	4.0	555.0	135.0	420.0	13.0	331.0	59.0	17.0	912.0	413.0	73.6	9.5	196.0	912.0	440.0	472.0	35.0	279.0	3.2	37.0	3.0	2.0	106.0	36.0	55.0	68.0	63.0	77.0	96.0	272.0	2.0	5.0	 Arkkukari   (Raahe )	3.415455181869056e-05	3.415455181869056e-05	316.0	144.0	310.0	142.0
92220	100.0	398.0	80.0	318.0	305.0	104.9	305.0	0.0	504.0	124.0	380.0	11.0	321.0	40.0	8.0	639.0	373.0	70.5	11.4	141.0	639.0	303.0	336.0	43.0	276.0	2.3	45.6	4.0	7.0	57.0	11.0	24.0	30.0	28.0	126.0	94.0	271.0	2.0	3.0	 Piehinki   (Raahe )	6.384645517037138e-06	6.384645517037138e-06	117.0	103.0	288.0	131.0
92230	3.0	117.0	23.0	94.0	92.0	114.9	92.0	0.0	165.0	37.0	128.0	3.0	104.0	16.0	5.0	232.0	128.0	76.6	10.9	137.0	232.0	111.0	121.0	39.0	87.0	2.7	43.9	4.0	0.0	32.0	8.0	13.0	17.0	16.0	31.0	24.0	85.0	0.0	2.0	 Mattilanperä   (Raahe )	7.349882840649883e-06	7.349882840649883e-06	55.0	44.0	96.0	37.0
92240	14.0	162.0	18.0	144.0	134.0	110.6	134.0	0.0	220.0	52.0	168.0	1.0	144.0	18.0	5.0	295.0	163.0	73.0	7.8	146.0	295.0	130.0	165.0	41.0	124.0	2.4	46.5	7.0	1.0	35.0	12.0	21.0	18.0	13.0	50.0	40.0	120.0	2.0	2.0	 Lasikangas   (Raahe )	1.047324846546496e-05	1.047324846546496e-05	69.0	40.0	129.0	57.0
92260	24.0	180.0	30.0	150.0	145.0	106.9	145.0	0.0	238.0	74.0	164.0	3.0	138.0	17.0	6.0	301.0	164.0	72.6	11.9	147.0	301.0	142.0	159.0	45.0	134.0	2.2	48.2	6.0	2.0	28.0	7.0	16.0	15.0	10.0	56.0	50.0	132.0	1.0	1.0	 Kopsa   (Raahe )	2.370245553187043e-06	2.370245553187043e-06	58.0	47.0	122.0	74.0
92320	300.0	505.0	54.0	451.0	464.0	96.4	464.0	0.0	720.0	207.0	513.0	21.0	416.0	52.0	24.0	993.0	495.0	71.1	10.0	176.0	993.0	470.0	523.0	41.0	413.0	2.4	41.7	19.0	11.0	92.0	23.0	43.0	51.0	49.0	157.0	167.0	347.0	60.0	6.0	 Siikajoki Keskus   (Siikajoki )	6.769811921057938e-06	6.769811921057938e-06	243.0	169.0	356.0	225.0
92330	107.0	144.0	8.0	136.0	113.0	96.8	113.0	0.0	169.0	58.0	111.0	2.0	95.0	10.0	4.0	216.0	123.0	74.8	4.2	135.0	216.0	95.0	121.0	45.0	93.0	2.3	42.4	1.0	0.0	15.0	6.0	9.0	9.0	6.0	48.0	30.0	87.0	1.0	5.0	 Karinkanta   (Siikajoki )	2.4777991206267985e-06	2.4777991206267985e-06	45.0	26.0	99.0	46.0
92350	105.0	352.0	46.0	306.0	347.0	100.0	347.0	0.0	542.0	127.0	415.0	13.0	323.0	50.0	29.0	792.0	427.0	68.4	8.8	166.0	792.0	377.0	415.0	36.0	308.0	2.6	40.4	21.0	10.0	92.0	27.0	46.0	51.0	44.0	130.0	86.0	257.0	47.0	4.0	 Revonlahti   (Siikajoki )	4.4950607710365245e-06	4.4950607710365245e-06	231.0	144.0	302.0	115.0
92400	114.0	842.0	125.0	717.0	885.0	86.7	866.0	19.0	1305.0	385.0	920.0	35.0	730.0	106.0	49.0	1728.0	920.0	66.3	10.8	181.0	1728.0	872.0	856.0	42.0	752.0	2.2	41.1	43.0	18.0	182.0	49.0	100.0	97.0	79.0	309.0	267.0	570.0	167.0	15.0	 Ruukki Keskus   (Siikajoki )	1.5089224206922863e-05	1.5089224206922863e-05	382.0	312.0	649.0	385.0
92430	114.0	458.0	50.0	408.0	475.0	97.2	471.0	4.0	704.0	200.0	504.0	23.0	386.0	64.0	31.0	935.0	468.0	68.8	11.8	188.0	935.0	443.0	492.0	43.0	413.0	2.3	45.0	20.0	10.0	87.0	24.0	44.0	47.0	44.0	158.0	171.0	344.0	64.0	5.0	 Paavola-Huumola   (Siikajoki )	4.1796465179512365e-06	4.1796465179512365e-06	201.0	177.0	321.0	236.0
92440	21.0	26.0	4.0	22.0	20.0	94.3	20.0	0.0	34.0	4.0	30.0	0.0	29.0	1.0	0.0	39.0	29.0	69.0	16.7	95.0	39.0	15.0	24.0	46.0	18.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Saarikoski   (Siikajoki )	3.075183990623685e-06	3.075183990623685e-06	5.0	6.0	23.0	5.0
92450	77.0	171.0	18.0	153.0	138.0	102.9	138.0	0.0	224.0	68.0	156.0	6.0	134.0	13.0	3.0	343.0	163.0	68.1	11.2	206.0	343.0	165.0	178.0	36.0	126.0	2.7	38.4	6.0	5.0	32.0	10.0	23.0	19.0	17.0	48.0	47.0	116.0	7.0	3.0	 Luohua   (Siikajoki )	2.615821582542925e-06	2.615821582542925e-06	110.0	63.0	109.0	61.0
92470	36.0	161.0	16.0	145.0	132.0	99.1	132.0	0.0	193.0	44.0	149.0	3.0	121.0	20.0	5.0	263.0	139.0	77.0	8.5	137.0	263.0	120.0	143.0	41.0	116.0	2.3	43.9	4.0	2.0	31.0	12.0	24.0	14.0	11.0	45.0	42.0	107.0	7.0	2.0	 Tuomioja   (Siikajoki )	2.070574174469949e-06	2.070574174469949e-06	66.0	36.0	107.0	54.0
92500	230.0	850.0	133.0	717.0	800.0	87.8	800.0	0.0	1140.0	392.0	748.0	26.0	623.0	79.0	20.0	1464.0	748.0	66.0	14.7	193.0	1464.0	665.0	799.0	45.0	672.0	2.1	42.3	15.0	8.0	121.0	35.0	68.0	70.0	56.0	263.0	290.0	515.0	147.0	10.0	 Rantsila Keskus   (Siikalatva )	2.320931811508491e-06	2.320931811508491e-06	297.0	214.0	561.0	392.0
92520	36.0	72.0	15.0	57.0	41.0	90.1	41.0	0.0	56.0	19.0	37.0	2.0	29.0	5.0	1.0	67.0	35.0	60.0	12.5	205.0	67.0	28.0	39.0	50.0	32.0	2.1	42.4	0.0	0.0	9.0	1.0	2.0	4.0	4.0	9.0	14.0	29.0	1.0	2.0	 Sipola   (Siikalatva )	1.219882489630134e-06	1.219882489630134e-06	8.0	9.0	29.0	21.0
92530	117.0	114.0	10.0	104.0	82.0	99.4	82.0	0.0	126.0	33.0	93.0	3.0	76.0	11.0	3.0	163.0	90.0	66.7	10.4	167.0	163.0	80.0	83.0	45.0	66.0	2.5	41.4	0.0	2.0	16.0	2.0	5.0	8.0	12.0	25.0	25.0	62.0	1.0	3.0	 Mankila   (Siikalatva )	3.7507693391680573e-06	3.7507693391680573e-06	32.0	20.0	75.0	36.0
92600	115.0	648.0	127.0	521.0	691.0	87.6	684.0	7.0	941.0	308.0	633.0	26.0	510.0	60.0	37.0	1157.0	571.0	71.6	10.5	182.0	1157.0	575.0	582.0	48.0	567.0	2.0	45.5	19.0	15.0	103.0	28.0	47.0	49.0	42.0	197.0	269.0	431.0	128.0	8.0	 Pulkkila Keskus   (Siikalatva )	3.9507112811761616e-06	3.9507112811761616e-06	193.0	169.0	425.0	370.0
92610	33.0	72.0	14.0	58.0	37.0	93.8	37.0	0.0	67.0	25.0	42.0	1.0	37.0	4.0	0.0	87.0	44.0	70.5	13.9	181.0	87.0	40.0	47.0	45.0	36.0	2.4	38.6	0.0	0.0	9.0	1.0	4.0	6.0	5.0	13.0	14.0	34.0	0.0	2.0	 Vorna   (Siikalatva )	1.944732360456009e-06	1.944732360456009e-06	17.0	11.0	36.0	23.0
92620	78.0	476.0	81.0	395.0	520.0	88.1	520.0	0.0	723.0	195.0	528.0	14.0	458.0	42.0	14.0	877.0	489.0	68.7	13.2	158.0	877.0	407.0	470.0	46.0	424.0	2.0	46.9	30.0	13.0	72.0	23.0	37.0	36.0	31.0	188.0	166.0	314.0	98.0	12.0	 Piippola Keskus   (Siikalatva )	2.4513532785219126e-06	2.4513532785219126e-06	142.0	164.0	337.0	234.0
92640	39.0	128.0	12.0	116.0	98.0	98.4	98.0	0.0	168.0	63.0	105.0	5.0	90.0	7.0	3.0	194.0	115.0	67.8	15.2	146.0	194.0	85.0	109.0	48.0	89.0	2.2	46.0	2.0	2.0	15.0	3.0	7.0	5.0	7.0	40.0	35.0	80.0	5.0	4.0	 Leskelä   (Siikalatva )	2.4496049033514068e-06	2.4496049033514068e-06	21.0	32.0	88.0	53.0
92650	34.0	99.0	8.0	91.0	88.0	96.1	88.0	0.0	140.0	34.0	106.0	5.0	84.0	14.0	3.0	186.0	106.0	67.9	12.2	158.0	186.0	82.0	104.0	41.0	77.0	2.4	40.6	5.0	3.0	19.0	8.0	9.0	10.0	8.0	35.0	24.0	60.0	13.0	4.0	 Laakkola   (Siikalatva )	2.851817536911565e-06	2.851817536911565e-06	42.0	39.0	71.0	34.0
92700	272.0	816.0	123.0	693.0	742.0	90.1	729.0	13.0	1038.0	347.0	691.0	20.0	600.0	50.0	21.0	1220.0	626.0	66.1	14.3	187.0	1220.0	577.0	643.0	51.0	622.0	1.9	48.4	31.0	5.0	78.0	21.0	33.0	37.0	40.0	247.0	301.0	512.0	95.0	15.0	 Kestilä   (Siikalatva )	1.739150231097071e-06	1.739150231097071e-06	154.0	174.0	480.0	412.0
92810	43.0	107.0	20.0	87.0	74.0	106.3	74.0	0.0	116.0	42.0	74.0	2.0	62.0	8.0	2.0	152.0	82.0	63.4	8.8	192.0	152.0	76.0	76.0	44.0	61.0	2.5	45.5	0.0	1.0	14.0	2.0	5.0	11.0	8.0	23.0	25.0	52.0	8.0	1.0	 Pelsonsuo   (Vaala )	1.321128091460377e-06	1.321128091460377e-06	33.0	24.0	61.0	34.0
92830	39.0	159.0	11.0	148.0	136.0	107.8	136.0	0.0	208.0	44.0	164.0	10.0	138.0	14.0	2.0	249.0	146.0	66.4	12.6	154.0	249.0	105.0	144.0	47.0	118.0	2.1	52.2	6.0	6.0	21.0	5.0	10.0	11.0	9.0	50.0	49.0	108.0	9.0	1.0	 Veneheitto   (Vaala )	1.1437598088600051e-06	1.1437598088600051e-06	33.0	39.0	115.0	62.0
92910	50.0	165.0	8.0	157.0	134.0	110.3	134.0	0.0	228.0	70.0	158.0	8.0	131.0	13.0	6.0	280.0	162.0	71.0	9.4	139.0	280.0	117.0	163.0	43.0	122.0	2.3	47.0	7.0	6.0	25.0	8.0	13.0	14.0	13.0	50.0	48.0	108.0	8.0	6.0	 Tavastkenkä   (Pyhäntä )	1.0256308031449987e-06	1.0256308031449987e-06	46.0	64.0	104.0	66.0
92920	27.0	55.0	10.0	45.0	38.0	96.8	38.0	0.0	57.0	15.0	42.0	0.0	40.0	1.0	1.0	71.0	50.0	60.0	21.1	137.0	71.0	27.0	44.0	43.0	31.0	2.3	43.0	1.0	0.0	6.0	2.0	3.0	4.0	3.0	20.0	5.0	31.0	0.0	0.0	 Ahokylä   (Pyhäntä )	3.876165784156527e-07	3.876165784156527e-07	12.0	12.0	40.0	7.0
92930	282.0	495.0	103.0	392.0	577.0	87.2	577.0	0.0	872.0	257.0	615.0	31.0	473.0	78.0	33.0	1200.0	618.0	69.9	10.2	174.0	1200.0	597.0	603.0	40.0	493.0	2.4	37.5	37.0	10.0	110.0	39.0	63.0	62.0	54.0	208.0	177.0	335.0	141.0	17.0	 Pyhäntä   (Pyhäntä )	3.8794966150115035e-06	3.8794966150115035e-06	297.0	216.0	433.0	254.0
93100	543.0	1923.0	323.0	1600.0	2658.0	79.1	2211.0	447.0	3918.0	1323.0	2595.0	109.0	2108.0	247.0	131.0	4935.0	2426.0	62.4	14.3	220.0	4935.0	2466.0	2469.0	46.0	2370.0	2.0	40.0	119.0	31.0	417.0	124.0	220.0	200.0	189.0	906.0	1058.0	1504.0	799.0	67.0	 Pudasjärvi Keskus   (Pudasjärvi )	5.435299202747008e-06	5.435299202747008e-06	900.0	816.0	1727.0	1492.0
93140	340.0	296.0	36.0	260.0	221.0	98.8	221.0	0.0	351.0	99.0	252.0	6.0	216.0	21.0	9.0	454.0	233.0	62.7	19.3	207.0	454.0	191.0	263.0	45.0	197.0	2.3	43.9	3.0	3.0	40.0	11.0	20.0	17.0	24.0	71.0	88.0	177.0	10.0	10.0	 Kipinä   (Pudasjärvi )	9.681264083760284e-07	9.681264083760284e-07	89.0	69.0	178.0	118.0
93160	208.0	174.0	16.0	158.0	116.0	98.8	116.0	0.0	188.0	64.0	124.0	6.0	102.0	12.0	4.0	256.0	125.0	61.6	18.9	233.0	256.0	105.0	151.0	42.0	105.0	2.4	42.0	3.0	2.0	21.0	8.0	12.0	13.0	10.0	40.0	46.0	93.0	6.0	6.0	 Hetejärvi   (Pudasjärvi )	5.039565530551344e-07	5.039565530551344e-07	62.0	41.0	90.0	63.0
93170	94.0	72.0	17.0	55.0	44.0	102.0	44.0	0.0	74.0	21.0	53.0	1.0	42.0	7.0	3.0	99.0	50.0	56.0	24.3	254.0	99.0	43.0	56.0	42.0	40.0	2.5	40.4	3.0	0.0	8.0	2.0	5.0	4.0	5.0	15.0	17.0	36.0	1.0	3.0	 Yli-Kollaja   (Pudasjärvi )	4.919075982879828e-07	4.919075982879828e-07	23.0	16.0	36.0	24.0
93180	21.0	21.0	1.0	20.0	16.0	87.2	16.0	0.0	24.0	10.0	15.0	1.0	15.0	1.0	1.0	26.0	10.0	71.1	10.9	149.0	26.0	10.0	15.0	45.0	14.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Ikosenniemi   (Pudasjärvi )	3.5295316729583737e-07	3.5295316729583737e-07	4.0	5.0	6.0	5.0
93187	105.0	97.0	9.0	88.0	71.0	97.5	71.0	0.0	118.0	41.0	77.0	0.0	75.0	2.0	0.0	139.0	79.0	65.8	16.1	162.0	139.0	60.0	79.0	50.0	63.0	2.2	44.4	1.0	2.0	9.0	0.0	2.0	4.0	6.0	26.0	29.0	56.0	2.0	5.0	 Ala-Siurua   (Pudasjärvi )	6.537985195405138e-07	6.537985195405138e-07	17.0	19.0	64.0	39.0
93190	48.0	94.0	9.0	85.0	67.0	97.0	67.0	0.0	109.0	48.0	61.0	1.0	56.0	3.0	1.0	121.0	64.0	54.7	22.2	236.0	121.0	50.0	71.0	55.0	62.0	2.0	49.0	1.0	0.0	6.0	1.0	3.0	4.0	2.0	23.0	33.0	55.0	1.0	6.0	 Yli-Siurua-Ikosenniemi   (Pudasjärvi )	3.419891377636172e-07	3.419891377636172e-07	10.0	10.0	56.0	45.0
93195	5.0	43.0	1.0	42.0	31.0	97.0	31.0	0.0	59.0	24.0	35.0	1.0	31.0	2.0	1.0	63.0	33.0	39.4	31.6	350.0	63.0	27.0	36.0	54.0	27.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Kokkokylä   (Pudasjärvi )	1.6634838236099843e-06	1.6634838236099843e-06	4.0	6.0	27.0	26.0
93220	106.0	60.0	3.0	57.0	50.0	95.6	50.0	0.0	74.0	31.0	43.0	2.0	37.0	4.0	0.0	91.0	43.0	60.5	16.1	237.0	91.0	46.0	45.0	51.0	43.0	2.1	43.2	1.0	0.0	5.0	0.0	2.0	3.0	3.0	16.0	22.0	38.0	1.0	4.0	 Livo   (Pudasjärvi )	4.1590577238820773e-07	4.1590577238820773e-07	14.0	7.0	39.0	31.0
93225	97.0	149.0	11.0	138.0	113.0	97.6	113.0	0.0	160.0	60.0	100.0	3.0	87.0	8.0	2.0	230.0	111.0	65.8	18.9	211.0	230.0	106.0	124.0	40.0	93.0	2.5	39.9	1.0	3.0	25.0	5.0	13.0	12.0	14.0	30.0	39.0	80.0	8.0	5.0	 Pärjänsuo   (Pudasjärvi )	8.323051379437384e-07	8.323051379437384e-07	59.0	42.0	80.0	49.0
93240	80.0	95.0	10.0	85.0	65.0	96.0	65.0	0.0	104.0	53.0	51.0	1.0	48.0	1.0	1.0	113.0	64.0	43.8	24.3	304.0	113.0	47.0	66.0	56.0	56.0	2.0	47.5	2.0	0.0	4.0	1.0	2.0	1.0	2.0	24.0	28.0	50.0	4.0	2.0	 Rytinki   (Pudasjärvi )	7.233710211129019e-07	7.233710211129019e-07	8.0	10.0	55.0	40.0
93250	184.0	196.0	17.0	179.0	154.0	90.8	154.0	0.0	198.0	80.0	118.0	2.0	102.0	8.0	6.0	231.0	112.0	47.3	30.3	328.0	231.0	108.0	123.0	52.0	119.0	1.9	48.8	2.0	0.0	12.0	1.0	2.0	6.0	11.0	39.0	68.0	103.0	10.0	6.0	 Sarajärvi   (Pudasjärvi )	3.775972191060008e-07	3.775972191060008e-07	25.0	28.0	92.0	86.0
93270	240.0	280.0	42.0	238.0	209.0	102.5	209.0	0.0	373.0	100.0	273.0	12.0	223.0	24.0	14.0	446.0	254.0	63.8	15.2	167.0	445.0	197.0	248.0	48.0	189.0	2.4	43.9	6.0	5.0	30.0	8.0	11.0	18.0	14.0	79.0	83.0	169.0	11.0	9.0	 Sotkajärvi   (Pudasjärvi )	1.410550913862179e-06	1.410550913862179e-06	61.0	70.0	195.0	119.0
93277	170.0	116.0	17.0	99.0	80.0	96.8	80.0	0.0	130.0	44.0	86.0	2.0	78.0	4.0	2.0	155.0	88.0	48.9	24.6	237.0	155.0	60.0	95.0	50.0	72.0	2.2	43.9	1.0	0.0	10.0	1.0	5.0	7.0	7.0	29.0	33.0	66.0	3.0	3.0	 Iinattijärvi   (Pudasjärvi )	7.730605958261302e-07	7.730605958261302e-07	23.0	10.0	80.0	42.0
93280	552.0	463.0	319.0	144.0	138.0	95.2	138.0	0.0	190.0	56.0	134.0	4.0	107.0	18.0	5.0	233.0	137.0	64.2	16.2	165.0	233.0	108.0	125.0	46.0	111.0	2.1	45.2	6.0	2.0	21.0	3.0	8.0	11.0	11.0	53.0	40.0	87.0	21.0	3.0	 Syöte   (Pudasjärvi )	5.920921895162583e-07	5.920921895162583e-07	37.0	35.0	108.0	53.0
93290	149.0	69.0	10.0	59.0	46.0	87.4	46.0	0.0	69.0	20.0	49.0	3.0	42.0	3.0	1.0	82.0	53.0	58.5	27.9	165.0	82.0	38.0	44.0	47.0	39.0	2.1	41.8	1.0	1.0	5.0	1.0	3.0	3.0	2.0	23.0	12.0	33.0	4.0	2.0	 Pintamo   (Pudasjärvi )	6.098116281469236e-07	6.098116281469236e-07	13.0	12.0	41.0	16.0
93350	195.0	126.0	13.0	113.0	76.0	92.3	76.0	0.0	120.0	45.0	75.0	4.0	62.0	7.0	2.0	157.0	72.0	47.2	30.6	362.0	157.0	71.0	86.0	47.0	66.0	2.4	39.0	0.0	0.0	11.0	3.0	7.0	7.0	5.0	20.0	35.0	57.0	3.0	6.0	 Jaurakkajärvi   (Pudasjärvi )	5.380299772620307e-07	5.380299772620307e-07	34.0	18.0	57.0	48.0
93390	315.0	149.0	17.0	132.0	123.0	89.6	123.0	0.0	178.0	75.0	103.0	3.0	92.0	6.0	2.0	194.0	106.0	56.6	21.1	223.0	194.0	77.0	117.0	54.0	99.0	1.9	49.2	4.0	0.0	10.0	3.0	6.0	3.0	3.0	40.0	50.0	84.0	12.0	3.0	 Puhoskylä   (Pudasjärvi )	5.729311276095261e-07	5.729311276095261e-07	14.0	27.0	81.0	72.0
93400	477.0	1346.0	237.0	1109.0	1582.0	87.4	1255.0	327.0	2485.0	723.0	1762.0	75.0	1430.0	173.0	84.0	3066.0	1623.0	63.3	15.2	193.0	3066.0	1501.0	1565.0	47.0	1422.0	2.1	42.4	71.0	21.0	241.0	51.0	103.0	132.0	130.0	581.0	606.0	995.0	389.0	38.0	 Taivalkoski Keskus   (Taivalkoski )	2.382152956666132e-06	2.382152956666132e-06	494.0	557.0	1153.0	862.0
93420	139.0	155.0	14.0	141.0	120.0	100.8	120.0	0.0	202.0	61.0	141.0	2.0	129.0	7.0	3.0	230.0	139.0	64.0	14.4	156.0	230.0	95.0	135.0	50.0	110.0	2.1	47.9	3.0	1.0	13.0	4.0	6.0	5.0	5.0	54.0	43.0	101.0	5.0	4.0	 Jurmu   (Taivalkoski )	9.451204509786057e-07	9.451204509786057e-07	25.0	32.0	110.0	63.0
93440	57.0	52.0	8.0	44.0	32.0	102.5	32.0	0.0	46.0	15.0	31.0	0.0	28.0	3.0	0.0	49.0	29.0	65.5	13.6	158.0	49.0	18.0	31.0	55.0	28.0	2.1	45.3	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0	10.0	1.0	1.0	1.0	 Loukusa   (Taivalkoski )	2.9712285209511235e-07	2.9712285209511235e-07	3.0	6.0	23.0	17.0
93470	172.0	79.0	11.0	68.0	60.0	109.1	60.0	0.0	115.0	36.0	79.0	4.0	70.0	2.0	3.0	141.0	76.0	63.2	12.7	194.0	141.0	57.0	84.0	46.0	60.0	2.4	42.6	0.0	1.0	8.0	2.0	2.0	5.0	4.0	24.0	28.0	55.0	4.0	1.0	 Inget   (Taivalkoski )	6.466987288888812e-07	6.466987288888812e-07	23.0	20.0	59.0	39.0
93540	258.0	217.0	58.0	159.0	136.0	108.2	136.0	0.0	251.0	84.0	167.0	15.0	137.0	11.0	4.0	352.0	170.0	66.5	19.3	209.0	352.0	146.0	206.0	41.0	121.0	2.9	36.7	2.0	0.0	27.0	9.0	14.0	16.0	18.0	40.0	58.0	103.0	11.0	7.0	 Tyrövaara   (Taivalkoski )	8.754550923969231e-07	8.754550923969231e-07	89.0	57.0	125.0	81.0
93590	141.0	126.0	9.0	117.0	106.0	94.1	103.0	3.0	176.0	56.0	120.0	8.0	104.0	7.0	1.0	203.0	122.0	55.7	28.4	190.0	203.0	79.0	124.0	49.0	95.0	2.1	45.3	1.0	0.0	13.0	3.0	4.0	5.0	6.0	43.0	39.0	80.0	12.0	3.0	 Vanhala   (Taivalkoski )	5.724480542799418e-07	5.724480542799418e-07	21.0	32.0	96.0	54.0
93600	127.0	3002.0	537.0	2465.0	5652.0	79.2	3562.0	2090.0	8120.0	2117.0	6003.0	193.0	4750.0	648.0	412.0	9873.0	5493.0	66.0	11.9	168.0	9873.0	5054.0	4819.0	46.0	4964.0	2.0	41.8	395.0	120.0	958.0	231.0	434.0	437.0	379.0	2180.0	1842.0	3226.0	1627.0	111.0	 Kuusamo   (Kuusamo )	0.00012635401677218078	0.00012635401677218078	1544.0	1837.0	3865.0	2627.0
93700	1837.0	1093.0	165.0	928.0	784.0	105.8	777.0	7.0	1281.0	318.0	963.0	21.0	833.0	79.0	30.0	1550.0	871.0	65.8	13.1	166.0	1550.0	693.0	857.0	47.0	674.0	2.3	47.5	11.0	6.0	126.0	28.0	62.0	66.0	52.0	274.0	279.0	628.0	20.0	26.0	 Kurkijärvi - Oijusluoma   (Kuusamo )	0.0	0.0	239.0	191.0	710.0	410.0
93800	2275.0	1435.0	266.0	1169.0	1008.0	111.6	1003.0	5.0	1724.0	422.0	1302.0	28.0	1087.0	128.0	59.0	2251.0	1232.0	70.1	11.5	158.0	2251.0	1017.0	1234.0	43.0	895.0	2.5	45.1	9.0	7.0	216.0	69.0	116.0	120.0	95.0	346.0	345.0	842.0	17.0	36.0	 Muojärvi   (Kuusamo )	0.0	0.0	471.0	334.0	954.0	492.0
